,precision,recall,f1-score,support
1.0,0.7144311131118983,0.9030989051772128,0.7977619565395564,161670.0
2.0,0.5959947757945145,0.2774343905157564,0.3786213095485031,9869.0
3.0,0.6143246385866264,0.5899470017666077,0.601889086318152,60002.0
4.0,0.7677406930840401,0.5875429559019567,0.665662330565717,149281.0
accuracy,0.7138479394572792,0.7138479394572792,0.7138479394572792,0.7138479394572792
macro avg,0.6731228051442699,0.5895058133403834,0.6109836707429821,380822.0
weighted avg,0.7164863265984373,0.7138479394572792,0.704255732452765,380822.0
