,fit_time,score_time,test_accuracy,test_F1_class_1,test_recall_class_1,test_precision_class_1,test_precision_macro,test_recall_macro,test_f1_macro,test_roc_auc,test_matthews_corrcoef,test_Cust_metric
0,443.91164898872375,2.2982699871063232,0.7709658901790151,0.7766881611190285,0.796594307766522,0.7577526316272496,0.7716797081950033,0.7709660138074296,0.7708154032553047,0.8498745887502563,0.5426452526723723,0.7696408516825599
1,370.0971803665161,1.5973620414733887,0.772519187075798,0.7783527686515603,0.7988345505590877,0.7588950195222994,0.7732761161056683,0.7725190601324141,0.7723615016187524,0.8507083621550283,0.5457946511931139,0.7711632482121908
2,366.73015427589417,1.5161798000335693,0.7697925711529184,0.774628331790619,0.7912493970091654,0.758691187626043,0.7702903328303801,0.7697925711529184,0.7696865358990561,0.8498496371117967,0.5400826746048657,0.7686981767207435
