C,class_weight,max_iter,multi_class,penalty,solver,l1_ratio,accuracy,F1_class_2,recall_class_2,precision_class_2,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,roc_auc,matthews_corrcoef,Cust_metric
1.0,,1000,ovr,l1,liblinear,,0.644907597301659,0.0074339081206053,0.0037492572182673,0.4444444444444445,0.5656676716892728,0.644907597301659,0.6263344202995638,0.4374764064702159,0.644907597301659,0.644907597301659,0.4374455085983351,0.644907597301659,0.6217200634487963,0.8331053912958644,0.4253034747655486,0.1515090274022024
1.0,,1000,ovr,l1,saga,,0.6449049712443519,0.007434515324853,0.0037492572182673,0.4504830917874396,0.5672002797178141,0.6449049712443519,0.6264952373445148,0.4374711596140856,0.6449049712443519,0.6449049712443519,0.4374460097980976,0.6449049712443519,0.6217185075444677,0.8331107697955188,0.4252898988087201,0.1515131309716314
1.0,,10000,ovr,l1,liblinear,,0.644907597301659,0.0074339081206053,0.0037492572182673,0.4444444444444445,0.5656676716892728,0.644907597301659,0.6263344202995638,0.4374764064702159,0.644907597301659,0.644907597301659,0.4374455085983351,0.644907597301659,0.6217200634487963,0.8331053912958644,0.4253034747655486,0.1515090274022024
1.0,,10000,ovr,l1,saga,,0.6449049712443519,0.007434515324853,0.0037492572182673,0.4504830917874396,0.5672002797178141,0.6449049712443519,0.6264952373445148,0.4374711596140856,0.6449049712443519,0.6449049712443519,0.4374460097980976,0.6449049712443519,0.6217185075444677,0.8331107697955188,0.4252898988087201,0.1515131309716314
1.0,,100000,ovr,l1,liblinear,,0.644907597301659,0.0074339081206053,0.0037492572182673,0.4444444444444445,0.5656676716892728,0.644907597301659,0.6263344202995638,0.4374764064702159,0.644907597301659,0.644907597301659,0.4374455085983351,0.644907597301659,0.6217200634487963,0.8331053912958644,0.4253034747655486,0.1515090274022024
1.0,,100000,ovr,l1,saga,,0.6449049712443519,0.007434515324853,0.0037492572182673,0.4504830917874396,0.5672002797178141,0.6449049712443519,0.6264952373445148,0.4374711596140856,0.6449049712443519,0.6449049712443519,0.4374460097980976,0.6449049712443519,0.6217185075444677,0.8331107697955188,0.4252898988087201,0.1515131309716314
10.0,balanced,1000,ovr,l1,liblinear,,0.6258304409250793,0.2175939116712728,0.368222804022989,0.1544279244735627,0.4945721220819615,0.6258304409250793,0.636975384018467,0.5281702326243468,0.6258304409250793,0.6258304409250793,0.4977798093527663,0.6258304409250793,0.626336565531313,0.8304981586392808,0.4258459327925543,0.2999605379902215
10.0,balanced,1000,ovr,l1,saga,,0.6073388603478334,0.203400701173802,0.4446231535963266,0.1318622123505277,0.4862095585325618,0.6073388603478334,0.6405597511702497,0.5405572627704057,0.6073388603478334,0.6073388603478334,0.4880706454767546,0.6073388603478334,0.6153657438357617,0.8229733997225676,0.4141931695289051,0.2929634421643046
10.0,balanced,10000,ovr,l1,liblinear,,0.6258304409250793,0.2175939116712728,0.368222804022989,0.1544279244735627,0.4945721220819615,0.6258304409250793,0.636975384018467,0.5281702326243468,0.6258304409250793,0.6258304409250793,0.4977798093527663,0.6258304409250793,0.626336565531313,0.8304981586392808,0.4258459327925543,0.2999605379902215
10.0,balanced,10000,ovr,l1,saga,,0.6073388603478334,0.203400701173802,0.4446231535963266,0.1318622123505277,0.4862095585325618,0.6073388603478334,0.6405597511702497,0.5405572627704057,0.6073388603478334,0.6073388603478334,0.4880706454767546,0.6073388603478334,0.6153657438357617,0.8229720444234038,0.4141931695289051,0.2929634421643046
10.0,balanced,100000,ovr,l1,liblinear,,0.6258304409250793,0.2175939116712728,0.368222804022989,0.1544279244735627,0.4945721220819615,0.6258304409250793,0.636975384018467,0.5281702326243468,0.6258304409250793,0.6258304409250793,0.4977798093527663,0.6258304409250793,0.626336565531313,0.8304981586392808,0.4258459327925543,0.2999605379902215
10.0,balanced,100000,ovr,l1,saga,,0.6073388603478334,0.203400701173802,0.4446231535963266,0.1318622123505277,0.4862095585325618,0.6073388603478334,0.6405597511702497,0.5405572627704057,0.6073388603478334,0.6073388603478334,0.4880706454767546,0.6073388603478334,0.6153657438357617,0.8229720444234038,0.4141931695289051,0.2929634421643046
10.0,,1000,ovr,l1,liblinear,,0.6449732448453549,0.0082291973628784,0.0041545873183245,0.437307333859058,0.5639664849054512,0.6449732448453549,0.6262404826155561,0.437666518423615,0.6449732448453549,0.6449732448453549,0.4377511580332276,0.6449732448453549,0.6218307437128064,0.8330481958636216,0.4254287523667542,0.1521196948347568
10.0,,1000,ovr,l1,saga,,0.6449679929169152,0.0082310691908957,0.0041545873183245,0.446988196988197,0.5663950279990667,0.6449679929169152,0.6264922372024895,0.4376799166490504,0.6449679929169152,0.6449679929169152,0.4377697200269717,0.6449679929169152,0.6218359069683698,0.8330628077883491,0.4254191199844868,0.1521593384480295
10.0,,10000,ovr,l1,liblinear,,0.6449732448453549,0.0082291973628784,0.0041545873183245,0.437307333859058,0.5639664849054512,0.6449732448453549,0.6262404826155561,0.437666518423615,0.6449732448453549,0.6449732448453549,0.4377511580332276,0.6449732448453549,0.6218307437128064,0.8330481958636216,0.4254287523667542,0.1521196948347568
10.0,,10000,ovr,l1,saga,,0.6449679929169152,0.0082310691908957,0.0041545873183245,0.446988196988197,0.5663950279990667,0.6449679929169152,0.6264922372024895,0.4376799166490504,0.6449679929169152,0.6449679929169152,0.4377697200269717,0.6449679929169152,0.6218359069683698,0.8330544956138993,0.4254191199844868,0.1521593384480295
10.0,,100000,ovr,l1,liblinear,,0.6449732448453549,0.0082291973628784,0.0041545873183245,0.437307333859058,0.5639664849054512,0.6449732448453549,0.6262404826155561,0.437666518423615,0.6449732448453549,0.6449732448453549,0.4377511580332276,0.6449732448453549,0.6218307437128064,0.8330481958636216,0.4254287523667542,0.1521196948347568
10.0,,100000,ovr,l1,saga,,0.6449679929169152,0.0082310691908957,0.0041545873183245,0.446988196988197,0.5663950279990667,0.6449679929169152,0.6264922372024895,0.4376799166490504,0.6449679929169152,0.6449679929169152,0.4377697200269717,0.6449679929169152,0.6218359069683698,0.8330544956138993,0.4254191199844868,0.1521593384480295
0.001,balanced,1000,ovr,l2,newton-cg,,0.5964781424536101,0.1978941728423021,0.4317544311993895,0.1283688510873515,0.4777110246384914,0.5964781424536101,0.6316508053983411,0.5306994037846201,0.5964781424536101,0.5964781424536101,0.4784595381453765,0.5964781424536101,0.603951119920185,0.8109783001333625,0.3996814433045205,0.2863108668576787
0.001,balanced,1000,ovr,l2,lbfgs,,0.5964912718713306,0.1978990816565075,0.4317544311993895,0.1283730546326381,0.4777249802502536,0.5964912718713306,0.6316650980057524,0.530714996228725,0.5964912718713306,0.5964912718713306,0.4784742150163452,0.5964912718713306,0.6039638949732912,0.8109785348194545,0.3997026691598949,0.28632886801308
0.001,balanced,1000,ovr,l2,sag,,0.5964755165411054,0.1978989227574864,0.4317544311993895,0.1283728715783872,0.4777101684602102,0.5964755165411054,0.6316471595797494,0.530700221040783,0.5964755165411054,0.5964755165411054,0.4784595968804674,0.5964755165411054,0.603947251664017,0.8109783050771145,0.3996780074269465,0.2863173841435405
0.001,balanced,1000,ovr,l2,saga,,0.596478142432924,0.1979084245928847,0.4317544311993895,0.1283809147687106,0.477713916515341,0.596478142432924,0.6316487827324332,0.5307068797361744,0.596478142432924,0.596478142432924,0.4784656986526689,0.596478142432924,0.6039490921341357,0.8109782911903087,0.3996826216049686,0.2863304580229763
