solver,penalty,multi_class,max_iter,class_weight,C,l1_ratio,accuracy,F1_class_1,recall_class_1,precision_class_1,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,roc_auc,matthews_corrcoef,Cust_metric
liblinear,l1,ovr,100000,balanced,0.1,,0.771425401332959,0.77710455388945,0.7969069117676209,0.7582638987073574,0.7721334366121789,0.771425401332959,0.7721334386030589,0.771425404827677,0.771425401332959,0.771425401332959,0.7712766642546733,0.7714254013329591,0.7712766634934333,0.8505370662408541,0.5435583771980955,0.7724422421816287
liblinear,l1,ovr,100000,balanced,0.1,,0.771425401332959,0.77710455388945,0.7969069117676209,0.7582638987073574,0.7721334366121789,0.771425401332959,0.7721334386030589,0.771425404827677,0.771425401332959,0.771425401332959,0.7712766642546733,0.7714254013329591,0.7712766634934333,0.8505370662408541,0.5435583771980955,0.7724422421816287
lbfgs,l2,multinomial,100000,balanced,1.0,,0.7714736406074789,0.7770747536785235,0.7966013974973896,0.7584840057475749,0.7721623091568951,0.7714736406074789,0.7721623112154573,0.7714736442495737,0.7714736406074789,0.7714736406074789,0.7713290137897905,0.7714736406074789,0.7713290129885936,0.8506278043535302,0.5436355140223519,0.772478161767537
lbfgs,l2,multinomial,100000,balanced,1.0,,0.7714736406074789,0.7770747536785235,0.7966013974973896,0.7584840057475749,0.7721623091568951,0.7714736406074789,0.7721623112154573,0.7714736442495737,0.7714736406074789,0.7714736406074789,0.7713290137897905,0.7714736406074789,0.7713290129885936,0.8506278043535302,0.5436355140223519,0.772478161767537
lbfgs,l2,multinomial,100000,balanced,1.0,,0.7714736406074789,0.7770747536785235,0.7966013974973896,0.7584840057475749,0.7721623091568951,0.7714736406074789,0.7721623112154573,0.7714736442495737,0.7714736406074789,0.7714736406074789,0.7713290137897905,0.7714736406074789,0.7713290129885936,0.8506278043535302,0.5436355140223519,0.772478161767537
lbfgs,l2,multinomial,100000,balanced,1.0,,0.7714736406074789,0.7770747536785235,0.7966013974973896,0.7584840057475749,0.7721623091568951,0.7714736406074789,0.7721623112154573,0.7714736442495737,0.7714736406074789,0.7714736406074789,0.7713290137897905,0.7714736406074789,0.7713290129885936,0.8506278043535302,0.5436355140223519,0.772478161767537
lbfgs,l2,multinomial,100000,balanced,1.0,,0.7714736406074789,0.7770747536785235,0.7966013974973896,0.7584840057475749,0.7721623091568951,0.7714736406074789,0.7721623112154573,0.7714736442495737,0.7714736406074789,0.7714736406074789,0.7713290137897905,0.7714736406074789,0.7713290129885936,0.8506278043535302,0.5436355140223519,0.772478161767537
lbfgs,l2,multinomial,100000,balanced,1.0,,0.7714736406074789,0.7770747536785235,0.7966013974973896,0.7584840057475749,0.7721623091568951,0.7714736406074789,0.7721623112154573,0.7714736442495737,0.7714736406074789,0.7714736406074789,0.7713290137897905,0.7714736406074789,0.7713290129885936,0.8506278043535302,0.5436355140223519,0.772478161767537
lbfgs,l2,multinomial,100000,balanced,1.0,,0.7714736406074789,0.7770747536785235,0.7966013974973896,0.7584840057475749,0.7721623091568951,0.7714736406074789,0.7721623112154573,0.7714736442495737,0.7714736406074789,0.7714736406074789,0.7713290137897905,0.7714736406074789,0.7713290129885936,0.8506278043535302,0.5436355140223519,0.772478161767537
lbfgs,l2,multinomial,100000,balanced,1.0,,0.7714736406074789,0.7770747536785235,0.7966013974973896,0.7584840057475749,0.7721623091568951,0.7714736406074789,0.7721623112154573,0.7714736442495737,0.7714736406074789,0.7714736406074789,0.7713290137897905,0.7714736406074789,0.7713290129885936,0.8506278043535302,0.5436355140223519,0.772478161767537
lbfgs,l2,multinomial,100000,balanced,1.0,,0.7714736406074789,0.7770747536785235,0.7966013974973896,0.7584840057475749,0.7721623091568951,0.7714736406074789,0.7721623112154573,0.7714736442495737,0.7714736406074789,0.7714736406074789,0.7713290137897905,0.7714736406074789,0.7713290129885936,0.8506278043535302,0.5436355140223519,0.772478161767537
