C,class_weight,max_iter,multi_class,penalty,solver,l1_ratio,accuracy,F1_class_1,recall_class_1,precision_class_1,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,roc_auc,matthews_corrcoef,Cust_metric
0.001,balanced,100000,multinomial,l2,newton-cg,,0.7511068184902787,0.5371201914122866,0.787064741276876,0.4076612328712987,0.6735812522363261,0.7511068184902787,0.8419223632408738,0.7650458902028339,0.7511068184902787,0.7511068184902787,0.6834564161414217,0.7511068184902787,0.7760948063710909,0.8446224388608171,0.4289848272545578,0.6541891711955946
0.001,balanced,100000,multinomial,l2,lbfgs,,0.7511120702532298,0.5371209149038229,0.7870504289826153,0.4076659079231122,0.6735820492992336,0.7511120702532298,0.8419207053553225,0.7650435579668664,0.7511120702532298,0.7511120702532298,0.6834591847714417,0.7511120702532296,0.7760988696922219,0.8446226611679674,0.4289839246245645,0.6541915307979179
0.001,balanced,100000,multinomial,l2,sag,,0.7511068184902787,0.5371201914122866,0.787064741276876,0.4076612328712987,0.6735812522363261,0.7511068184902787,0.8419223632408738,0.7650458902028339,0.7511068184902787,0.7511068184902787,0.6834564161414217,0.7511068184902787,0.7760948063710909,0.8446224105556658,0.4289848272545578,0.6541891711955946
0.001,balanced,100000,multinomial,l2,saga,,0.7511120702532298,0.5371254235022119,0.787064741276876,0.4076672609024928,0.6735845147122234,0.7511120702532298,0.8419238749999556,0.7650491061384379,0.7511120702532298,0.7511120702532298,0.6834611344956384,0.7511120702532296,0.7760991995083509,0.8446225124583107,0.428991461182408,0.6541939922969531
0.001,,1000,ovr,l2,newton-cg,,0.8399383458060071,0.3681272406599151,0.2541254596751462,0.667647626793622,0.7602619984944564,0.8399383458060071,0.8188916679084332,0.6128482714607794,0.8399383458060071,0.8399383458060071,0.6382449510197016,0.8399383458060071,0.8092434158773442,0.8369690954985454,0.3427527583969927,0.5842214089477443
0.001,,1000,ovr,l2,lbfgs,,0.839938345785321,0.3681402819070383,0.254139771354908,0.6676347663616067,0.7602565655774436,0.839938345785321,0.8188909370824136,0.6128538193251015,0.839938345785321,0.839938345785321,0.6382513343280087,0.839938345785321,0.809245584444097,0.8369691547188749,0.3427575962527169,0.5842291238438148
0.001,,1000,ovr,l2,sag,,0.8399383458060071,0.3681272406599151,0.2541254596751462,0.667647626793622,0.7602619984944564,0.8399383458060071,0.8188916679084332,0.6128482714607794,0.8399383458060071,0.8399383458060071,0.6382449510197016,0.8399383458060071,0.8092434158773442,0.8369690590452626,0.3427527583969927,0.5842214089477443
0.001,,1000,ovr,l2,saga,,0.8399383458060071,0.3681272406599151,0.2541254596751462,0.667647626793622,0.7602619984944564,0.8399383458060071,0.8188916679084332,0.6128482714607794,0.8399383458060071,0.8399383458060071,0.6382449510197016,0.8399383458060071,0.8092434158773442,0.8369690888714777,0.3427527583969927,0.5842214089477443
0.001,,1000,multinomial,l2,newton-cg,,0.8422438842424125,0.4001136502787088,0.2867427229517441,0.6617727294924166,0.7598029401613348,0.8422438842424125,0.8218611130425785,0.6269041363687926,0.8422438842424125,0.8422438842424125,0.6546468958050772,0.8422438842424125,0.8157795861264772,0.841884735784025,0.3631517899551953,0.6037402466998034
0.001,,1000,multinomial,l2,lbfgs,,0.8422465101342311,0.400141600499365,0.2867713469257667,0.661773651147414,0.7598056456538681,0.8422465101342311,0.8218649477113522,0.6269168403802452,0.8422465101342311,0.8422465101342311,0.6546614201523382,0.8422465101342311,0.8157856112154734,0.8418849604546036,0.363171819844688,0.6037574562217435
0.001,,1000,multinomial,l2,sag,,0.8422438842424125,0.4001136502787088,0.2867427229517441,0.6617727294924166,0.7598029401613348,0.8422438842424125,0.8218611130425785,0.6269041363687926,0.8422438842424125,0.8422438842424125,0.6546468958050772,0.8422438842424125,0.8157795861264772,0.8418847631243596,0.3631517899551953,0.6037402466998034
0.001,,1000,multinomial,l2,saga,,0.8422412583505942,0.4000976905997639,0.2867284112719822,0.6617614192586249,0.7597960610672775,0.8422412583505942,0.821857039046621,0.6268969805289117,0.8422412583505942,0.8422412583505942,0.6546382289294151,0.8422412583505942,0.8157755359024801,0.8418848712425394,0.3631367616851526,0.6037301212634848
0.001,,10000,ovr,l2,newton-cg,,0.8399383458060071,0.3681272406599151,0.2541254596751462,0.667647626793622,0.7602619984944564,0.8399383458060071,0.8188916679084332,0.6128482714607794,0.8399383458060071,0.8399383458060071,0.6382449510197016,0.8399383458060071,0.8092434158773442,0.8369690954985454,0.3427527583969927,0.5842214089477443
0.001,,10000,ovr,l2,lbfgs,,0.839938345785321,0.3681402819070383,0.254139771354908,0.6676347663616067,0.7602565655774436,0.839938345785321,0.8188909370824136,0.6128538193251015,0.839938345785321,0.839938345785321,0.6382513343280087,0.839938345785321,0.809245584444097,0.8369691547188749,0.3427575962527169,0.5842291238438148
0.001,,10000,ovr,l2,sag,,0.8399383458060071,0.3681272406599151,0.2541254596751462,0.667647626793622,0.7602619984944564,0.8399383458060071,0.8188916679084332,0.6128482714607794,0.8399383458060071,0.8399383458060071,0.6382449510197016,0.8399383458060071,0.8092434158773442,0.8369690590452626,0.3427527583969927,0.5842214089477443
0.001,,10000,ovr,l2,saga,,0.8399383458060071,0.3681272406599151,0.2541254596751462,0.667647626793622,0.7602619984944564,0.8399383458060071,0.8188916679084332,0.6128482714607794,0.8399383458060071,0.8399383458060071,0.6382449510197016,0.8399383458060071,0.8092434158773442,0.8369690888714777,0.3427527583969927,0.5842214089477443
0.001,,10000,multinomial,l2,newton-cg,,0.8422438842424125,0.4001136502787088,0.2867427229517441,0.6617727294924166,0.7598029401613348,0.8422438842424125,0.8218611130425785,0.6269041363687926,0.8422438842424125,0.8422438842424125,0.6546468958050772,0.8422438842424125,0.8157795861264772,0.841884735784025,0.3631517899551953,0.6037402466998034
0.001,,10000,multinomial,l2,lbfgs,,0.8422465101342311,0.400141600499365,0.2867713469257667,0.661773651147414,0.7598056456538681,0.8422465101342311,0.8218649477113522,0.6269168403802452,0.8422465101342311,0.8422465101342311,0.6546614201523382,0.8422465101342311,0.8157856112154734,0.8418849604546036,0.363171819844688,0.6037574562217435
0.001,,10000,multinomial,l2,sag,,0.8422438842424125,0.4001136502787088,0.2867427229517441,0.6617727294924166,0.7598029401613348,0.8422438842424125,0.8218611130425785,0.6269041363687926,0.8422438842424125,0.8422438842424125,0.6546468958050772,0.8422438842424125,0.8157795861264772,0.8418847631243596,0.3631517899551953,0.6037402466998034
0.001,,10000,multinomial,l2,saga,,0.8422412583505942,0.4000976905997639,0.2867284112719822,0.6617614192586249,0.7597960610672775,0.8422412583505942,0.821857039046621,0.6268969805289117,0.8422412583505942,0.8422412583505942,0.6546382289294151,0.8422412583505942,0.8157755359024801,0.8418848712425394,0.3631367616851526,0.6037301212634848
0.001,,100000,ovr,l2,newton-cg,,0.8399383458060071,0.3681272406599151,0.2541254596751462,0.667647626793622,0.7602619984944564,0.8399383458060071,0.8188916679084332,0.6128482714607794,0.8399383458060071,0.8399383458060071,0.6382449510197016,0.8399383458060071,0.8092434158773442,0.8369690954985454,0.3427527583969927,0.5842214089477443
0.001,,100000,ovr,l2,lbfgs,,0.839938345785321,0.3681402819070383,0.254139771354908,0.6676347663616067,0.7602565655774436,0.839938345785321,0.8188909370824136,0.6128538193251015,0.839938345785321,0.839938345785321,0.6382513343280087,0.839938345785321,0.809245584444097,0.8369691547188749,0.3427575962527169,0.5842291238438148
0.001,,100000,ovr,l2,sag,,0.8399383458060071,0.3681272406599151,0.2541254596751462,0.667647626793622,0.7602619984944564,0.8399383458060071,0.8188916679084332,0.6128482714607794,0.8399383458060071,0.8399383458060071,0.6382449510197016,0.8399383458060071,0.8092434158773442,0.8369690590452626,0.3427527583969927,0.5842214089477443
0.001,,100000,ovr,l2,saga,,0.8399383458060071,0.3681272406599151,0.2541254596751462,0.667647626793622,0.7602619984944564,0.8399383458060071,0.8188916679084332,0.6128482714607794,0.8399383458060071,0.8399383458060071,0.6382449510197016,0.8399383458060071,0.8092434158773442,0.8369690888714777,0.3427527583969927,0.5842214089477443
0.001,,100000,multinomial,l2,newton-cg,,0.8422438842424125,0.4001136502787088,0.2867427229517441,0.6617727294924166,0.7598029401613348,0.8422438842424125,0.8218611130425785,0.6269041363687926,0.8422438842424125,0.8422438842424125,0.6546468958050772,0.8422438842424125,0.8157795861264772,0.841884735784025,0.3631517899551953,0.6037402466998034
0.001,,100000,multinomial,l2,lbfgs,,0.8422465101342311,0.400141600499365,0.2867713469257667,0.661773651147414,0.7598056456538681,0.8422465101342311,0.8218649477113522,0.6269168403802452,0.8422465101342311,0.8422465101342311,0.6546614201523382,0.8422465101342311,0.8157856112154734,0.8418849604546036,0.363171819844688,0.6037574562217435
0.001,,100000,multinomial,l2,sag,,0.8422438842424125,0.4001136502787088,0.2867427229517441,0.6617727294924166,0.7598029401613348,0.8422438842424125,0.8218611130425785,0.6269041363687926,0.8422438842424125,0.8422438842424125,0.6546468958050772,0.8422438842424125,0.8157795861264772,0.8418847631243596,0.3631517899551953,0.6037402466998034
0.001,,100000,multinomial,l2,saga,,0.8422412583505942,0.4000976905997639,0.2867284112719822,0.6617614192586249,0.7597960610672775,0.8422412583505942,0.821857039046621,0.6268969805289117,0.8422412583505942,0.8422412583505942,0.6546382289294151,0.8422412583505942,0.8157755359024801,0.8418848712425394,0.3631367616851526,0.6037301212634848
0.01,balanced,1000,ovr,l2,newton-cg,,0.7537563506994008,0.5418614456492208,0.7936912413447751,0.4113458728881961,0.6763748950002152,0.7537563506994008,0.8441519587757673,0.7692370919598471,0.7537563506994008,0.7537563506994008,0.6867455822494408,0.7537563506994011,0.7784647257516707,0.8486307233928724,0.4358286931884882,0.6577687549293968
0.01,balanced,1000,ovr,l2,lbfgs,,0.753761602503724,0.5418667502541034,0.7936912413447751,0.4113519879799316,0.6763781892520955,0.753761602503724,0.8441534672990244,0.7692403079109645,0.753761602503724,0.753761602503724,0.6867503315051481,0.7537616025037241,0.7784691234443603,0.8486314306499612,0.4358353661191723,0.6577736152549392
0.01,balanced,1000,ovr,l2,sag,,0.7537510988950779,0.5418561411998563,0.7936912413447751,0.4113397580686779,0.676371600878671,0.7537510988950779,0.8441504502930292,0.7692338760087295,0.7537510988950779,0.7537510988950779,0.6867408330489035,0.7537510988950779,0.7784603280506261,0.8486307354059704,0.4358220204114456,0.6577638946790941
0.01,balanced,1000,ovr,l2,saga,,0.7537510988950779,0.5418561411998563,0.7936912413447751,0.4113397580686779,0.676371600878671,0.7537510988950779,0.8441504502930292,0.7692338760087295,0.7537510988950779,0.7537510988950779,0.6867408330489035,0.7537510988950779,0.7784603280506261,0.8486304731864146,0.4358220204114456,0.6577638946790941
0.01,balanced,1000,multinomial,l2,newton-cg,,0.7542342638791851,0.542719646981971,0.794893458085708,0.4120120755605779,0.676880322478625,0.7542342638791851,0.8445556067560692,0.7699957812214584,0.7542342638791851,0.7542342638791851,0.687340163290913,0.7542342638791851,0.7788924211225895,0.8492806006231816,0.4370672250103553,0.6584160600291246
0.01,balanced,1000,multinomial,l2,lbfgs,,0.7542447674878314,0.5427302615261412,0.794893458085708,0.4120243112609619,0.6768869126899051,0.7542447674878314,0.8445586230763963,0.7700022131081802,0.7542447674878314,0.7542447674878314,0.687349664178586,0.7542447674878314,0.7789012170072379,0.8492813599372097,0.437080573023313,0.6584257836480969
0.01,balanced,1000,multinomial,l2,sag,,0.7542395156835083,0.5427339035122106,0.7949220814452316,0.4120208157063377,0.6768885169922614,0.7542395156835083,0.8445634558433746,0.7700100929012202,0.7542395156835083,0.7542395156835083,0.6873487844971837,0.7542395156835083,0.7788974749277928,0.84928060062624,0.4370889332891947,0.6584258083001892
0.01,balanced,1000,multinomial,l2,saga,,0.7542316379873667,0.5427214755984865,0.7949077697654698,0.4120103379149255,0.6768811286838505,0.7542316379873667,0.8445580233481736,0.7699997211257351,0.7542316379873667,0.7542316379873667,0.687339726578105,0.7542316379873668,0.7788905503652016,0.8492805311659583,0.4370714100513568,0.6584160763821814
0.01,balanced,10000,ovr,l2,newton-cg,,0.7537563506994008,0.5418614456492208,0.7936912413447751,0.4113458728881961,0.6763748950002152,0.7537563506994008,0.8441519587757673,0.7692370919598471,0.7537563506994008,0.7537563506994008,0.6867455822494408,0.7537563506994011,0.7784647257516707,0.8486307233928724,0.4358286931884882,0.6577687549293968
0.01,balanced,10000,ovr,l2,lbfgs,,0.753761602503724,0.5418667502541034,0.7936912413447751,0.4113519879799316,0.6763781892520955,0.753761602503724,0.8441534672990244,0.7692403079109645,0.753761602503724,0.753761602503724,0.6867503315051481,0.7537616025037241,0.7784691234443603,0.8486314306499612,0.4358353661191723,0.6577736152549392
0.01,balanced,10000,ovr,l2,sag,,0.7537510988950779,0.5418561411998563,0.7936912413447751,0.4113397580686779,0.676371600878671,0.7537510988950779,0.8441504502930292,0.7692338760087295,0.7537510988950779,0.7537510988950779,0.6867408330489035,0.7537510988950779,0.7784603280506261,0.8486307354059704,0.4358220204114456,0.6577638946790941
0.01,balanced,10000,ovr,l2,saga,,0.7537510988950779,0.5418561411998563,0.7936912413447751,0.4113397580686779,0.676371600878671,0.7537510988950779,0.8441504502930292,0.7692338760087295,0.7537510988950779,0.7537510988950779,0.6867408330489035,0.7537510988950779,0.7784603280506261,0.8486304731864146,0.4358220204114456,0.6577638946790941
0.01,balanced,10000,multinomial,l2,newton-cg,,0.7542342638791851,0.542719646981971,0.794893458085708,0.4120120755605779,0.676880322478625,0.7542342638791851,0.8445556067560692,0.7699957812214584,0.7542342638791851,0.7542342638791851,0.687340163290913,0.7542342638791851,0.7788924211225895,0.8492806006231816,0.4370672250103553,0.6584160600291246
0.01,balanced,10000,multinomial,l2,lbfgs,,0.7542447674878314,0.5427302615261412,0.794893458085708,0.4120243112609619,0.6768869126899051,0.7542447674878314,0.8445586230763963,0.7700022131081802,0.7542447674878314,0.7542447674878314,0.687349664178586,0.7542447674878314,0.7789012170072379,0.8492813599372097,0.437080573023313,0.6584257836480969
0.01,balanced,10000,multinomial,l2,sag,,0.7542395156835083,0.5427339035122106,0.7949220814452316,0.4120208157063377,0.6768885169922614,0.7542395156835083,0.8445634558433746,0.7700100929012202,0.7542395156835083,0.7542395156835083,0.6873487844971837,0.7542395156835083,0.7788974749277928,0.84928060062624,0.4370889332891947,0.6584258083001892
0.01,balanced,10000,multinomial,l2,saga,,0.7542316379873667,0.5427214755984865,0.7949077697654698,0.4120103379149255,0.6768811286838505,0.7542316379873667,0.8445580233481736,0.7699997211257351,0.7542316379873667,0.7542316379873667,0.687339726578105,0.7542316379873668,0.7788905503652016,0.8492805311659583,0.4370714100513568,0.6584160763821814
0.01,balanced,100000,ovr,l2,newton-cg,,0.7537563506994008,0.5418614456492208,0.7936912413447751,0.4113458728881961,0.6763748950002152,0.7537563506994008,0.8441519587757673,0.7692370919598471,0.7537563506994008,0.7537563506994008,0.6867455822494408,0.7537563506994011,0.7784647257516707,0.8486307233928724,0.4358286931884882,0.6577687549293968
0.01,balanced,100000,ovr,l2,lbfgs,,0.753761602503724,0.5418667502541034,0.7936912413447751,0.4113519879799316,0.6763781892520955,0.753761602503724,0.8441534672990244,0.7692403079109645,0.753761602503724,0.753761602503724,0.6867503315051481,0.7537616025037241,0.7784691234443603,0.8486314306499612,0.4358353661191723,0.6577736152549392
0.01,balanced,100000,ovr,l2,sag,,0.7537510988950779,0.5418561411998563,0.7936912413447751,0.4113397580686779,0.676371600878671,0.7537510988950779,0.8441504502930292,0.7692338760087295,0.7537510988950779,0.7537510988950779,0.6867408330489035,0.7537510988950779,0.7784603280506261,0.8486307354059704,0.4358220204114456,0.6577638946790941
0.01,balanced,100000,ovr,l2,saga,,0.7537510988950779,0.5418561411998563,0.7936912413447751,0.4113397580686779,0.676371600878671,0.7537510988950779,0.8441504502930292,0.7692338760087295,0.7537510988950779,0.7537510988950779,0.6867408330489035,0.7537510988950779,0.7784603280506261,0.8486304731864146,0.4358220204114456,0.6577638946790941
0.01,balanced,100000,multinomial,l2,newton-cg,,0.7542342638791851,0.542719646981971,0.794893458085708,0.4120120755605779,0.676880322478625,0.7542342638791851,0.8445556067560692,0.7699957812214584,0.7542342638791851,0.7542342638791851,0.687340163290913,0.7542342638791851,0.7788924211225895,0.8492806006231816,0.4370672250103553,0.6584160600291246
0.01,balanced,100000,multinomial,l2,lbfgs,,0.7542447674878314,0.5427302615261412,0.794893458085708,0.4120243112609619,0.6768869126899051,0.7542447674878314,0.8445586230763963,0.7700022131081802,0.7542447674878314,0.7542447674878314,0.687349664178586,0.7542447674878314,0.7789012170072379,0.8492813599372097,0.437080573023313,0.6584257836480969
0.01,balanced,100000,multinomial,l2,sag,,0.7542395156835083,0.5427339035122106,0.7949220814452316,0.4120208157063377,0.6768885169922614,0.7542395156835083,0.8445634558433746,0.7700100929012202,0.7542395156835083,0.7542395156835083,0.6873487844971837,0.7542395156835083,0.7788974749277928,0.84928060062624,0.4370889332891947,0.6584258083001892
0.01,balanced,100000,multinomial,l2,saga,,0.7542316379873667,0.5427214755984865,0.7949077697654698,0.4120103379149255,0.6768811286838505,0.7542316379873667,0.8445580233481736,0.7699997211257351,0.7542316379873667,0.7542316379873667,0.687339726578105,0.7542316379873668,0.7788905503652016,0.8492805311659583,0.4370714100513568,0.6584160763821814
0.01,,1000,ovr,l2,newton-cg,,0.8441555385957504,0.4364289521401327,0.3288918132072986,0.6484974543013807,0.756366379483862,0.8441555385957504,0.8246529688581062,0.644413811597036,0.8441555385957504,0.8441555385957504,0.6730019588677699,0.8441555385957504,0.8227648915137521,0.8476261981016696,0.3848223422486714,0.6256873575222425
0.01,,1000,ovr,l2,lbfgs,,0.8441555385750643,0.4364394825753168,0.3289061248870604,0.6484891204568736,0.756363271940906,0.8441555385750643,0.824653169914761,0.6444193594768716,0.8441555385750643,0.8441555385750643,0.6730070867436155,0.8441555385750643,0.8227665993430339,0.8476276482243695,0.3848273287806382,0.6256935659099557
0.01,,1000,ovr,l2,sag,,0.8441607904000735,0.4364372664379386,0.3288918132072986,0.6485344089902539,0.7563852495476827,0.8441607904000735,0.824660390334047,0.6444170275326402,0.8441607904000735,0.8441607904000735,0.67300777654491,0.8441607904000735,0.822769128689122,0.8476261696569178,0.3848407678355681,0.6256936745235158
0.01,,1000,ovr,l2,saga,,0.8441607904207595,0.4364480351991471,0.3289061255015593,0.6485260788899022,0.756382137345291,0.8441607904207595,0.8246605813737881,0.6444225757197252,0.8441607904207595,0.8441607904207595,0.6730130228496435,0.8441607904207595,0.8227708789788536,0.8476260029889678,0.3848458457659301,0.625700025319544
0.01,,1000,multinomial,l2,newton-cg,,0.844473272229803,0.4436659282327295,0.3380085861106887,0.6454817319685109,0.7555565042291469,0.844473272229803,0.8252395108980778,0.6481424854372969,0.844473272229803,0.844473272229803,0.6766332040801935,0.844473272229803,0.8241135270532053,0.8486026408553831,0.389140468778911,0.6300397489107007
0.01,,1000,multinomial,l2,lbfgs,,0.8444732722711752,0.4436661074075425,0.3380085867251876,0.6454822468287844,0.7555567571218146,0.8444732722711752,0.825239597929579,0.6481424857600597,0.8444732722711752,0.8444732722711752,0.6766332919219323,0.8444732722711752,0.8241135569950903,0.848602937864484,0.3891406835406716,0.6300398550190544
0.01,,1000,multinomial,l2,sag,,0.8444785240134399,0.4436950137843702,0.3380372094702124,0.6455011061922026,0.7555687103919491,0.8444785240134399,0.8252471793764041,0.6481567971170588,0.8444785240134399,0.8444785240134399,0.6766491356495158,0.8444785240134399,0.8241211315976488,0.8486024715693019,0.3891685012359236,0.6300583112764867
0.01,,1000,multinomial,l2,saga,,0.844468020446166,0.4436575862055669,0.3380085861106887,0.6454465601416405,0.7555385283099499,0.844468020446166,0.8252324209836903,0.648139269517206,0.844468020446166,0.844468020446166,0.6766273685759812,0.844468020446166,0.8241092783230911,0.8486026478943053,0.3891225455890637,0.6300334121018982
0.01,,10000,ovr,l2,newton-cg,,0.8441555385957504,0.4364289521401327,0.3288918132072986,0.6484974543013807,0.756366379483862,0.8441555385957504,0.8246529688581062,0.644413811597036,0.8441555385957504,0.8441555385957504,0.6730019588677699,0.8441555385957504,0.8227648915137521,0.8476261981016696,0.3848223422486714,0.6256873575222425
0.01,,10000,ovr,l2,lbfgs,,0.8441555385750643,0.4364394825753168,0.3289061248870604,0.6484891204568736,0.756363271940906,0.8441555385750643,0.824653169914761,0.6444193594768716,0.8441555385750643,0.8441555385750643,0.6730070867436155,0.8441555385750643,0.8227665993430339,0.8476276482243695,0.3848273287806382,0.6256935659099557
0.01,,10000,ovr,l2,sag,,0.8441607904000735,0.4364372664379386,0.3288918132072986,0.6485344089902539,0.7563852495476827,0.8441607904000735,0.824660390334047,0.6444170275326402,0.8441607904000735,0.8441607904000735,0.67300777654491,0.8441607904000735,0.822769128689122,0.8476261696569178,0.3848407678355681,0.6256936745235158
0.01,,10000,ovr,l2,saga,,0.8441607904207595,0.4364480351991471,0.3289061255015593,0.6485260788899022,0.756382137345291,0.8441607904207595,0.8246605813737881,0.6444225757197252,0.8441607904207595,0.8441607904207595,0.6730130228496435,0.8441607904207595,0.8227708789788536,0.8476260029889678,0.3848458457659301,0.625700025319544
0.01,,10000,multinomial,l2,newton-cg,,0.844473272229803,0.4436659282327295,0.3380085861106887,0.6454817319685109,0.7555565042291469,0.844473272229803,0.8252395108980778,0.6481424854372969,0.844473272229803,0.844473272229803,0.6766332040801935,0.844473272229803,0.8241135270532053,0.8486026408553831,0.389140468778911,0.6300397489107007
0.01,,10000,multinomial,l2,lbfgs,,0.8444732722711752,0.4436661074075425,0.3380085867251876,0.6454822468287844,0.7555567571218146,0.8444732722711752,0.825239597929579,0.6481424857600597,0.8444732722711752,0.8444732722711752,0.6766332919219323,0.8444732722711752,0.8241135569950903,0.848602937864484,0.3891406835406716,0.6300398550190544
0.01,,10000,multinomial,l2,sag,,0.8444785240134399,0.4436950137843702,0.3380372094702124,0.6455011061922026,0.7555687103919491,0.8444785240134399,0.8252471793764041,0.6481567971170588,0.8444785240134399,0.8444785240134399,0.6766491356495158,0.8444785240134399,0.8241211315976488,0.8486024715693019,0.3891685012359236,0.6300583112764867
0.01,,10000,multinomial,l2,saga,,0.844468020446166,0.4436575862055669,0.3380085861106887,0.6454465601416405,0.7555385283099499,0.844468020446166,0.8252324209836903,0.648139269517206,0.844468020446166,0.844468020446166,0.6766273685759812,0.844468020446166,0.8241092783230911,0.8486026478943053,0.3891225455890637,0.6300334121018982
0.01,,100000,ovr,l2,newton-cg,,0.8441555385957504,0.4364289521401327,0.3288918132072986,0.6484974543013807,0.756366379483862,0.8441555385957504,0.8246529688581062,0.644413811597036,0.8441555385957504,0.8441555385957504,0.6730019588677699,0.8441555385957504,0.8227648915137521,0.8476261981016696,0.3848223422486714,0.6256873575222425
0.01,,100000,ovr,l2,lbfgs,,0.8441555385750643,0.4364394825753168,0.3289061248870604,0.6484891204568736,0.756363271940906,0.8441555385750643,0.824653169914761,0.6444193594768716,0.8441555385750643,0.8441555385750643,0.6730070867436155,0.8441555385750643,0.8227665993430339,0.8476276482243695,0.3848273287806382,0.6256935659099557
0.01,,100000,ovr,l2,sag,,0.8441607904000735,0.4364372664379386,0.3288918132072986,0.6485344089902539,0.7563852495476827,0.8441607904000735,0.824660390334047,0.6444170275326402,0.8441607904000735,0.8441607904000735,0.67300777654491,0.8441607904000735,0.822769128689122,0.8476261696569178,0.3848407678355681,0.6256936745235158
0.01,,100000,ovr,l2,saga,,0.8441607904207595,0.4364480351991471,0.3289061255015593,0.6485260788899022,0.756382137345291,0.8441607904207595,0.8246605813737881,0.6444225757197252,0.8441607904207595,0.8441607904207595,0.6730130228496435,0.8441607904207595,0.8227708789788536,0.8476260029889678,0.3848458457659301,0.625700025319544
0.01,,100000,multinomial,l2,newton-cg,,0.844473272229803,0.4436659282327295,0.3380085861106887,0.6454817319685109,0.7555565042291469,0.844473272229803,0.8252395108980778,0.6481424854372969,0.844473272229803,0.844473272229803,0.6766332040801935,0.844473272229803,0.8241135270532053,0.8486026408553831,0.389140468778911,0.6300397489107007
0.01,,100000,multinomial,l2,lbfgs,,0.8444732722711752,0.4436661074075425,0.3380085867251876,0.6454822468287844,0.7555567571218146,0.8444732722711752,0.825239597929579,0.6481424857600597,0.8444732722711752,0.8444732722711752,0.6766332919219323,0.8444732722711752,0.8241135569950903,0.848602937864484,0.3891406835406716,0.6300398550190544
0.01,,100000,multinomial,l2,sag,,0.8444785240134399,0.4436950137843702,0.3380372094702124,0.6455011061922026,0.7555687103919491,0.8444785240134399,0.8252471793764041,0.6481567971170588,0.8444785240134399,0.8444785240134399,0.6766491356495158,0.8444785240134399,0.8241211315976488,0.8486024715693019,0.3891685012359236,0.6300583112764867
0.01,,100000,multinomial,l2,saga,,0.844468020446166,0.4436575862055669,0.3380085861106887,0.6454465601416405,0.7555385283099499,0.844468020446166,0.8252324209836903,0.648139269517206,0.844468020446166,0.844468020446166,0.6766273685759812,0.844468020446166,0.8241092783230911,0.8486026478943053,0.3891225455890637,0.6300334121018982
0.1,balanced,1000,ovr,l2,newton-cg,,0.7549196236089943,0.5438587267563461,0.7963246733783098,0.4129405688097476,0.6775550075565189,0.7549196236089943,0.8450696181540667,0.7709702720794867,0.7549196236089943,0.7549196236089943,0.6881531925401916,0.7549196236089943,0.7794990431908752,0.8498867049949412,0.4386895369695534,0.6592942993834224
0.1,balanced,1000,ovr,l2,lbfgs,,0.7549091200210342,0.5438346990400277,0.7962817377245255,0.412924401484394,0.6775410648743883,0.7549091200210342,0.8450570837015127,0.7709471962304955,0.7549091200210342,0.7549091200210342,0.6881378914422539,0.7549091200210342,0.7794892664329717,0.8498870499132689,0.4386536339886146,0.6592772529618086
0.1,balanced,1000,ovr,l2,sag,,0.7549169977171758,0.5438560700222644,0.7963246733783098,0.4129375037787658,0.6775533569193716,0.7549169977171758,0.8450688628877936,0.7709686641039278,0.7549169977171758,0.7549169977171758,0.688150816300421,0.7549169977171758,0.7794968445158185,0.8498868104840894,0.4386861963578225,0.6592918670447897
0.1,balanced,1000,ovr,l2,saga,,0.7549222495214988,0.5438613873307246,0.7963246733783098,0.4129436329204481,0.6775566558764563,0.7549222495214988,0.8450703701783323,0.7709718800395321,0.7549222495214988,0.7549222495214988,0.6881555711121671,0.754922249521499,0.7795012432354144,0.8498868143429025,0.4386928751410532,0.6592967343558785
0.1,balanced,1000,multinomial,l2,newton-cg,,0.7549984004462938,0.5439029362762616,0.7962101744097247,0.4130223694830037,0.6775850426272876,0.7549984004462938,0.8450668830356883,0.7709741255578338,0.7549984004462938,0.7549984004462938,0.6882091298143367,0.7549984004462938,0.7795624048622402,0.8499580338455591,0.4387297574601848,0.6593478911067218
0.1,balanced,1000,multinomial,l2,lbfgs,,0.7549984003842356,0.5438939809793956,0.7961815504357022,0.4130197409129615,0.6775801412007988,0.7549984003842356,0.8450605427686163,0.7709630294754,0.7549984003842356,0.7549984003842356,0.6882052563136716,0.7549984003842357,0.779561748383002,0.8499588196557935,0.4387147203799618,0.6593430012468163
0.1,balanced,1000,multinomial,l2,sag,,0.7549984004462938,0.5439029362762616,0.7962101744097247,0.4130223694830037,0.6775850426272876,0.7549984004462938,0.8450668830356883,0.7709741255578338,0.7549984004462938,0.7549984004462938,0.6882091298143367,0.7549984004462938,0.7795624048622402,0.8499580667077504,0.4387297574601848,0.6593478911067218
0.1,balanced,1000,multinomial,l2,saga,,0.7549984004462938,0.5439029362762616,0.7962101744097247,0.4130223694830037,0.6775850426272876,0.7549984004462938,0.8450668830356883,0.7709741255578338,0.7549984004462938,0.7549984004462938,0.6882091298143367,0.7549984004462938,0.7795624048622402,0.8499580912851575,0.4387297574601848,0.6593478911067218
