solver,penalty,multi_class,max_iter,class_weight,C,l1_ratio,accuracy,F1_class_1,recall_class_1,precision_class_1,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,roc_auc,matthews_corrcoef,Cust_metric
saga,elasticnet,multinomial,1000,balanced,1.0,0.0,0.7714656007607119,0.7770714586886261,0.7966142611777528,0.7584660146482588,0.7721553552667529,0.7714656007607119,0.7721553572614304,0.7714656042786996,0.7714656007607119,0.7714656007607119,0.7713207374084238,0.7714656007607119,0.7713207366376299,0.8506271324425545,0.5436205188769564,0.7724708816644643
saga,,multinomial,10000,,,,0.7714414811350871,0.7770384601262857,0.7965467264214716,0.7584644411428084,0.7721288599895918,0.7714414811350871,0.7721288620457777,0.7714414847694249,0.7714414811350871,0.7714414811350871,0.7712970895172898,0.7714414811350871,0.7712970887188068,0.8506283404774813,0.5435699069049894,0.772445363639089
sag,l2,ovr,1000,balanced,1.0,,0.7714511290582502,0.7770556154737512,0.7965917495819834,0.7584562217098672,0.7721403905372194,0.7714511290582502,0.7721403925284974,0.7714511325762374,0.7714511290582502,0.7714511290582502,0.7713063501987,0.7714511290582501,0.7713063494262206,0.8506250131492593,0.5435910830768046,0.7724562032537102
liblinear,l1,ovr,10000,balanced,0.01,,0.7691838905712397,0.775004399616802,0.7950545275850697,0.7559417045913284,0.769907347333754,0.7691838905712397,0.7699073486940552,0.7691838930265277,0.7691838905712397,0.7691838905712397,0.7690291301666754,0.7691838905712397,0.7690291296124666,0.8486025799571717,0.5390907526324068,0.7702241840567007
saga,l2,ovr,100000,balanced,0.001,,0.7648809609684711,0.7698537328799383,0.7864904749837803,0.7539077306648871,0.7653778823008848,0.7648809609684711,0.7653778834922216,0.764880963214266,0.7648809609684711,0.7648809609684711,0.7647708738039091,0.7648809609684711,0.7647708732723656,0.8441672462215056,0.5302586104982651,0.7657874456191149
newton-cg,,ovr,10000,,,,0.7714334412960769,0.7770295841931953,0.7965338626170014,0.7584591715596756,0.7721205165967554,0.7714334412960769,0.7721205186381136,0.7714334449071445,0.7714334412960769,0.7714334412960769,0.7712891026410428,0.7714334412960769,0.7712891018468486,0.850628416027131,0.5435535240638218,0.7724371989514734
sag,l2,multinomial,10000,,0.1,,0.7714061058511986,0.7770194045714666,0.7965821017906843,0.7583957963030997,0.7720970527910701,0.7714061058511986,0.7720970547011777,0.7714061092140518,0.7714061058511986,0.7714061058511986,0.7712609220417889,0.7714061058511987,0.7712609213066953,0.8505962854818193,0.543502720130374,0.7724126185477244
saga,elasticnet,ovr,100000,balanced,0.001,0.5,0.7600023787296765,0.7645160999448114,0.7791742087788261,0.7504020567320907,0.760387384503809,0.7600023787296765,0.7603873858455245,0.7600023813322035,0.7600023787296765,0.7600023787296765,0.7599136692605256,0.7600023787296765,0.7599136686261021,0.8390602349831155,0.5203896203589223,0.7608341553973826
newton-cg,,ovr,1000,balanced,,,0.7714334412960769,0.7770295841931953,0.7965338626170014,0.7584591715596756,0.7721205165967554,0.7714334412960769,0.7721205186381136,0.7714334449071445,0.7714334412960769,0.7714334412960769,0.7712891026410428,0.7714334412960769,0.7712891018468486,0.8506284168958794,0.5435535240638218,0.7724371989514734
saga,elasticnet,multinomial,10000,balanced,10.0,0.5,0.7714446971094748,0.7770444033436958,0.7965628061770592,0.7584611612509432,0.7721327668945485,0.7714446971094748,0.772132768939166,0.7714447007205426,0.7714446971094748,0.7714446971094748,0.7713001639038596,0.7714446971094748,0.771300163111281,0.8506282751339843,0.5435770289452083,0.7724490117918269
sag,l2,ovr,100000,balanced,0.1,,0.771425401581174,0.7770487220431036,0.7966496368262063,0.7583904211097497,0.7721190334801418,0.771425401581174,0.7721190354219494,0.7714254049983239,0.771425401581174,0.771425401581174,0.7712796770791562,0.771425401581174,0.7712796763326106,0.8505519556268816,0.54354399325354,0.7724334860719457
saga,elasticnet,multinomial,100000,,1.0,1.0,0.7714446971637718,0.7770514590832782,0.7965949654710477,0.7584453303939308,0.7721344230382449,0.7714446971637718,0.7721344250054843,0.7714447006429758,0.7714446971637718,0.7714446971637718,0.7712998122659616,0.7714446971637718,0.7712998115009627,0.8506248669197468,0.5435786831648972,0.7724501416294248
saga,elasticnet,multinomial,1000,,10.0,0.5,0.7714446971094748,0.7770444033436958,0.7965628061770592,0.7584611612509432,0.7721327668945485,0.7714446971094748,0.772132768939166,0.7714447007205426,0.7714446971094748,0.7714446971094748,0.7713001639038596,0.7714446971094748,0.771300163111281,0.8506282749788507,0.5435770289452083,0.7724490117918269
saga,elasticnet,ovr,10000,balanced,0.01,0.0,0.770396300240924,0.7759388420098082,0.7951349272938101,0.7576489317786796,0.7710608541035503,0.770396300240924,0.7710608557191247,0.7703963030918214,0.770396300240924,0.770396300240924,0.7702555105142838,0.770396300240924,0.7702555098894485,0.8496978986618678,0.5414567470223535,0.7713921768133886
lbfgs,l2,multinomial,1000,balanced,0.01,,0.7708256286214187,0.7763959756112198,0.7957395258556943,0.7579717587322913,0.7715007664849489,0.7708256286214187,0.771500768424691,0.7708256320230458,0.7708256286214187,0.7708256286214187,0.7706831008186136,0.7708256286214187,0.7706831000790642,0.8501533032636668,0.542325975774789,0.7718256757771348
saga,elasticnet,multinomial,10000,,0.01,1.0,0.7689941498741675,0.7746872719748882,0.794263406340506,0.7560541336146813,0.7696839947798858,0.7689941498741675,0.7696839963489442,0.7689941527172875,0.7689941498741675,0.7689941498741675,0.7688463472662264,0.7689941498741675,0.7688463466217748,0.8486363153497066,0.5386777031956212,0.7700145322079588
lbfgs,l2,multinomial,1000,,1.0,,0.7714575609294584,0.7770625702660379,0.7966013974663628,0.7584607398274855,0.7721470292862339,0.7714575609294584,0.7721470312892608,0.7714575644629592,0.7714575609294584,0.7714575609294584,0.7713127478767392,0.7714575609294583,0.7713127471023306,0.8506271681194985,0.5436041534324548,0.7724627123545988
lbfgs,l2,multinomial,10000,,0.001,,0.7675598399264253,0.7727677651457062,0.7904814590889767,0.755832106010871,0.768124639892216,0.7675598399264253,0.768124641325591,0.7675598425213109,0.7675598399264253,0.7675598399264253,0.7674374014106352,0.7675598399264253,0.7674374008242267,0.8469207426284439,0.5356841820394518,0.7685034741576494
saga,l2,multinomial,1000,,0.1,,0.7714061058511986,0.7770194045714666,0.7965821017906843,0.7583957963030997,0.7720970527910701,0.7714061058511986,0.7720970547011777,0.7714061092140518,0.7714061058511986,0.7714061058511986,0.7712609220417889,0.7714061058511987,0.7712609213066953,0.8505960892373118,0.543502720130374,0.7724126185477244
sag,l2,multinomial,10000,balanced,0.001,,0.7675855674190148,0.772794326551737,0.7905136185070719,0.7558535442008755,0.7681507578708083,0.7675855674190148,0.7681507593256641,0.7675855700526845,0.7675855674190148,0.7675855674190148,0.7674630710913255,0.7675855674190148,0.7674630704961771,0.8469204202925087,0.535736027128551,0.7685293221834079
saga,elasticnet,ovr,10000,balanced,10.0,1.0,0.7714511290194667,0.7770527839067259,0.796578885932647,0.7584625327569459,0.7721397272124549,0.7714511290194667,0.7721397292532165,0.7714511326227775,0.7714511290194667,0.7714511290194667,0.7713064919836355,0.7714511290194667,0.7713064911930253,0.8506282562077393,0.5435904205460583,0.7724557503682536
saga,elasticnet,ovr,10000,,1.0,1.0,0.7714527370260522,0.7770596599553036,0.7966046132313201,0.7584522071841384,0.7721425673580605,0.7714527370260522,0.7721425693075984,0.7714527404742295,0.7714527370260522,0.7714527370260522,0.7713078387980072,0.7714527370260522,0.7713078380397448,0.8506247692159663,0.5435948672024876,0.7724582030294664
liblinear,l1,ovr,1000,,0.01,,0.7691838905712397,0.775004399616802,0.7950545275850697,0.7559417045913284,0.769907347333754,0.7691838905712397,0.7699073486940552,0.7691838930265277,0.7691838905712397,0.7691838905712397,0.7690291301666754,0.7691838905712397,0.7690291296124666,0.8486025797399845,0.5390907526324068,0.7702241840567007
saga,elasticnet,multinomial,100000,balanced,0.01,0.5,0.77008113782259,0.7757228634074306,0.7952378363954221,0.7571437102575748,0.7707674039348434,0.77008113782259,0.7707674053397712,0.7700811403321897,0.77008113782259,0.77008113782259,0.7699353823921933,0.77008113782259,0.7699353818333581,0.8495363735342097,0.5408481068425454,0.7710928785952408
lbfgs,l2,ovr,100000,,0.001,,0.7648697051861001,0.7698409001945281,0.7864711795252889,0.7539008569707278,0.7653662439862936,0.7648697051861001,0.765366245222399,0.7648697075094616,0.7648697051861001,0.7648697051861001,0.7647596930093571,0.7648697051861001,0.7647596924612684,0.8441676055123195,0.5302357168102759,0.7657759344463914
saga,elasticnet,multinomial,10000,,0.1,0.5,0.7714559527832519,0.7770998118948184,0.7967782740021595,0.7583712398905181,0.7721551237878428,0.7714559527832519,0.772155125714558,0.7714559561771331,0.7714559527832519,0.7714559527832519,0.7713091056387705,0.7714559527832519,0.7713091048962788,0.8505709659627306,0.5436106275597363,0.7724672468899803
saga,l1,ovr,1000,balanced,10.0,,0.7714511290194667,0.7770527839067259,0.796578885932647,0.7584625327569459,0.7721397272124549,0.7714511290194667,0.7721397292532165,0.7714511326227775,0.7714511290194667,0.7714511290194667,0.7713064919836355,0.7714511290194667,0.7713064911930253,0.8506282562077393,0.5435904205460583,0.7724557503682536
newton-cg,,ovr,1000,,,,0.7714334412960769,0.7770295841931953,0.7965338626170014,0.7584591715596756,0.7721205165967554,0.7714334412960769,0.7721205186381136,0.7714334449071445,0.7714334412960769,0.7714334412960769,0.7712891026410428,0.7714334412960769,0.7712891018468486,0.850628416027131,0.5435535240638218,0.7724371989514734
sag,l2,multinomial,10000,balanced,10.0,,0.7714398731672851,0.7770372412274429,0.7965467264214716,0.7584621152738005,0.7721273335346841,0.7714398731672851,0.7721273355870139,0.7714398767938663,0.7714398731672851,0.7714398731672851,0.7712954626356726,0.7714398731672851,0.7712954618391578,0.850628278081759,0.543566772375439,0.7724438183540266
sag,l2,ovr,10000,,10.0,,0.771447913045079,0.7770468418580223,0.7965628061770592,0.7584658240331364,0.7721358272901094,0.771447913045079,0.7721358293501343,0.7714479166871734,0.771447913045079,0.771447913045079,0.7713034158949782,0.771447913045079,0.7713034150945149,0.8506281974739295,0.5435833054753293,0.7724521010875871
lbfgs,,multinomial,100000,balanced,,,0.7714543449085305,0.7770531386585814,0.7965692378931339,0.7584719526386644,0.7721422400767173,0.7714543449085305,0.7721422420950731,0.7714543484808148,0.7714543449085305,0.7714543449085305,0.7713098575373748,0.7714543449085305,0.7713098567511634,0.8506281340234896,0.5435961501730021,0.7724585137616161
