,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_max_iter,param_multi_class,param_penalty,param_solver,param_l1_ratio,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_F1_class_2,split1_test_F1_class_2,split2_test_F1_class_2,split3_test_F1_class_2,split4_test_F1_class_2,mean_test_F1_class_2,std_test_F1_class_2,rank_test_F1_class_2,split0_test_recall_class_2,split1_test_recall_class_2,split2_test_recall_class_2,split3_test_recall_class_2,split4_test_recall_class_2,mean_test_recall_class_2,std_test_recall_class_2,rank_test_recall_class_2,split0_test_precision_class_2,split1_test_precision_class_2,split2_test_precision_class_2,split3_test_precision_class_2,split4_test_precision_class_2,mean_test_precision_class_2,std_test_precision_class_2,rank_test_precision_class_2,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_precision_micro,split1_test_precision_micro,split2_test_precision_micro,split3_test_precision_micro,split4_test_precision_micro,mean_test_precision_micro,std_test_precision_micro,rank_test_precision_micro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_recall_micro,split1_test_recall_micro,split2_test_recall_micro,split3_test_recall_micro,split4_test_recall_micro,mean_test_recall_micro,std_test_recall_micro,rank_test_recall_micro,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_micro,split1_test_f1_micro,split2_test_f1_micro,split3_test_f1_micro,split4_test_f1_micro,mean_test_f1_micro,std_test_f1_micro,rank_test_f1_micro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_matthews_corrcoef,split1_test_matthews_corrcoef,split2_test_matthews_corrcoef,split3_test_matthews_corrcoef,split4_test_matthews_corrcoef,mean_test_matthews_corrcoef,std_test_matthews_corrcoef,rank_test_matthews_corrcoef,split0_test_Cust_metric,split1_test_Cust_metric,split2_test_Cust_metric,split3_test_Cust_metric,split4_test_Cust_metric,mean_test_Cust_metric,std_test_Cust_metric,rank_test_Cust_metric
460,471.2729329586029,142.10026266254988,0.13066620826721193,0.01197498211074437,10,balanced,100000,ovr,elasticnet,saga,1.0,"{'C': 10, 'class_weight': 'balanced', 'l1_ratio': 1.0, 'max_iter': 100000, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'saga'}",0.5466058763931104,0.5541481950601647,0.5427485750474984,0.5455351488283724,0.5447751741608613,0.5467625938980014,0.0039023190757704715,291,0.5971830985915494,0.5884313258747917,0.5874291115311909,0.579696394686907,0.5842005676442763,0.587388099665743,0.005768096613653894,112,0.6443768996960486,0.6261398176291794,0.6296859169199595,0.619361378611252,0.6256332320162108,0.62903944897453,0.008358594825712294,142,0.5564304461942258,0.5550067355186349,0.5504871567759079,0.5448060633080696,0.5479148181011535,0.5509290439795983,0.004328156856344848,258,0.533097834747758,0.5431312657257366,0.5309866394917336,0.533475897134919,0.5314480747161123,0.534427942363252,0.004452989795307115,284,0.5466058763931104,0.5541481950601647,0.5427485750474984,0.5455351488283724,0.5447751741608613,0.5467625938980014,0.0039023190757704715,291,0.533097834747758,0.5431352507297692,0.5309960752012693,0.533474462028374,0.5314353164461579,0.5344277878306657,0.0044548636788384706,284,0.5466058763931104,0.5541328964321276,0.5427222673262293,0.5455444986548393,0.5448065731344787,0.546762422388157,0.0038982029636518913,297,0.5466058763931104,0.5541481950601647,0.5427485750474984,0.5455351488283724,0.5447751741608613,0.5467625938980014,0.0039023190757704715,291,0.5466058763931104,0.5541481950601647,0.5427485750474984,0.5455351488283724,0.5447751741608613,0.5467625938980014,0.0039023190757704715,291,0.5343299864003106,0.5438850296470474,0.5317880399014087,0.5357448866231099,0.5325810985299396,0.5356658082203632,0.004333561934465815,287,0.5466058763931104,0.5541481950601647,0.5427485750474984,0.5455351488283724,0.5447751741608613,0.5467625938980014,0.0039023190757704715,291,0.5343299864003106,0.5438944812601177,0.531806450455619,0.5357393196176554,0.532559462754255,0.5356659400975915,0.004336932286300715,287,0.7998177378189342,0.8027417163365567,0.797772199975057,0.7971490564554189,0.7992303007375449,0.7993422022647023,0.001952954053229287,312,0.398223732186709,0.4078940810637059,0.39280909362152294,0.39593036525226183,0.39579268367402265,0.3981299911596444,0.005176090224497825,301,0.5151636636576369,0.5185370071830528,0.507032152683111,0.5008058846209092,0.5045347290757743,0.5092146874440969,0.006628263672123869,234
461,337.11206817626953,125.21526976355642,0.1348860263824463,0.007672672478018261,10,balanced,100000,multinomial,elasticnet,saga,1.0,"{'C': 10, 'class_weight': 'balanced', 'l1_ratio': 1.0, 'max_iter': 100000, 'multi_class': 'multinomial', 'penalty': 'elasticnet', 'solver': 'saga'}",0.5486322188449848,0.553641545281824,0.543888537048765,0.5498416719442685,0.5470550981633946,0.5486118142566474,0.003210728049590707,86,0.5967546621457981,0.5855569155446756,0.5904023267086767,0.5821004123211254,0.5759416767922235,0.5861511987024998,0.007092276175303347,283,0.624113475177305,0.6058763931104356,0.6170212765957447,0.6082108464267613,0.6003039513677811,0.6111051885356056,0.008445115292106264,403,0.57169373549884,0.5665561345333965,0.5659851301115242,0.5581395348837209,0.5534796823914059,0.5631708434837776,0.006500042500806594,67,0.5366725241297948,0.5439763472884156,0.5332376315518903,0.539687826594213,0.5355606700544683,0.5378269999237564,0.003709676977761788,68,0.5486322188449848,0.553641545281824,0.543888537048765,0.5498416719442685,0.5470550981633946,0.5486118142566474,0.003210728049590707,86,0.5366725241297948,0.5439807295156162,0.5332489937442303,0.5396854894557342,0.5355464074913326,0.5378268288673416,0.003709836326992099,68,0.5486322188449848,0.5536272094758469,0.5438647809254726,0.5498490641902769,0.5470855023054395,0.5486117551484042,0.003210898520740749,102,0.5486322188449848,0.553641545281824,0.543888537048765,0.5498416719442685,0.5470550981633946,0.5486118142566474,0.003210728049590707,86,0.5486322188449848,0.553641545281824,0.543888537048765,0.5498416719442685,0.5470550981633946,0.5486118142566474,0.003210728049590707,86,0.5394597177225945,0.5460709149868026,0.5356074996550788,0.542572379603259,0.5379940824457948,0.540340918882706,0.0036469627536074366,68,0.5486322188449848,0.553641545281824,0.543888537048765,0.5498416719442685,0.5470550981633946,0.5486118142566474,0.003210728049590707,86,0.5394597177225944,0.5460802449340784,0.5356252883411028,0.5425673728860053,0.5379721795011816,0.5403409606769924,0.0036475080285340816,68,0.807243618235987,0.8111106289459974,0.8058906118719137,0.8063570925532844,0.8067440851747425,0.8074692073563849,0.0018743215765559525,45,0.39974280837760456,0.4061886591561755,0.39329915322063697,0.40088277825630564,0.397706436517998,0.39956396710574416,0.004203715135778328,190,0.5197130922082872,0.5195726317116292,0.5123077254237445,0.5080691803951567,0.5028770413273309,0.5125079342132297,0.006547075213774978,89
462,307.60852417945864,63.57731825864449,0.13518624305725097,0.01984156436421223,10,,1000,ovr,elasticnet,saga,0.0,"{'C': 10, 'class_weight': None, 'l1_ratio': 0.0, 'max_iter': 1000, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'saga'}",0.5467325227963525,0.5545281823939202,0.5457884737175428,0.5483217226092464,0.5457884737175428,0.548231875046921,0.003281464187719594,200,0.5936545240893067,0.5908440629470672,0.5917355371900825,0.5848341232227489,0.5851922164214524,0.5892520927741315,0.0035800647379470173,25,0.6398176291793313,0.6276595744680851,0.6347517730496454,0.6254434870755196,0.6246200607902735,0.6304585049125709,0.005883828747434497,34,0.5537045155633494,0.5581081081081081,0.5541795665634675,0.5491766800178015,0.5504464285714286,0.553123059764831,0.0031318771399678094,175,0.5333241599154658,0.5433845004144296,0.534048119824325,0.5358766713109306,0.5325539993783188,0.535837490168694,0.003930874858672659,200,0.5467325227963525,0.5545281823939202,0.5457884737175428,0.5483217226092464,0.5457884737175428,0.548231875046921,0.003281464187719594,200,0.5333241599154658,0.543388799261809,0.5340573040748995,0.5358749866993148,0.5325415937838374,0.5358373687470653,0.0039337640856029294,200,0.5467325227963525,0.5545133491599614,0.545761331675697,0.5483314898033278,0.5458196801706523,0.5482316747211982,0.0032752760425136594,200,0.5467325227963525,0.5545281823939202,0.5457884737175428,0.5483217226092464,0.5457884737175428,0.548231875046921,0.003281464187719594,200,0.5467325227963525,0.5545281823939202,0.5457884737175428,0.5483217226092464,0.5457884737175428,0.548231875046921,0.003281464187719594,200,0.5344917495325544,0.5443265179287562,0.5345167897979958,0.5380057834549401,0.5336793811615859,0.5370040443751665,0.003954075019990756,182,0.5467325227963525,0.5545281823939202,0.5457884737175428,0.5483217226092464,0.5457884737175428,0.548231875046921,0.003281464187719594,200,0.5344917495325545,0.5443358456088955,0.5345356214739722,0.5379998520629492,0.5336580414588536,0.537004222027445,0.003958469770895939,182,0.8031464295893902,0.8077741459080261,0.8016777004434571,0.801781822964791,0.8031597868965166,0.8035079771604362,0.0022262825542500196,196,0.3983992450623198,0.4083421443178468,0.3970211841117496,0.39982291519671165,0.397132682745924,0.40014363428691035,0.0042231941823122725,68,0.5127592380587342,0.519319150594574,0.5093776054998902,0.5025887856219611,0.5046063858251737,0.5097302331200666,0.005974958392482357,184
463,121.7322338104248,30.577570900317035,0.12510905265808106,0.0009671699799164425,10,,1000,multinomial,elasticnet,saga,0.0,"{'C': 10, 'class_weight': None, 'l1_ratio': 0.0, 'max_iter': 1000, 'multi_class': 'multinomial', 'penalty': 'elasticnet', 'solver': 'saga'}",0.5490121580547113,0.5541481950601647,0.5433818872704244,0.5497150094996833,0.5468017732742242,0.5486118046318416,0.0035399777383840186,105,0.5965592440029076,0.586105675146771,0.5904023267086767,0.5827878787878787,0.5755955274671852,0.5862901304226839,0.007057466608580388,235,0.6236068895643364,0.6068895643363729,0.6170212765957447,0.6092245311708059,0.5997973657548126,0.6113079254844145,0.008249391865462342,376,0.5717603344170924,0.5666982024597919,0.5659851301115242,0.5585501858736059,0.5532710280373832,0.5632529761798796,0.006533986819493,46,0.5370927332058043,0.5444993287044626,0.532785223635205,0.5394885084425733,0.5353837585460791,0.5378499105068248,0.003980101547155421,43,0.5490121580547113,0.5541481950601647,0.5433818872704244,0.5497150094996833,0.5468017732742242,0.5486118046318416,0.0035399777383840186,105,0.5370927332058043,0.5445036665670059,0.5327964575465752,0.539486094043912,0.5353694765130225,0.5378496855752639,0.003980271928064882,43,0.5490121580547113,0.5541339234683423,0.543358195312504,0.5497225461665616,0.5468320811194284,0.5486117808243095,0.0035399336921085292,88,0.5490121580547113,0.5541481950601647,0.5433818872704244,0.5497150094996833,0.5468017732742242,0.5486118046318416,0.0035399777383840186,105,0.5490121580547113,0.5541481950601647,0.5433818872704244,0.5497150094996833,0.5468017732742242,0.5486118046318416,0.0035399777383840186,105,0.5398620504141897,0.5465861897966824,0.5351566964144783,0.5423769936889318,0.537824959015991,0.5403613778660546,0.003913628705348663,40,0.5490121580547113,0.5541481950601647,0.5433818872704244,0.5497150094996833,0.5468017732742242,0.5486118046318416,0.0035399777383840186,105,0.5398620504141897,0.5465954635933358,0.5351743998495542,0.5423718751474372,0.5378030888206582,0.540361375565035,0.003914200706687157,40,0.8072722109818729,0.811092874107302,0.8059095023414632,0.8063195301694346,0.8067228866490144,0.8074634008498174,0.0018698145192342745,61,0.40024910946355685,0.40686550171624236,0.39260724216497667,0.40073018117252523,0.3973445378907902,0.3995593144816183,0.004657545763070109,204,0.519639998737172,0.519993123092401,0.5123966266213815,0.5083485893416928,0.5027596279827877,0.512627593155087,0.0066206467829294634,46
464,332.59718999862673,86.38604811653077,0.12249526977539063,0.006376165900719457,10,,10000,ovr,elasticnet,saga,0.0,"{'C': 10, 'class_weight': None, 'l1_ratio': 0.0, 'max_iter': 10000, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'saga'}",0.5467325227963525,0.5545281823939202,0.5457884737175428,0.5481950601646611,0.5457884737175428,0.5482065425580039,0.003281161689175265,207,0.5936545240893067,0.5908440629470672,0.5917355371900825,0.5846955697701967,0.5851922164214524,0.5892243820836212,0.003614524177704686,27,0.6398176291793313,0.6276595744680851,0.6347517730496454,0.6254434870755196,0.6246200607902735,0.6304585049125709,0.005883828747434497,34,0.5537045155633494,0.5581081081081081,0.5541795665634675,0.548932384341637,0.5504464285714286,0.5530742006295981,0.003194344484196514,177,0.5333241599154658,0.5433845004144296,0.534048119824325,0.5357217456910806,0.5325539993783188,0.5358065050447239,0.003931054489710816,208,0.5467325227963525,0.5545281823939202,0.5457884737175428,0.5481950601646611,0.5457884737175428,0.5482065425580039,0.003281161689175265,207,0.5333241599154658,0.543388799261809,0.5340573040748995,0.5357200723992945,0.5325415937838374,0.5358063858870612,0.003933955847253399,208,0.5467325227963525,0.5545133491599614,0.545761331675697,0.5482048434000856,0.5458196801706523,0.5482063454405497,0.00327489586949573,207,0.5467325227963525,0.5545281823939202,0.5457884737175428,0.5481950601646611,0.5457884737175428,0.5482065425580039,0.003281161689175265,207,0.5467325227963525,0.5545281823939202,0.5457884737175428,0.5481950601646611,0.5457884737175428,0.5482065425580039,0.003281161689175265,207,0.5344917495325544,0.5443265179287562,0.5345167897979958,0.5378541719956141,0.5336793811615859,0.5369737220833013,0.003946851527452154,187,0.5467325227963525,0.5545281823939202,0.5457884737175428,0.5481950601646611,0.5457884737175428,0.5482065425580039,0.003281161689175265,207,0.5344917495325545,0.5443358456088955,0.5345356214739722,0.5378482389496642,0.5336580414588536,0.5369738994047879,0.003951301120533715,187,0.8031291285187683,0.8077741459080261,0.8016779357625587,0.801776495344519,0.8031599580258549,0.8035035327119454,0.0022276364795642185,198,0.3983992450623198,0.4083421443178468,0.3970211841117496,0.3996597198531007,0.397132682745924,0.40011099521818816,0.004226176319274369,84,0.5127592380587342,0.519319150594574,0.5093776054998902,0.502318496596529,0.5046063858251737,0.5096761753149803,0.006040191944866749,189
465,127.72802906036377,31.46345451881256,0.13199658393859864,0.007685128267272814,10,,10000,multinomial,elasticnet,saga,0.0,"{'C': 10, 'class_weight': None, 'l1_ratio': 0.0, 'max_iter': 10000, 'multi_class': 'multinomial', 'penalty': 'elasticnet', 'solver': 'saga'}",0.5490121580547113,0.5541481950601647,0.5433818872704244,0.5497150094996833,0.5468017732742242,0.5486118046318416,0.0035399777383840186,105,0.5965592440029076,0.586105675146771,0.5904023267086767,0.5827878787878787,0.5755955274671852,0.5862901304226839,0.007057466608580388,235,0.6236068895643364,0.6068895643363729,0.6170212765957447,0.6092245311708059,0.5997973657548126,0.6113079254844145,0.008249391865462342,376,0.5717603344170924,0.5666982024597919,0.5659851301115242,0.5585501858736059,0.5532710280373832,0.5632529761798796,0.006533986819493,46,0.5370927332058043,0.5444993287044626,0.532785223635205,0.5394885084425733,0.5353837585460791,0.5378499105068248,0.003980101547155421,43,0.5490121580547113,0.5541481950601647,0.5433818872704244,0.5497150094996833,0.5468017732742242,0.5486118046318416,0.0035399777383840186,105,0.5370927332058043,0.5445036665670059,0.5327964575465752,0.539486094043912,0.5353694765130225,0.5378496855752639,0.003980271928064882,43,0.5490121580547113,0.5541339234683423,0.543358195312504,0.5497225461665616,0.5468320811194284,0.5486117808243095,0.0035399336921085292,88,0.5490121580547113,0.5541481950601647,0.5433818872704244,0.5497150094996833,0.5468017732742242,0.5486118046318416,0.0035399777383840186,105,0.5490121580547113,0.5541481950601647,0.5433818872704244,0.5497150094996833,0.5468017732742242,0.5486118046318416,0.0035399777383840186,105,0.5398620504141897,0.5465861897966824,0.5351566964144783,0.5423769936889318,0.537824959015991,0.5403613778660546,0.003913628705348663,40,0.5490121580547113,0.5541481950601647,0.5433818872704244,0.5497150094996833,0.5468017732742242,0.5486118046318416,0.0035399777383840186,105,0.5398620504141897,0.5465954635933358,0.5351743998495542,0.5423718751474372,0.5378030888206582,0.540361375565035,0.003914200706687157,40,0.8072722109818729,0.811092874107302,0.8059095023414632,0.8063195301694346,0.8067228866490144,0.8074634008498174,0.0018698145192342745,61,0.40024910946355685,0.40686550171624236,0.39260724216497667,0.40073018117252523,0.3973445378907902,0.3995593144816183,0.004657545763070109,204,0.519639998737172,0.519993123092401,0.5123966266213815,0.5083485893416928,0.5027596279827877,0.512627593155087,0.0066206467829294634,46
466,339.7695357322693,90.98169255343475,0.13564000129699708,0.012061611394010779,10,,100000,ovr,elasticnet,saga,0.0,"{'C': 10, 'class_weight': None, 'l1_ratio': 0.0, 'max_iter': 100000, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'saga'}",0.5467325227963525,0.5545281823939202,0.5457884737175428,0.5481950601646611,0.5457884737175428,0.5482065425580039,0.003281161689175265,207,0.5936545240893067,0.5908440629470672,0.5917355371900825,0.5846955697701967,0.5851922164214524,0.5892243820836212,0.003614524177704686,27,0.6398176291793313,0.6276595744680851,0.6347517730496454,0.6254434870755196,0.6246200607902735,0.6304585049125709,0.005883828747434497,34,0.5537045155633494,0.5581081081081081,0.5541795665634675,0.548932384341637,0.5504464285714286,0.5530742006295981,0.003194344484196514,177,0.5333241599154658,0.5433845004144296,0.534048119824325,0.5357217456910806,0.5325539993783188,0.5358065050447239,0.003931054489710816,208,0.5467325227963525,0.5545281823939202,0.5457884737175428,0.5481950601646611,0.5457884737175428,0.5482065425580039,0.003281161689175265,207,0.5333241599154658,0.543388799261809,0.5340573040748995,0.5357200723992945,0.5325415937838374,0.5358063858870612,0.003933955847253399,208,0.5467325227963525,0.5545133491599614,0.545761331675697,0.5482048434000856,0.5458196801706523,0.5482063454405497,0.00327489586949573,207,0.5467325227963525,0.5545281823939202,0.5457884737175428,0.5481950601646611,0.5457884737175428,0.5482065425580039,0.003281161689175265,207,0.5467325227963525,0.5545281823939202,0.5457884737175428,0.5481950601646611,0.5457884737175428,0.5482065425580039,0.003281161689175265,207,0.5344917495325544,0.5443265179287562,0.5345167897979958,0.5378541719956141,0.5336793811615859,0.5369737220833013,0.003946851527452154,187,0.5467325227963525,0.5545281823939202,0.5457884737175428,0.5481950601646611,0.5457884737175428,0.5482065425580039,0.003281161689175265,207,0.5344917495325545,0.5443358456088955,0.5345356214739722,0.5378482389496642,0.5336580414588536,0.5369738994047879,0.003951301120533715,187,0.8031291285187683,0.8077741459080261,0.8016779357625587,0.801776495344519,0.8031599580258549,0.8035035327119454,0.0022276364795642185,198,0.3983992450623198,0.4083421443178468,0.3970211841117496,0.3996597198531007,0.397132682745924,0.40011099521818816,0.004226176319274369,84,0.5127592380587342,0.519319150594574,0.5093776054998902,0.502318496596529,0.5046063858251737,0.5096761753149803,0.006040191944866749,189
467,129.62863693237304,32.45872825523209,0.1361640453338623,0.006183576542495406,10,,100000,multinomial,elasticnet,saga,0.0,"{'C': 10, 'class_weight': None, 'l1_ratio': 0.0, 'max_iter': 100000, 'multi_class': 'multinomial', 'penalty': 'elasticnet', 'solver': 'saga'}",0.5490121580547113,0.5541481950601647,0.5433818872704244,0.5497150094996833,0.5468017732742242,0.5486118046318416,0.0035399777383840186,105,0.5965592440029076,0.586105675146771,0.5904023267086767,0.5827878787878787,0.5755955274671852,0.5862901304226839,0.007057466608580388,235,0.6236068895643364,0.6068895643363729,0.6170212765957447,0.6092245311708059,0.5997973657548126,0.6113079254844145,0.008249391865462342,376,0.5717603344170924,0.5666982024597919,0.5659851301115242,0.5585501858736059,0.5532710280373832,0.5632529761798796,0.006533986819493,46,0.5370927332058043,0.5444993287044626,0.532785223635205,0.5394885084425733,0.5353837585460791,0.5378499105068248,0.003980101547155421,43,0.5490121580547113,0.5541481950601647,0.5433818872704244,0.5497150094996833,0.5468017732742242,0.5486118046318416,0.0035399777383840186,105,0.5370927332058043,0.5445036665670059,0.5327964575465752,0.539486094043912,0.5353694765130225,0.5378496855752639,0.003980271928064882,43,0.5490121580547113,0.5541339234683423,0.543358195312504,0.5497225461665616,0.5468320811194284,0.5486117808243095,0.0035399336921085292,88,0.5490121580547113,0.5541481950601647,0.5433818872704244,0.5497150094996833,0.5468017732742242,0.5486118046318416,0.0035399777383840186,105,0.5490121580547113,0.5541481950601647,0.5433818872704244,0.5497150094996833,0.5468017732742242,0.5486118046318416,0.0035399777383840186,105,0.5398620504141897,0.5465861897966824,0.5351566964144783,0.5423769936889318,0.537824959015991,0.5403613778660546,0.003913628705348663,40,0.5490121580547113,0.5541481950601647,0.5433818872704244,0.5497150094996833,0.5468017732742242,0.5486118046318416,0.0035399777383840186,105,0.5398620504141897,0.5465954635933358,0.5351743998495542,0.5423718751474372,0.5378030888206582,0.540361375565035,0.003914200706687157,40,0.8072722109818729,0.811092874107302,0.8059095023414632,0.8063195301694346,0.8067228866490144,0.8074634008498174,0.0018698145192342745,61,0.40024910946355685,0.40686550171624236,0.39260724216497667,0.40073018117252523,0.3973445378907902,0.3995593144816183,0.004657545763070109,204,0.519639998737172,0.519993123092401,0.5123966266213815,0.5083485893416928,0.5027596279827877,0.512627593155087,0.0066206467829294634,46
468,427.428799200058,96.6659290722521,0.13239059448242188,0.012596734753107498,10,,1000,ovr,elasticnet,saga,0.5,"{'C': 10, 'class_weight': None, 'l1_ratio': 0.5, 'max_iter': 1000, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'saga'}",0.5469858156028369,0.5544015199493351,0.5456618112729575,0.5483217226092464,0.5461684610512982,0.5483078660971348,0.0031767683851845127,190,0.5940733772342427,0.5907032181168056,0.5917355371900825,0.5846955697701967,0.5853311179681937,0.5893077640559042,0.003678002001867165,22,0.6398176291793313,0.6276595744680851,0.6347517730496454,0.6254434870755196,0.6246200607902735,0.6304585049125709,0.005883828747434497,34,0.5544337137840211,0.5578568212516885,0.5541795665634675,0.548932384341637,0.5506922733363109,0.5532189518554249,0.0031198405435690453,169,0.5335584906620721,0.5432455649630066,0.5339233417728377,0.535833576634531,0.5330355109596854,0.5359192969984266,0.0037829886599667012,185,0.5469858156028369,0.5544015199493351,0.5456618112729575,0.5483217226092464,0.5461684610512982,0.5483078660971348,0.0031767683851845127,190,0.5335584906620722,0.5432498080981514,0.5339325514455102,0.5358319175075257,0.5330231985563259,0.535919193253917,0.003785550917394885,185,0.5469858156028369,0.5543867027567193,0.5456346852724547,0.5483314898033278,0.5461996193803788,0.5483076625631436,0.0031714738042713086,181,0.5469858156028369,0.5544015199493351,0.5456618112729575,0.5483217226092464,0.5461684610512982,0.5483078660971348,0.0031767683851845127,190,0.5469858156028369,0.5544015199493351,0.5456618112729575,0.5483217226092464,0.5461684610512982,0.5483078660971348,0.0031767683851845127,190,0.5347535510531185,0.5441707877843058,0.534421329508662,0.5379472113317426,0.5341038694981469,0.5370793498351951,0.003804459778481309,167,0.5469858156028369,0.5544015199493351,0.5456618112729575,0.5483217226092464,0.5461684610512982,0.5483078660971348,0.0031767683851845127,190,0.5347535510531185,0.5441800794768601,0.5344401635055331,0.5379412900703825,0.5340826035344869,0.5370795375280762,0.0038083706512130233,167,0.8031553260608101,0.8077783180691923,0.8016766092030239,0.8017988291758704,0.803176407087278,0.803517097919235,0.002224625473011321,189,0.39872875558058885,0.40818472186061294,0.3968372512740439,0.39984168092933486,0.39764329299413614,0.40024714052774335,0.004095911484648419,52,0.5131945984229255,0.5190543464250081,0.5093320919985084,0.5023622451251847,0.5051069488311037,0.5098100461605461,0.005911507190723157,166
469,251.3839252471924,76.65450780024445,0.13736066818237305,0.005989677034069742,10,,1000,multinomial,elasticnet,saga,0.5,"{'C': 10, 'class_weight': None, 'l1_ratio': 0.5, 'max_iter': 1000, 'multi_class': 'multinomial', 'penalty': 'elasticnet', 'solver': 'saga'}",0.5488855116514691,0.5538948701709943,0.5436352121595946,0.5498416719442685,0.5468017732742242,0.5486118078401101,0.0033923725261263316,102,0.5965592440029076,0.5859030837004405,0.5902592682335838,0.5824442289039767,0.5755955274671852,0.5861522704616189,0.0070771324401014265,267,0.6236068895643364,0.6063829787234043,0.6170212765957447,0.6087176887987836,0.5997973657548126,0.6111052398874163,0.00833257346897705,395,0.5717603344170924,0.5667613636363636,0.5657222480260102,0.5583449558344956,0.5532710280373832,0.563171985990269,0.006549448611101641,61,0.536951541643389,0.544236745360041,0.5329822140273425,0.5396705401121246,0.5353555964427271,0.5378393275171248,0.0038685638132285433,58,0.5488855116514691,0.5538948701709943,0.5436352121595946,0.5498416719442685,0.5468017732742242,0.5486118078401101,0.0033923725261263316,102,0.536951541643389,0.5442411241649195,0.5329935173985164,0.539668174764978,0.5353413265117558,0.5378391368967117,0.00386879130685676,58,0.5488855116514691,0.5538805664720947,0.5436114239292249,0.5498491283800404,0.5468321453091918,0.5486117551484042,0.0033922479680386095,102,0.5488855116514691,0.5538948701709943,0.5436352121595946,0.5498416719442685,0.5468017732742242,0.5486118078401101,0.0033923725261263316,102,0.5488855116514691,0.5538948701709943,0.5436352121595946,0.5498416719442685,0.5468017732742242,0.5486118078401101,0.0033923725261263316,102,0.5397282529752243,0.5463426501076858,0.5353540704693133,0.5425580197924568,0.5377862029050439,0.5403538392499448,0.0038132943710219203,58,0.5488855116514691,0.5538948701709943,0.5436352121595946,0.5498416719442685,0.5468017732742242,0.5486118078401101,0.0033923725261263316,102,0.5397282529752243,0.546351961895292,0.5353718560755968,0.5425529677077056,0.5377643110104627,0.5403538699328563,0.00381394316363874,58,0.8072605771346314,0.8110964033011854,0.8059022922045139,0.806345007188806,0.8067354218694338,0.8074679403397141,0.0018685587609469005,49,0.4000796704496179,0.4065196511316274,0.3929598977824328,0.4008857226564614,0.39735645735533165,0.39956027987509424,0.004447050503189302,192,0.5195958413225529,0.5197803326050882,0.512130244484454,0.5082754703448674,0.5027596279827877,0.5125083033479501,0.006575896580234303,83
