,fit_time,score_time,test_accuracy,test_F1_class_1,test_recall_class_1,test_precision_class_1,test_precision_macro,test_recall_macro,test_f1_macro,test_roc_auc,test_matthews_corrcoef,test_Cust_metric
0,768.9001851081848,1.937401533126831,0.7547837184203685,0.5427194734986486,0.7931300987548304,0.41248716001965074,0.6769223857401775,0.7696487629932993,0.6875967530563045,0.8492364947273541,0.43683819640989363,0.7165722089678358
1,479.2475562095642,1.507232904434204,0.7554218101322662,0.5440500491974212,0.7952857326864454,0.41344136422481137,0.677696710552002,0.7708748972163535,0.6884705622785516,0.8493253188340897,0.43878732072136106,0.7173546648947778
2,553.614844083786,1.4970645904541016,0.75574287064755,0.5451264597148054,0.7977243452125375,0.4140259392966974,0.6783104619106741,0.7720170206525785,0.6890863081059112,0.851419487131052,0.4404701152183955,0.7178782777841324
