solver,penalty,multi_class,max_iter,class_weight,C,l1_ratio,accuracy,F1_class_2,recall_class_2,precision_class_2,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,roc_auc,matthews_corrcoef,Cust_metric
saga,elasticnet,ovr,100000,,10.0,1.0,0.6092286756974082,0.734933233484608,0.8326343786726046,0.707154647978636,0.609128755477149,0.6092286756974082,0.609128755477149,0.6092286756974082,0.6092286756974082,0.6092286756974082,0.5830102673158422,0.6092286756974082,0.5830102673158422,0.8443985771744567,0.4962508988701881,0.560085405748997
saga,elasticnet,multinomial,1000,balanced,10.0,0.5,0.6224763406940063,0.7379940176664906,0.7893857858600853,0.7425691363039099,0.6325120296257328,0.6224763406940063,0.6325120296257328,0.6224763406940064,0.6224763406940063,0.6224763406940063,0.6088408136135485,0.6224763406940063,0.6088408136135485,0.8601742346897909,0.5069437942982403,0.6022157268976447
saga,elasticnet,ovr,1000,,10.0,0.5,0.609231768417146,0.7349090808209268,0.8326034514752273,0.707134411605464,0.6091330944795605,0.609231768417146,0.6091330944795605,0.609231768417146,0.609231768417146,0.609231768417146,0.5830188991227873,0.609231768417146,0.5830188991227873,0.8444533286343582,0.4962529902125455,0.5600787498007423
saga,elasticnet,ovr,10000,balanced,0.01,0.0,0.6088822910867817,0.7304655601693303,0.8241974392280572,0.7011877360355632,0.6106613422799009,0.6088822910867817,0.6106613422799009,0.6088822910867818,0.6088822910867817,0.6088822910867817,0.5852425344723241,0.6088822910867817,0.5852425344723241,0.8425738505777107,0.4940592614346118,0.5655811442063833
lbfgs,l2,ovr,100000,balanced,0.001,,0.6008968887239439,0.7154849761578032,0.8043792911486362,0.6730000006974238,0.5983024021479721,0.6008968887239439,0.5983024021479721,0.6008968887239438,0.6008968887239439,0.6008968887239439,0.580552357426927,0.6008968887239439,0.580552357426927,0.8349286976974787,0.4790446334540387,0.5662442292771613
saga,elasticnet,ovr,1000,,0.001,1.0,0.5799792787777571,0.6903711224579738,0.7893734149811343,0.6260307674820559,0.5679807241191223,0.5799792787777571,0.5679807241191223,0.5799792787777572,0.5799792787777571,0.5799792787777571,0.5582736622826842,0.5799792787777571,0.5582736622826842,0.8254504988197103,0.4486333386915293,0.5501334282354847
saga,elasticnet,multinomial,1000,balanced,1.0,1.0,0.6225196387703347,0.7380582251321369,0.7896022762417271,0.742410958677849,0.6325493126579367,0.6225196387703347,0.6325493126579367,0.6225196387703346,0.6225196387703347,0.6225196387703347,0.6088822911383666,0.6225196387703347,0.6088822911383666,0.8603404016508448,0.5070053361690026,0.6022700267247457
saga,l1,ovr,100000,,1.0,,0.6092395002164904,0.7348943761355257,0.8326096369147028,0.7070321388874022,0.6091285140181756,0.6092395002164904,0.6091285140181756,0.6092395002164904,0.6092395002164904,0.6092395002164904,0.5830254517770236,0.6092395002164904,0.5830254517770236,0.8445803126134961,0.4962566102098569,0.5600798287497954
saga,elasticnet,multinomial,100000,balanced,0.1,0.5,0.6222150058761674,0.7378466709537568,0.7908022514999691,0.7404837036050469,0.6320236176678726,0.6222150058761674,0.6320236176678726,0.6222150058761674,0.6222150058761674,0.6222150058761674,0.608472905822639,0.6222150058761674,0.608472905822639,0.8608930174487893,0.5066346336645419,0.6018997387544641
saga,l2,multinomial,100000,,0.01,,0.6192475412878086,0.7353247537024803,0.795360920393394,0.7279346373218898,0.6273300096185035,0.6192475412878086,0.6273300096185035,0.6192475412878086,0.6192475412878086,0.6192475412878086,0.604812611259005,0.6192475412878086,0.604812611259005,0.8593463606849472,0.502750077327807,0.5978235052290011
saga,l2,multinomial,1000,,0.01,,0.6192475412878086,0.7353247537024803,0.795360920393394,0.7279346373218898,0.6273300096185035,0.6192475412878086,0.6273300096185035,0.6192475412878086,0.6192475412878086,0.6192475412878086,0.604812611259005,0.6192475412878086,0.604812611259005,0.8593463606849472,0.502750077327807,0.5978235052290011
saga,l1,ovr,1000,balanced,0.01,,0.6091405331848828,0.7311495324886906,0.8245067112018308,0.7006655381673071,0.610957873568665,0.6091405331848828,0.610957873568665,0.6091405331848828,0.6091405331848828,0.6091405331848828,0.5856264040060891,0.6091405331848828,0.5856264040060891,0.8424853515329646,0.494163878066778,0.5672194832023958
saga,l1,ovr,100000,,0.001,,0.5799792787777571,0.6903711224579738,0.7893734149811343,0.6260307674820559,0.5679807241191223,0.5799792787777571,0.5679807241191223,0.5799792787777572,0.5799792787777571,0.5799792787777571,0.5582736622826842,0.5799792787777571,0.5582736622826842,0.8254504988197103,0.4486333386915293,0.5501334282354847
saga,,ovr,100000,,,,0.6092271293375394,0.734920040578074,0.8326096369147028,0.7071443085047647,0.6091288649056857,0.6092271293375394,0.6091288649056857,0.6092271293375395,0.6092271293375394,0.6092271293375394,0.583007864748878,0.6092271293375394,0.5830078647488781,0.844366769842261,0.496249362282214,0.560074854771818
sag,l2,multinomial,1000,,0.1,,0.6222505721531516,0.7378748102383748,0.7909507020473804,0.7404026916321138,0.6320631538242995,0.6222505721531516,0.6320631538242995,0.6222505721531514,0.6222505721531516,0.6222505721531516,0.6084924776413664,0.6222505721531516,0.6084924776413664,0.8609106119001956,0.5067025191297659,0.6018405878187133
saga,elasticnet,ovr,1000,,0.01,1.0,0.6075230407620462,0.7338732137732626,0.8342735201336055,0.6966404709094758,0.6069193539932919,0.6075230407620462,0.6069193539932919,0.6075230407620462,0.6075230407620462,0.6075230407620462,0.5815726937408239,0.6075230407620462,0.581572693740824,0.8456584413042979,0.4929690966703126,0.561840728094561
saga,elasticnet,ovr,10000,,0.001,1.0,0.5799792787777571,0.6903711224579738,0.7893734149811343,0.6260307674820559,0.5679807241191223,0.5799792787777571,0.5679807241191223,0.5799792787777572,0.5799792787777571,0.5799792787777571,0.5582736622826842,0.5799792787777571,0.5582736622826842,0.8254504988197103,0.4486333386915293,0.5501334282354847
saga,l1,ovr,1000,balanced,0.001,,0.5880744726912848,0.6999441958945924,0.7792416651203068,0.6528625041518166,0.5806667038042954,0.5880744726912848,0.5806667038042953,0.5880744726912847,0.5880744726912848,0.5880744726912848,0.5703103495487595,0.5880744726912848,0.5703103495487595,0.8244053474798125,0.4584977698228296,0.5654767992994517
