,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_penalty,param_multi_class,param_max_iter,param_class_weight,param_C,param_l1_ratio,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_F1_class_1,split1_test_F1_class_1,split2_test_F1_class_1,mean_test_F1_class_1,std_test_F1_class_1,rank_test_F1_class_1,split0_test_recall_class_1,split1_test_recall_class_1,split2_test_recall_class_1,mean_test_recall_class_1,std_test_recall_class_1,rank_test_recall_class_1,split0_test_precision_class_1,split1_test_precision_class_1,split2_test_precision_class_1,mean_test_precision_class_1,std_test_precision_class_1,rank_test_precision_class_1,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_precision_micro,split1_test_precision_micro,split2_test_precision_micro,mean_test_precision_micro,std_test_precision_micro,rank_test_precision_micro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_recall_micro,split1_test_recall_micro,split2_test_recall_micro,mean_test_recall_micro,std_test_recall_micro,rank_test_recall_micro,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_micro,split1_test_f1_micro,split2_test_f1_micro,mean_test_f1_micro,std_test_f1_micro,rank_test_f1_micro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_matthews_corrcoef,split1_test_matthews_corrcoef,split2_test_matthews_corrcoef,mean_test_matthews_corrcoef,std_test_matthews_corrcoef,rank_test_matthews_corrcoef,split0_test_Cust_metric,split1_test_Cust_metric,split2_test_Cust_metric,mean_test_Cust_metric,std_test_Cust_metric,rank_test_Cust_metric
6,591.4792545636495,45.9524329489273,2.6854862372080484,0.1316882243747961,sag,l2,ovr,10000,balanced,10,,"{'solver': 'sag', 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 10000, 'class_weight': 'balanced', 'C': 10}",0.6867791279347423,0.9227162435299395,0.9233622768933912,0.8442858827860243,0.11137440671780052,34,0.5672103393343954,0.9263669747539974,0.9269761306128453,0.806851148233746,0.16945182350777743,41,0.41050651230101304,0.9722916324975157,0.9728509406657019,0.7852163618214102,0.26495997396098125,39,0.9174195217663167,0.8845850010532968,0.8852329491084989,0.8957458239760374,0.015327901380572299,14,0.7688631271102746,0.9269133223916415,0.9275507829993888,0.8744424108337684,0.07465628106052023,20,0.6867791279347423,0.9227162435299395,0.9233622768933912,0.8442858827860243,0.11137440671780052,34,0.7688624104885765,0.926913118203908,0.9275507829993886,0.874442103897291,0.0746565710405832,20,0.6867777952287595,0.9227160043818983,0.9233622768933912,0.844285358834683,0.1113749788233285,34,0.6867791279347423,0.9227162435299395,0.9233622768933912,0.8442858827860243,0.11137440671780052,34,0.6867791279347423,0.9227162435299395,0.9233622768933912,0.8442858827860243,0.11137440671780052,34,0.6608961252824721,0.9225257976656451,0.9231741204929067,0.8355320144803414,0.12348650514008924,35,0.6867791279347423,0.9227162435299395,0.9233622768933911,0.8442858827860243,0.1113744067178005,34,0.660896577213654,0.9225258161951124,0.9231741204929067,0.8355321713005578,0.12348629644939008,35,0.8174214642411816,0.9852866422412183,0.9853070672503781,0.9293383912442593,0.07913721845273743,26,0.44818595292564356,0.8496189589664201,0.850902751148857,0.7162358876803069,0.1895406511755484,28,0.6421589680928567,0.9232940330833156,0.9239345225168945,0.8297958412310221,0.1326795630519377,39
7,216.02828884124756,42.24822482064132,2.7403276761372886,0.11629237673286887,saga,elasticnet,multinomial,100000,balanced,0.1,0.5,"{'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'max_iter': 100000, 'l1_ratio': 0.5, 'class_weight': 'balanced', 'C': 0.1}",0.6881587643089034,0.9223496268710716,0.9230342498794019,0.844514213686459,0.11056035181356495,9,0.5701766634086662,0.9260591361546341,0.9267060201667547,0.8076472732433517,0.16791728621789626,25,0.41367100820067537,0.9725135309837821,0.9731307284129281,0.7864384225324619,0.2635864869119445,27,0.9171746989240411,0.8838404208680404,0.8845091419301092,0.8951747539073969,0.0155587056555966,23,0.7693246806693552,0.9266442348412651,0.9273239967946798,0.8744309707684333,0.0743218885787671,23,0.6881587643089034,0.9223496268710716,0.9230342498794019,0.844514213686459,0.11056035181356495,9,0.7693239674551485,0.9266440283598011,0.9273239967946798,0.8744306642032097,0.07432217643581578,23,0.6881574402128692,0.9223493848840763,0.9230342498794019,0.8445136916587824,0.11056091920951301,9,0.6881587643089034,0.9223496268710716,0.9230342498794019,0.844514213686459,0.11056035181356495,9,0.6881587643089034,0.9223496268710716,0.9230342498794019,0.844514213686459,0.11056035181356495,9,0.6627486913520283,0.9221536964463959,0.9228406062543141,0.8359143313509128,0.1224469194343369,15,0.6881587643089034,0.9223496268710716,0.9230342498794019,0.844514213686459,0.11056035181356495,9,0.6627491379105492,0.92215371528586,0.9228406062543141,0.8359144864835745,0.1224467133480618,15,0.8191099805251605,0.9852181720912188,0.9852115180382977,0.9298465568848924,0.07830258411646937,7,0.4502241330754907,0.8489827563609186,0.8503474265016747,0.7165181053126947,0.18829909774708575,3,0.6442342857633558,0.9229347843880437,0.9236136890368023,0.8302609197294006,0.13154098635389433,19
8,1037.486534357071,41.85777682403869,2.9475626150767007,0.214381578354437,saga,elasticnet,ovr,1000,balanced,10,0.0,"{'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'ovr', 'max_iter': 1000, 'l1_ratio': 0.0, 'class_weight': 'balanced', 'C': 10}",0.6867984235483668,0.9227210674333457,0.9233622768933912,0.8442939226250346,0.1113664430590873,31,0.5672427698275689,0.9263719091828293,0.9269761306128453,0.8068636032077477,0.16943769575322315,39,0.41053545586107093,0.9723012802577882,0.9728509406657019,0.7852292255948536,0.26494860047391044,38,0.9174446432806537,0.8845860140964987,0.8852329491084989,0.8957545354952172,0.015339496146339136,12,0.7688826497536752,0.9269190191289588,0.9275507829993888,0.8744508172940076,0.07464841270812915,18,0.6867984235483668,0.9227210674333457,0.9233622768933912,0.8442939226250346,0.1113664430590873,31,0.7688819331049684,0.9269188149186316,0.9275507829993886,0.8744505103409962,0.07464870269309506,18,0.6867970908889247,0.9227208282620345,0.9233622768933912,0.8442933986814501,0.11136701513552714,29,0.6867984235483668,0.9227210674333457,0.9233622768933912,0.8442939226250346,0.1113664430590873,31,0.6867984235483668,0.9227210674333457,0.9233622768933912,0.8442939226250346,0.1113664430590873,31,0.6609189723288829,0.9225305963065531,0.9231741204929067,0.8355412297094476,0.12347686182805732,30,0.6867984235483668,0.9227210674333457,0.9233622768933911,0.8442939226250346,0.11136644305908727,31,0.6609194242138352,0.9225306148366752,0.9231741204929067,0.8355413865144724,0.1234766531594165,30,0.8174235864692009,0.9852871058735766,0.9853073423980336,0.9293393449136037,0.0791363921489082,24,0.4482253752945817,0.8496294753997388,0.850902751148857,0.7162525339477258,0.18952453427730073,26,0.6421837318286201,0.9232988588818083,0.9239345225168945,0.8298057044091077,0.1326690229187134,33
9,192.56686480840048,31.82906762695207,2.8296568393707275,0.21544902467108595,sag,l2,multinomial,100000,balanced,1,,"{'solver': 'sag', 'penalty': 'l2', 'multi_class': 'multinomial', 'max_iter': 100000, 'class_weight': 'balanced', 'C': 1}",0.6869479645539578,0.922639061075441,0.9233333333333333,0.8443067863209107,0.11126985094626116,25,0.5674984005118363,0.9263015675335359,0.9269545953846225,0.8069181878099982,0.16929556506056972,34,0.410767004341534,0.9723302235386055,0.9729088277858177,0.7853353518886523,0.2648599239017395,34,0.9176257597310229,0.884433796686324,0.8851457512266627,0.8957351025480031,0.015481760747090866,17,0.769027729806159,0.9268551912011466,0.9275364089687981,0.8744731099920345,0.0745616620268961,13,0.6869479645539578,0.922639061075441,0.9233333333333333,0.8443067863209107,0.11126985094626116,25,0.7690270129836162,0.9268549865644371,0.9275364089687981,0.8744728028389505,0.07456195201658272,13,0.6869466322901099,0.9226388213689168,0.9233333333333333,0.8443062623307868,0.11127042272955615,25,0.6869479645539578,0.922639061075441,0.9233333333333333,0.8443067863209107,0.11126985094626116,25,0.6869479645539578,0.922639061075441,0.9233333333333333,0.8443067863209107,0.11126985094626116,25,0.6610974920980374,0.9224475314659948,0.923144443152486,0.8355631555721726,0.12336618180597517,24,0.6869479645539578,0.922639061075441,0.9233333333333333,0.8443067863209107,0.11126985094626116,25,0.661097943611014,0.9224475500574925,0.9231444431524859,0.8355633122736642,0.12336597332582505,24,0.8175791475515471,0.9852996717904559,0.9853165599375799,0.9293984597598609,0.07906819423070885,21,0.44852570976440137,0.84948354876232,0.8508593611875573,0.7162895399047596,0.18933845315295977,20,0.6423776737807971,0.9232183386795031,0.9239064735989132,0.8298341620197377,0.1325520517119568,28
10,28.581375122070312,0.6018716199477006,2.58642840385437,0.11143139975910137,sag,l2,multinomial,100000,,0.01,,"{'solver': 'sag', 'penalty': 'l2', 'multi_class': 'multinomial', 'max_iter': 100000, 'class_weight': None, 'C': 0.01}",0.696195387383563,0.9191272593957579,0.9190786300048239,0.8448004255947149,0.10507963211300866,1,0.5895662941118969,0.9232150299765959,0.9231600789699099,0.8119804676861343,0.15727057196635466,12,0.4364013506994694,0.9723591668194229,0.9721948866377231,0.7936518013855385,0.2526142251649659,16,0.9083843759413596,0.8787995047346668,0.8788341284307655,0.888672669702264,0.013938288317733123,31,0.7687484588429006,0.923932495443509,0.9238620603833034,0.8721810048899044,0.07313786035790489,31,0.696195387383563,0.9191272593957579,0.9190786300048239,0.8448004255947149,0.10507963211300866,1,0.7687477852527244,0.9239322777263212,0.9238620603833034,0.8721807077874497,0.07313812654001414,31,0.69619413416827,0.9191270026089396,0.9190786300048239,0.844799922260678,0.1050801623393665,1,0.696195387383563,0.9191272593957579,0.9190786300048239,0.8448004255947149,0.10507963211300866,1,0.696195387383563,0.9191272593957579,0.9190786300048239,0.8448004255947149,0.10507963211300866,1,0.6742062526973825,0.9188974036592276,0.9188496776205611,0.8373177779923905,0.11533726727151604,4,0.696195387383563,0.9191272593957579,0.9190786300048238,0.8448004255947149,0.10507963211300862,1,0.6742066609923671,0.9188974244870397,0.9188496776205612,0.8373179210333227,0.11533707971001632,4,0.8231497390150533,0.9830983823070261,0.9830243678340661,0.9297574963853817,0.07538307421954295,10,0.4592466491624726,0.8430458021335873,0.8429271180273102,0.7150731897744568,0.1808966881631624,31,0.6572782609802854,0.9197609289227012,0.9197117578904308,0.8322503159311392,0.1237239282023787,4
11,185.32291968663534,29.95485597453039,2.8900489807128906,0.11065730803670185,lbfgs,l2,multinomial,1000,balanced,10,,"{'solver': 'lbfgs', 'penalty': 'l2', 'multi_class': 'multinomial', 'max_iter': 1000, 'class_weight': 'balanced', 'C': 10}",0.6867839518381484,0.9227210674333457,0.9233719247467439,0.844292314672746,0.11137554841148044,32,0.5671968111343669,0.9263698787538951,0.9269846522980185,0.8068504473954269,0.16946089719359833,43,0.41047756874095515,0.9722723369769708,0.9728509406657019,0.785200282127876,0.26496907699025235,44,0.9174933149314242,0.8846062691467044,0.8852484921909979,0.8957826920897088,0.0153539673644103,10,0.7688989606553174,0.9269140707681732,0.9275588771706331,0.874457302864708,0.07464148378000114,17,0.6867839518381484,0.9227210674333457,0.9233719247467439,0.844292314672746,0.11137554841148044,32,0.7688982438505056,0.9269138666794249,0.9275588771706331,0.8744569959001879,0.07464177387293777,17,0.6867826189692755,0.9227208284016547,0.9233719247467438,0.8442917907058914,0.11137612062280586,32,0.6867839518381484,0.9227210674333457,0.9233719247467439,0.844292314672746,0.11137554841148044,32,0.6867839518381484,0.9227210674333457,0.9233719247467439,0.844292314672746,0.11137554841148044,32,0.6608944974864517,0.9225308191503808,0.9231838655591887,0.8355363940653403,0.12349075713835553,33,0.6867839518381484,0.9227210674333457,0.9233719247467439,0.844292314672746,0.11137554841148044,32,0.6608949494750399,0.9225308376696336,0.9231838655591887,0.8355365509012874,0.12349054841808571,33,0.817387453675567,0.9852833957908299,0.9853035237469601,0.929324791071119,0.07915165076689973,31,0.4482216063927144,0.849624551555438,0.8509205010347031,0.7162555529942852,0.1895293596770229,25,0.6421549602160347,0.9232986310710837,0.9239440229069548,0.8297992047313577,0.13268477935179102,37
12,26.102459112803142,1.1938930457976398,2.977870464324951,0.03476672152530777,sag,l2,ovr,1000,,0.01,,"{'solver': 'sag', 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 1000, 'class_weight': None, 'C': 0.01}",0.7017091089768018,0.9156781684603548,0.9158465991316932,0.8444112921896166,0.10090570486845818,13,0.6026321539193132,0.9200490317151039,0.9201919601806147,0.8142910486050106,0.1496654511052677,9,0.4523781958514231,0.9703427849224803,0.9702942595272552,0.7976717467670529,0.24415941215610476,14,0.9023362327765376,0.8747119139351035,0.8750097879708014,0.8840193115608143,0.012952590071810616,36,0.768465347569507,0.9207069827696706,0.9208369641866718,0.8700030981752831,0.07179805160937067,36,0.7017091089768018,0.9156781684603548,0.9158465991316932,0.8444112921896166,0.10090570486845818,13,0.7684647017892879,0.9207067608939014,0.9208369641866718,0.8700028089566203,0.0717983038033995,36,0.7017079062343626,0.9156779047622532,0.9158465991316932,0.844410803376103,0.10090620976574292,13,0.7017091089768018,0.9156781684603548,0.9158465991316932,0.8444112921896166,0.10090570486845818,13,0.7017091089768018,0.9156781684603548,0.9158465991316932,0.8444112921896166,0.10090570486845818,13,0.6819360284632012,0.9154253976341684,0.9155963805739487,0.8376526022237728,0.1101082673753128,1,0.7017091089768018,0.9156781684603548,0.9158465991316931,0.8444112921896165,0.10090570486845815,13,0.6819364110174317,0.9154254199381325,0.9155963805739487,0.8376527371765042,0.11010809228887691,1,0.8258704707994852,0.9808280765722023,0.980741499010199,0.9291466821272955,0.073027317918655,36,0.4654098544497128,0.8363697677858662,0.8366686807713879,0.7128161010023223,0.1749426772063375,34,0.6660752535544237,0.9163501244503556,0.916515496495282,0.8329802915000203,0.11801970345580473,1
13,26.88781674702962,0.6122845817220052,3.1493629614512124,0.1982981235072298,lbfgs,l2,multinomial,1000,balanced,0.001,,"{'solver': 'lbfgs', 'penalty': 'l2', 'multi_class': 'multinomial', 'max_iter': 1000, 'class_weight': 'balanced', 'C': 0.001}",0.7220563335439771,0.8982879966811544,0.8978195851423059,0.8393879717891458,0.08296621743140911,39,0.6499258755194789,0.9037570578918299,0.9033650249092138,0.8190159861068409,0.11956487094544002,5,0.5160154365653642,0.9551089714522774,0.9552050168837434,0.8087764749671283,0.20701331923452113,5,0.8776953624995898,0.8576453261717057,0.8568622020667094,0.8640676302460015,0.00964156403711112,39,0.7674758181423156,0.903499111584291,0.903129751773377,0.8580348938333279,0.06403511406083043,39,0.7220563335439771,0.8982879966811544,0.8978195851423059,0.8393879717891458,0.08296621743140911,39,0.7674752864538801,0.9034988903900593,0.903129751773377,0.8580346428724388,0.06403531235205172,39,0.722055339627387,0.8982877225809385,0.8978195851423059,0.8393875491168771,0.08296662110322664,39,0.7220563335439771,0.8982879966811544,0.8978195851423059,0.8393879717891458,0.08296621743140911,39,0.7220563335439771,0.8982879966811544,0.8978195851423059,0.8393879717891458,0.08296621743140911,39,0.7097333906143796,0.8979584896662468,0.8974819843180283,0.8350579548662181,0.08861806274878595,39,0.7220563335439771,0.8982879966811544,0.8978195851423059,0.8393879717891458,0.08296621743140911,39,0.7097336791200554,0.8979585176379798,0.8974819843180283,0.8350580603586879,0.08861793336428703,39,0.8346366898514959,0.9681883998895455,0.9680719098770423,0.923632333206028,0.06292944088181116,39,0.48741946469013747,0.80176989770467,0.8009317339424268,0.6967070321124114,0.147989053734328,39,0.6977718875953995,0.8991182033113635,0.8986585924362653,0.8318495611143429,0.09480741782767978,7
14,25.656217018763225,1.1525288265409432,2.909066120783488,0.12061730703117,sag,l2,ovr,100000,,0.01,,"{'solver': 'sag', 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 100000, 'class_weight': None, 'C': 0.01}",0.7017091089768018,0.9156781684603548,0.9158465991316932,0.8444112921896166,0.10090570486845818,13,0.6026321539193132,0.9200490317151039,0.9201919601806147,0.8142910486050106,0.1496654511052677,9,0.4523781958514231,0.9703427849224803,0.9702942595272552,0.7976717467670529,0.24415941215610476,14,0.9023362327765376,0.8747119139351035,0.8750097879708014,0.8840193115608143,0.012952590071810616,36,0.768465347569507,0.9207069827696706,0.9208369641866718,0.8700030981752831,0.07179805160937067,36,0.7017091089768018,0.9156781684603548,0.9158465991316932,0.8444112921896166,0.10090570486845818,13,0.7684647017892879,0.9207067608939014,0.9208369641866718,0.8700028089566203,0.0717983038033995,36,0.7017079062343626,0.9156779047622532,0.9158465991316932,0.844410803376103,0.10090620976574292,13,0.7017091089768018,0.9156781684603548,0.9158465991316932,0.8444112921896166,0.10090570486845818,13,0.7017091089768018,0.9156781684603548,0.9158465991316932,0.8444112921896166,0.10090570486845818,13,0.6819360284632012,0.9154253976341684,0.9155963805739487,0.8376526022237728,0.1101082673753128,1,0.7017091089768018,0.9156781684603548,0.9158465991316931,0.8444112921896165,0.10090570486845815,13,0.6819364110174317,0.9154254199381325,0.9155963805739487,0.8376527371765042,0.11010809228887691,1,0.8258704707994852,0.9808280765722023,0.980741499010199,0.9291466821272955,0.073027317918655,36,0.4654098544497128,0.8363697677858662,0.8366686807713879,0.7128161010023223,0.1749426772063375,34,0.6660752535544237,0.9163501244503556,0.916515496495282,0.8329802915000203,0.11801970345580473,1
15,127.9199640750885,18.799910000063964,2.7956224282582602,0.06353789634866003,lbfgs,l2,multinomial,1000,,1,,"{'solver': 'lbfgs', 'penalty': 'l2', 'multi_class': 'multinomial', 'max_iter': 1000, 'class_weight': None, 'C': 1}",0.6869431406505516,0.9226294132686287,0.9233381572600097,0.8443035703930634,0.11127100315917081,26,0.5674830884068114,0.9262937313597449,0.9269608699249018,0.806912563230486,0.1693024243362978,35,0.41074770863482873,0.972339871298878,0.9729377713458756,0.7853417837598607,0.26487812318146137,32,0.9176419872831124,0.8844115272561339,0.8851332373696591,0.8957289173029684,0.01549768140374564,19,0.769033167208732,0.9268487546827566,0.9275454122757815,0.8744757780557567,0.07455972759977195,11,0.6869431406505516,0.9226294132686287,0.9233381572600097,0.8443035703930634,0.11127100315917081,26,0.7690324503341388,0.9268485499696706,0.9275454122757816,0.8744754708598638,0.07456001760309049,11,0.6869418083168934,0.9226291734690242,0.9233381572600097,0.8443030463486424,0.11127157495864955,26,0.6869431406505516,0.9226294132686287,0.9233381572600097,0.8443035703930634,0.11127100315917081,26,0.6869431406505516,0.9226294132686287,0.9233381572600097,0.8443035703930634,0.11127100315917081,26,0.6610893369286028,0.9224377106251757,0.9231490946788219,0.8355587140775335,0.12336882153086004,25,0.6869431406505516,0.9226294132686287,0.9233381572600097,0.8443035703930634,0.11127100315917081,26,0.661089788476104,0.9224377292262472,0.923149094678822,0.8355588707937245,0.12336861303634253,25,0.8175758070901804,0.9852995211867305,0.9853181067588728,0.9293978116785945,0.07907009809438863,22,0.4485244554100546,0.8494674482000016,0.8508731679346822,0.7162883571815795,0.18933854041711676,21,0.6423680872242447,0.9232089147720896,0.923911449728038,0.829829483908124,0.13255553508836507,29
