solver,penalty,multi_class,max_iter,class_weight,C,l1_ratio,accuracy,F1_class_2,recall_class_2,precision_class_2,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,roc_auc,matthews_corrcoef,Cust_metric
liblinear,l1,ovr,1000,,10.0,,0.5571580998329931,0.5984692115616487,0.6427537576544814,0.559894871838388,0.5449998828283747,0.5571580998329931,0.5449998828283747,0.5571580998329931,0.5571580998329931,0.5571580998329931,0.5454033070243657,0.5571580998329931,0.5454033070243657,0.8090273457448977,0.4124010500463066,0.5182686980485568
saga,elasticnet,ovr,100000,balanced,0.01,1.0,0.5539323931465331,0.594718829033345,0.6373662398713429,0.5574220674273448,0.5415468129623915,0.5539323931465331,0.5415468129623915,0.5539323931465331,0.5539323931465331,0.5539323931465331,0.541718049056327,0.5539323931465331,0.541718049056327,0.802364549511673,0.4082683341429486,0.5162055838038303
sag,l2,multinomial,10000,,0.001,,0.5489314653306118,0.5876124337148693,0.6197315519267644,0.5586597541837666,0.5376372460526334,0.5489314653306118,0.5376372460526334,0.5489314653306118,0.5489314653306118,0.5489314653306118,0.539154902439699,0.5489314653306118,0.539154902439699,0.8055498044397575,0.4006244675777923,0.5137047954825765
saga,l1,ovr,10000,,1.0,,0.5571658316323375,0.5985647998532646,0.6429083936413683,0.5599451606966878,0.544996299803969,0.5571658316323375,0.544996299803969,0.5571658316323375,0.5571658316323375,0.5571658316323375,0.5453979527984544,0.5571658316323375,0.5453979527984544,0.8090290131487706,0.4124153845174003,0.5182994215570988
newton-cg,l2,ovr,10000,balanced,0.01,,0.5558916311003897,0.5969749337233031,0.6418197562936846,0.5579901637133161,0.5437567155078332,0.5558916311003897,0.5437567155078332,0.5558916311003897,0.5558916311003897,0.5558916311003897,0.543961499363179,0.5558916311003897,0.543961499363179,0.8032245043957271,0.4108068867384808,0.5181254764361687
lbfgs,l2,ovr,10000,balanced,10.0,,0.5560818333642605,0.5966165084219215,0.6412135832250881,0.5578217656458847,0.5440005244151961,0.5560818333642605,0.5440005244151962,0.5560818333642605,0.5560818333642605,0.5560818333642605,0.5443431269178017,0.5560818333642605,0.5443431269178017,0.804143994995575,0.4109776017126572,0.5180014850926568
saga,elasticnet,ovr,10000,balanced,10.0,0.0,0.556052452526752,0.5966045102428081,0.6411950269066616,0.5578148291154642,0.5439690535875358,0.556052452526752,0.5439690535875356,0.556052452526752,0.556052452526752,0.556052452526752,0.5443145289503958,0.556052452526752,0.5443145289503958,0.8041429713392017,0.4109373562133496,0.5179785615662781
sag,,multinomial,100000,balanced,,,0.5583364260530711,0.5956215950029765,0.6224717016143998,0.5709941281825693,0.5475963684687261,0.5583364260530711,0.5475963684687262,0.5583364260530711,0.5583364260530711,0.5583364260530711,0.549728591880353,0.5583364260530711,0.549728591880353,0.8130133968423818,0.4127355089511274,0.5230723585501283
sag,l2,multinomial,10000,balanced,1.0,,0.5582884888971362,0.5956484212999115,0.622527370569679,0.570996890421568,0.5475430786683458,0.5582884888971362,0.5475430786683461,0.5582884888971362,0.5582884888971362,0.5582884888971362,0.5496788979872511,0.5582884888971362,0.5496788979872511,0.8130073658571599,0.4126711206639757,0.523051134439992
newton-cg,l2,multinomial,10000,balanced,0.01,,0.5573684047751594,0.5948055279386184,0.6228119007855507,0.5692141221657971,0.5464354034831705,0.5573684047751594,0.5464354034831705,0.5573684047751593,0.5573684047751594,0.5573684047751594,0.5484282067879399,0.5573684047751594,0.5484282067879399,0.8120032476981486,0.4115634622479882,0.5218718040407735
lbfgs,,multinomial,100000,,,,0.5582374590214635,0.5954515551051921,0.6222366549143317,0.5708798500663398,0.5474965007776712,0.5582374590214635,0.5474965007776713,0.5582374590214635,0.5582374590214635,0.5582374590214635,0.5496340950627384,0.5582374590214635,0.5496340950627385,0.8130127232427814,0.4126007550251135,0.5229096607993492
saga,l2,multinomial,100000,balanced,0.01,,0.5573637656955527,0.594798511838107,0.6228119007855507,0.5692013086645332,0.5464297938861504,0.5573637656955527,0.5464297938861504,0.5573637656955527,0.5573637656955527,0.5573637656955527,0.5484226186586193,0.5573637656955527,0.5484226186586193,0.8120030563902761,0.4115575113108101,0.5218600863479467
sag,l2,ovr,10000,,0.1,,0.5571704707119441,0.5986537936226908,0.6432114801756664,0.5598706910875578,0.5449884677096509,0.5571704707119441,0.544988467709651,0.5571704707119439,0.5571704707119441,0.5571704707119441,0.545328845670332,0.5571704707119441,0.545328845670332,0.8089459387883905,0.4124557136823774,0.5182721745887989
