,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_max_iter,param_multi_class,param_penalty,param_solver,param_l1_ratio,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_F1_class_1,split1_test_F1_class_1,split2_test_F1_class_1,mean_test_F1_class_1,std_test_F1_class_1,rank_test_F1_class_1,split0_test_recall_class_1,split1_test_recall_class_1,split2_test_recall_class_1,mean_test_recall_class_1,std_test_recall_class_1,rank_test_recall_class_1,split0_test_precision_class_1,split1_test_precision_class_1,split2_test_precision_class_1,mean_test_precision_class_1,std_test_precision_class_1,rank_test_precision_class_1,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_precision_micro,split1_test_precision_micro,split2_test_precision_micro,mean_test_precision_micro,std_test_precision_micro,rank_test_precision_micro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_recall_micro,split1_test_recall_micro,split2_test_recall_micro,mean_test_recall_micro,std_test_recall_micro,rank_test_recall_micro,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_micro,split1_test_f1_micro,split2_test_f1_micro,mean_test_f1_micro,std_test_f1_micro,rank_test_f1_micro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_matthews_corrcoef,split1_test_matthews_corrcoef,split2_test_matthews_corrcoef,mean_test_matthews_corrcoef,std_test_matthews_corrcoef,rank_test_matthews_corrcoef,split0_test_Cust_metric,split1_test_Cust_metric,split2_test_Cust_metric,mean_test_Cust_metric,std_test_Cust_metric,rank_test_Cust_metric
59,286.7174696127574,21.828586575160823,0.9324701627095541,0.06665577894645727,10,,100000,ovr,l1,saga,,"{'C': 10, 'class_weight': None, 'max_iter': 100000, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'saga'}",0.7697344410811275,0.7706146282819175,0.770781451266638,0.7703768402098943,0.00045932193324365234,61,0.7751739750146727,0.7761506714432362,0.7769630882998056,0.7760959115859049,0.0007314280863448108,124,0.7939458995276943,0.795328667725731,0.7984972091026191,0.7959239254520147,0.0019051427824401947,181,0.7572692276189696,0.7578757875787578,0.7565599446727147,0.7572349866234808,0.0005377359777654633,7,0.7703685848422872,0.7712772045080203,0.7716160330663906,0.7710872741388993,0.0005266794893737437,76,0.7697344410811275,0.7706146282819175,0.770781451266638,0.7703768402098943,0.00045932193324365234,61,0.7703688660590329,0.7712769168066627,0.7716160330663906,0.771087271977362,0.0005265170190479742,76,0.7697349608410873,0.7706140977100102,0.770781451266638,0.7703768366059118,0.0004589881453304422,70,0.7697344410811275,0.7706146282819175,0.770781451266638,0.7703768402098943,0.00045932193324365234,61,0.7697344410811275,0.7706146282819175,0.770781451266638,0.7703768402098943,0.00045932193324365234,61,0.7695995716583461,0.7704742439080188,0.770605238645255,0.7702263514038733,0.00044641501046165273,76,0.7697344410811275,0.7706146282819176,0.770781451266638,0.7703768402098943,0.00045932193324367147,61,0.7695994519871636,0.7704743657694544,0.770605238645255,0.7702263521339576,0.000446493578111993,76,0.8492420960860372,0.8492691825837708,0.8490740169915016,0.8491950985537698,8.63287442700141e-05,13,0.5401031740143527,0.5418908964994035,0.5423968422511487,0.5414636375883016,0.0009839177228334584,76,0.7707144523296116,0.7716095294150623,0.7718768085761651,0.7714002634402797,0.0004970661908484203,91
60,7.703865687052409,0.45997510286207927,0.7485455671946207,0.011475841835528607,0.001,balanced,1000,ovr,l2,newton-cg,,"{'C': 0.001, 'class_weight': 'balanced', 'max_iter': 1000, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'newton-cg'}",0.7542130911745132,0.7553938301024022,0.754164877629884,0.7545905996355998,0.000568310668309244,463,0.7584446272970863,0.7595695294365898,0.7586163283374439,0.7588768283570401,0.0004948039349224508,463,0.77174753112924,0.7727448370615259,0.7726062687848863,0.7723662123252174,0.0004411160909289925,463,0.745592566474468,0.7468359682974397,0.745124021698621,0.7458508521568429,0.0007223682853833897,463,0.7545262823473168,0.7557015888102268,0.7545110991645885,0.7549129901073773,0.0005576579404744334,463,0.7542130911745132,0.7553938301024022,0.754164877629884,0.7545905996355998,0.000568310668309244,463,0.7545264741361549,0.7557013984832585,0.7545110991645884,0.7549129905946672,0.0005575238987596888,463,0.7542134675954473,0.7553934576033263,0.7541648776298842,0.754590600942886,0.0005680518515643311,463,0.7542130911745132,0.7553938301024022,0.754164877629884,0.7545905996355998,0.000568310668309244,463,0.7542130911745132,0.7553938301024022,0.754164877629884,0.7545905996355998,0.000568310668309244,463,0.7541376419562018,0.7553200264503581,0.754081244372567,0.7545129709263757,0.0005711387081687183,463,0.7542130911745132,0.7553938301024021,0.754164877629884,0.7545905996355998,0.0005683106683091918,463,0.7541375494939245,0.7553201176786055,0.7540812443725671,0.7545129705150323,0.0005712019341825907,463,0.8321753884740786,0.8331302663286849,0.8308730281342588,0.8320595609790075,0.0009251461409077968,472,0.5087396537707249,0.5110949535298029,0.5086758589695993,0.509503488756709,0.0011256368677809944,463,0.7549990390243787,0.7561699270476046,0.7549882611655423,0.7553857424125084,0.0005545197303377637,463
61,2.550412178039551,0.3326098381205844,0.7835932572682699,0.07940627513514759,0.001,balanced,1000,ovr,l2,lbfgs,,"{'C': 0.001, 'class_weight': 'balanced', 'max_iter': 1000, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'lbfgs'}",0.754148687232992,0.7554367660634164,0.7541434091884929,0.7545762874949671,0.000608454046201701,475,0.7583864298071649,0.7596218771100608,0.7585901597875122,0.758866155568246,0.0005408097402940216,475,0.7717045942464577,0.772830707140097,0.7725633319021039,0.7723662110962195,0.00048039915444666255,469,0.7455201592832255,0.7468569768889257,0.745113466953785,0.7458302010419787,0.0007447823586398522,487,0.7544625670709724,0.7557461041028258,0.754488794817834,0.7548991553305441,0.0005989789316431399,475,0.754148687232992,0.7554367660634164,0.7541434091884929,0.7545762874949671,0.000608454046201701,475,0.7544627590464086,0.7557459132712161,0.754488794817834,0.7548991557118195,0.0005988423491174714,475,0.7541490641147706,0.7554363926426119,0.7541434091884929,0.7545762886486251,0.0006081897482977876,481,0.754148687232992,0.7554367660634164,0.7541434091884929,0.7545762874949671,0.000608454046201701,475,0.754148687232992,0.7554367660634164,0.7541434091884929,0.7545762874949671,0.000608454046201701,475,0.7540730331012924,0.7553626099555111,0.754059963319678,0.7544985354588271,0.0006110162336428128,487,0.7541486872329921,0.7554367660634164,0.7541434091884929,0.7545762874949671,0.0006084540462016749,475,0.754072940501376,0.7553627013933752,0.754059963319678,0.7544985350714764,0.0006110808324814635,487,0.8321737938493906,0.8331223061097226,0.8308739259557236,0.8320566753049455,0.0009216256992632816,490,0.5086115345657418,0.5111824029225878,0.5086320867396206,0.5094753414093167,0.0012071039324297948,475,0.7549357124424669,0.7562144633864211,0.7549660026132449,0.755372059480711,0.0005957978565912964,475
62,6.4840019543965655,0.2734640961767519,0.7850638230641683,0.056907781911133735,0.001,balanced,1000,ovr,l2,sag,,"{'C': 0.001, 'class_weight': 'balanced', 'max_iter': 1000, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'sag'}",0.7541916231940061,0.7553938301024022,0.754164877629884,0.7545834436420975,0.0005731337787893419,469,0.7584184319351844,0.7595695294365898,0.7586163283374439,0.7588680965697394,0.0005025248229559419,469,0.7717045942464577,0.7727448370615259,0.7726062687848863,0.7723519000309566,0.0004611969035795543,472,0.7455820127769021,0.7468359682974397,0.745124021698621,0.7458473342576543,0.0007236421331998839,469,0.7545040208489627,0.7557015888102268,0.7545110991645885,0.754905569607926,0.0005628779935662127,469,0.7541916231940061,0.7553938301024022,0.754164877629884,0.7545834436420975,0.0005731337787893419,469,0.7545042123864582,0.7557013984832585,0.7545110991645884,0.754905570011435,0.0005627427324286594,469,0.7541919991540562,0.7553934576033263,0.7541648776298842,0.7545834447957556,0.0005728725603423806,469,0.7541916231940061,0.7553938301024022,0.754164877629884,0.7545834436420975,0.0005731337787893419,469,0.7541916231940061,0.7553938301024022,0.754164877629884,0.7545834436420975,0.0005731337787893419,469,0.7541163522696506,0.7553200264503581,0.754081244372567,0.7545058743641918,0.0005758708510687863,469,0.7541916231940061,0.7553938301024021,0.754164877629884,0.7545834436420975,0.0005731337787892895,469,0.7541162599126882,0.7553201176786055,0.7540812443725671,0.7545058739879537,0.0005759346680757904,469,0.8321754511529681,0.8331303990604508,0.8308728732738828,0.8320595744957672,0.0009252661667570457,466,0.5086959243097724,0.5110949535298029,0.5086758589695993,0.5094889122697248,0.0011356722095375623,469,0.7549767682027573,0.7561699270476046,0.7549882611655423,0.7553783188053013,0.0005597712205357579,469
63,7.1180187066396075,0.25187503083132534,0.9049521287282308,0.1762327694963262,0.001,balanced,1000,ovr,l2,saga,,"{'C': 0.001, 'class_weight': 'balanced', 'max_iter': 1000, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'saga'}",0.7541916231940061,0.7553938301024022,0.7541434091884929,0.7545762874949671,0.0005784249209769698,475,0.7584184319351844,0.7595695294365898,0.7585901597875122,0.7588593737197623,0.000507026278361424,484,0.7717045942464577,0.7727448370615259,0.7725633319021039,0.7723375877366957,0.00045368608805142387,484,0.7455820127769021,0.7468359682974397,0.745113466953785,0.7458438160093755,0.0007271672980927452,475,0.7545040208489627,0.7557015888102268,0.754488794817834,0.7548981348256745,0.0005681617650960819,484,0.7541916231940061,0.7553938301024022,0.7541434091884929,0.7545762874949671,0.0005784249209769698,475,0.7545042123864582,0.7557013984832585,0.754488794817834,0.7548981352291836,0.0005680277674350243,484,0.7541919991540562,0.7553934576033263,0.7541434091884929,0.7545762886486251,0.0005781661073797239,481,0.7541916231940061,0.7553938301024022,0.7541434091884929,0.7545762874949671,0.0005784249209769698,475,0.7541916231940061,0.7553938301024022,0.7541434091884929,0.7545762874949671,0.0005784249209769698,475,0.7541163522696506,0.7553200264503581,0.754059963319678,0.7544987806798956,0.0005811645722436693,475,0.7541916231940061,0.7553938301024021,0.7541434091884929,0.7545762874949671,0.0005784249209769175,475,0.7541162599126882,0.7553201176786055,0.754059963319678,0.7544987803036572,0.000581227803424999,475,0.832175209654894,0.8331302921376393,0.8308730926594152,0.8320595314839828,0.0009251210553373775,478,0.5086959243097724,0.5110949535298029,0.5086320867396206,0.5094743215263986,0.0011462561891317936,484,0.7549767682027573,0.7561699270476046,0.7549660026132449,0.7553708992878688,0.0005650150411570292,484
64,13.22257685661316,0.3622200421387473,0.8304334481557211,0.08642344195490609,0.001,balanced,1000,multinomial,l2,newton-cg,,"{'C': 0.001, 'class_weight': 'balanced', 'max_iter': 1000, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'newton-cg'}",0.7589145789055624,0.7614907365664112,0.7588235294117647,0.7597429482945794,0.0012364317975380517,460,0.7636685045666904,0.7660461590296496,0.7638129677907661,0.7645092104623687,0.001088385832208286,460,0.7790468012022327,0.7809454295650681,0.7799484757406612,0.7799802355026539,0.0007754370496273373,436,0.7488855869242199,0.7517047567880316,0.7483315481585235,0.7496406306235915,0.0014769794301248058,460,0.7593352016399832,0.7618870460137441,0.7592863694347716,0.7601695390294996,0.0012146244486158089,460,0.7589145789055624,0.7614907365664112,0.7588235294117647,0.7597429482945794,0.0012364317975380517,460,0.7593354259721083,0.7618868274205576,0.7592863694347715,0.7601695409424791,0.001214470055019112,460,0.7589150110944399,0.7614903189044748,0.7588235294117647,0.7597429531368931,0.0012361384951677867,460,0.7589145789055624,0.7614907365664112,0.7588235294117647,0.7597429482945794,0.0012364317975380517,460,0.7589145789055624,0.7614907365664112,0.7588235294117647,0.7597429482945794,0.0012364317975380517,460,0.7588169882398784,0.7614002744178331,0.7587158531382991,0.7596443719320035,0.001242296859852648,460,0.7589145789055624,0.7614907365664111,0.7588235294117647,0.7597429482945793,0.0012364317975379993,460,0.7588168840876204,0.7614003741555934,0.7587158531382993,0.7596443704605043,0.0012423669737118537,460,0.8379530178954313,0.8391036216433818,0.8371568602869969,0.8380711666086033,0.0007991409068479257,442,0.5182500423918751,0.5233772145559447,0.5181096921134376,0.5199123163537525,0.002450722915635362,460,0.7597872915052408,0.7623294513401964,0.7597352760687925,0.7606173396380767,0.001210832017473621,460
65,4.2901796499888105,0.4465583352609106,0.8038687705993652,0.09921288100798578,0.001,balanced,1000,multinomial,l2,lbfgs,,"{'C': 0.001, 'class_weight': 'balanced', 'max_iter': 1000, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'lbfgs'}",0.7589145789055624,0.7615336725274253,0.7588235294117647,0.7597572602815842,0.0012566630025484548,433,0.7636685045666904,0.7660882749326146,0.7638129677907661,0.7645232490966904,0.001108210812108183,433,0.7790468012022327,0.7809883646043536,0.7799484757406612,0.7799945471824158,0.0007933091219370759,433,0.7488855869242199,0.7517460842253172,0.7483315481585235,0.7496544064360201,0.0014962345447048738,445,0.7593352016399832,0.7619300471162326,0.7592863694347716,0.7601838727303291,0.0012348926769981316,433,0.7589145789055624,0.7615336725274253,0.7588235294117647,0.7597572602815842,0.0012566630025484548,433,0.7593354259721083,0.7619298284871157,0.7592863694347715,0.7601838746313319,0.0012347382410477954,433,0.7589150110944399,0.7615332548655087,0.7588235294117647,0.7597572651239045,0.001256369610233917,445,0.7589145789055624,0.7615336725274253,0.7588235294117647,0.7597572602815842,0.0012566630025484548,433,0.7589145789055624,0.7615336725274253,0.7588235294117647,0.7597572602815842,0.0012566630025484548,433,0.7588169882398784,0.7614432266636625,0.7587158531382991,0.75965868934728,0.0012625337361470178,445,0.7589145789055624,0.7615336725274253,0.7588235294117647,0.7597572602815842,0.0012566630025484548,433,0.7588168840876204,0.7614433263834681,0.7587158531382993,0.7596586878697958,0.0012626038654415135,445,0.837952153295456,0.8391027846958579,0.8371571571027172,0.838070698364677,0.0007987099527258659,460,0.5182500423918751,0.5234631515947779,0.5181096921134376,0.5199409620333636,0.0024912231306550912,433,0.7597872915052408,0.762372236317453,0.7597352760687925,0.760631601297162,0.0012309979980499495,433
66,7.556656916936238,0.11732012003749442,0.7680638631184896,0.0589445334735619,0.001,balanced,1000,multinomial,l2,sag,,"{'C': 0.001, 'class_weight': 'balanced', 'max_iter': 1000, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'sag'}",0.7589145789055624,0.7615122045469183,0.7588235294117647,0.7597501042880818,0.0012465473635135675,448,0.7636685045666904,0.7660622907322003,0.7638129677907661,0.7645145876965523,0.001095979294419132,448,0.7790468012022327,0.7809454295650681,0.7799484757406612,0.7799802355026539,0.0007754370496273373,436,0.7488855869242199,0.7517358241031575,0.7483315481585235,0.7496509863953004,0.0014914536398093984,448,0.7593352016399832,0.7619076708186103,0.7592863694347716,0.7601764139644551,0.0012243457756045838,448,0.7589145789055624,0.7615122045469183,0.7588235294117647,0.7597501042880818,0.0012465473635135675,448,0.7593354259721083,0.7619074524496033,0.7592863694347715,0.7601764159521611,0.0012241914753751634,448,0.7589150110944399,0.7615117873458659,0.7588235294117647,0.7597501092840235,0.0012462542329580656,448,0.7589145789055624,0.7615122045469183,0.7588235294117647,0.7597501042880818,0.0012465473635135675,448,0.7589145789055624,0.7615122045469183,0.7588235294117647,0.7597501042880818,0.0012465473635135675,448,0.7588169882398784,0.7614219499638013,0.7587158531382991,0.7596515971139929,0.001252509211359678,451,0.7589145789055624,0.7615122045469183,0.7588235294117647,0.7597501042880818,0.0012465473635135675,448,0.7588168840876204,0.7614220495825467,0.7587158531382993,0.759651595602822,0.001252579281302411,451,0.8379530879483077,0.839103678791781,0.8371569174378499,0.8380712280593129,0.0007991402699823425,439,0.5182500423918751,0.5234193084530507,0.5181096921134376,0.5199263476527878,0.0024705607884708282,448,0.7597872915052408,0.7623500181174812,0.7597352760687925,0.760624195230505,0.0012205258100003921,448
67,9.093363285064697,0.46376249223974075,0.7794788678487142,0.05230265194170799,0.001,balanced,1000,multinomial,l2,saga,,"{'C': 0.001, 'class_weight': 'balanced', 'max_iter': 1000, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'saga'}",0.7589145789055624,0.7615336725274253,0.7588235294117647,0.7597572602815842,0.0012566630025484548,433,0.7636685045666904,0.7660784231141811,0.7638129677907661,0.7645199651572124,0.0011035732292592247,436,0.7790468012022327,0.7809454295650681,0.7799484757406612,0.7799802355026539,0.0007754370496273373,436,0.7488855869242199,0.7517668939863609,0.7483315481585235,0.7496613430230349,0.001505932354135068,433,0.7593352016399832,0.761928296452664,0.7592863694347716,0.7601832891758064,0.001234067513896306,436,0.7589145789055624,0.7615336725274253,0.7588235294117647,0.7597572602815842,0.0012566630025484548,433,0.7593354259721083,0.7619280783078739,0.7592863694347715,0.7601832912382512,0.0012339133072480444,436,0.7589150110944399,0.7615332557872572,0.7588235294117647,0.759757265431154,0.0012563700445582826,433,0.7589145789055624,0.7615336725274253,0.7588235294117647,0.7597572602815842,0.0012566630025484548,433,0.7589145789055624,0.7615336725274253,0.7588235294117647,0.7597572602815842,0.0012566630025484548,433,0.7588169882398784,0.7614436252535612,0.7587158531382991,0.7596588222105796,0.001262721532740625,433,0.7589145789055624,0.7615336725274253,0.7588235294117647,0.7597572602815842,0.0012566630025484548,433,0.7588168840876204,0.7614437247533115,0.7587158531382993,0.7596588206597437,0.0012627915585734092,433,0.8379527616493833,0.8391035829299502,0.8371568639741487,0.8380710695178273,0.0007991354649541082,448,0.5182500423918751,0.5234614031772546,0.5181096921134376,0.5199403792275225,0.002490399136832641,436,0.7597872915052408,0.7623705848256852,0.7597352760687925,0.7606310507999062,0.0012302195932811979,436
68,12.302812655766806,0.5526242688052146,0.8809152444203695,0.08280802387106853,0.001,balanced,10000,ovr,l2,newton-cg,,"{'C': 0.001, 'class_weight': 'balanced', 'max_iter': 10000, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'newton-cg'}",0.7542130911745132,0.7553938301024022,0.754164877629884,0.7545905996355998,0.000568310668309244,463,0.7584446272970863,0.7595695294365898,0.7586163283374439,0.7588768283570401,0.0004948039349224508,463,0.77174753112924,0.7727448370615259,0.7726062687848863,0.7723662123252174,0.0004411160909289925,463,0.745592566474468,0.7468359682974397,0.745124021698621,0.7458508521568429,0.0007223682853833897,463,0.7545262823473168,0.7557015888102268,0.7545110991645885,0.7549129901073773,0.0005576579404744334,463,0.7542130911745132,0.7553938301024022,0.754164877629884,0.7545905996355998,0.000568310668309244,463,0.7545264741361549,0.7557013984832585,0.7545110991645884,0.7549129905946672,0.0005575238987596888,463,0.7542134675954473,0.7553934576033263,0.7541648776298842,0.754590600942886,0.0005680518515643311,463,0.7542130911745132,0.7553938301024022,0.754164877629884,0.7545905996355998,0.000568310668309244,463,0.7542130911745132,0.7553938301024022,0.754164877629884,0.7545905996355998,0.000568310668309244,463,0.7541376419562018,0.7553200264503581,0.754081244372567,0.7545129709263757,0.0005711387081687183,463,0.7542130911745132,0.7553938301024021,0.754164877629884,0.7545905996355998,0.0005683106683091918,463,0.7541375494939245,0.7553201176786055,0.7540812443725671,0.7545129705150323,0.0005712019341825907,463,0.8321753884740786,0.8331302663286849,0.8308730281342588,0.8320595609790075,0.0009251461409077968,472,0.5087396537707249,0.5110949535298029,0.5086758589695993,0.509503488756709,0.0011256368677809944,463,0.7549990390243787,0.7561699270476046,0.7549882611655423,0.7553857424125084,0.0005545197303377637,463
