C,class_weight,max_iter,multi_class,penalty,solver,l1_ratio,accuracy,F1_class_1,recall_class_1,precision_class_1,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,roc_auc,matthews_corrcoef,Cust_metric
0.001,,100000,ovr,l1,liblinear,,0.7273761560151853,0.72858670969423,0.7318486283680586,0.7253605595099386,0.7273988152706382,0.7273761560151853,0.7273987988406275,0.7273761199834206,0.7273761560151853,0.7273761560151853,0.727369392438226,0.7273761560151853,0.7273694022426138,0.7992922766655681,0.4547749342138266,0.7276128558894269
0.001,,100000,ovr,l1,saga,,0.7276910218800815,0.7301204116870391,0.7367004383595614,0.7236630450722522,0.727769098676287,0.7276910218800815,0.7277690817604755,0.7276909849266673,0.7276910218800815,0.7276910218800815,0.7276677040417215,0.7276910218800815,0.7276677140712744,0.7994186168041862,0.4554600756094993,0.728158245570785
0.01,balanced,1000,ovr,l1,liblinear,,0.7627484946012668,0.7686280569333435,0.7881667350880485,0.7500376484495502,0.7634318889262702,0.7627484946012668,0.7634318756237323,0.7627484704092686,0.7627484946012668,0.7627484946012668,0.7625946149780392,0.7627484946012668,0.7625946204821444,0.8411380795692187,0.5261799095633959,0.7638013033691001
0.01,balanced,1000,ovr,l1,saga,,0.7628701423428502,0.768577929064926,0.78753701380454,0.7505137435475217,0.763514315177984,0.7628701423428502,0.7635143055617727,0.7628701249104851,0.7628701423428502,0.7628701423428502,0.7627251356147368,0.7628701423428502,0.7627251395615063,0.8414617673493737,0.5263840391846489,0.7638956943047744
0.01,balanced,10000,ovr,l1,liblinear,,0.7627484946012668,0.7686280569333435,0.7881667350880485,0.7500376484495502,0.7634318889262702,0.7627484946012668,0.7634318756237323,0.7627484704092686,0.7627484946012668,0.7627484946012668,0.7625946149780392,0.7627484946012668,0.7625946204821444,0.8411380795692187,0.5261799095633959,0.7638013033691001
0.01,balanced,10000,ovr,l1,saga,,0.7628701423428502,0.768577929064926,0.78753701380454,0.7505137435475217,0.763514315177984,0.7628701423428502,0.7635143055617727,0.7628701249104851,0.7628701423428502,0.7628701423428502,0.7627251356147368,0.7628701423428502,0.7627251395615063,0.8414617673493737,0.5263840391846489,0.7638956943047744
0.01,balanced,100000,ovr,l1,liblinear,,0.7627484946012668,0.7686280569333435,0.7881667350880485,0.7500376484495502,0.7634318889262702,0.7627484946012668,0.7634318756237323,0.7627484704092686,0.7627484946012668,0.7627484946012668,0.7625946149780392,0.7627484946012668,0.7625946204821444,0.8411380795692187,0.5261799095633959,0.7638013033691001
0.01,balanced,100000,ovr,l1,saga,,0.7628701423428502,0.768577929064926,0.78753701380454,0.7505137435475217,0.763514315177984,0.7628701423428502,0.7635143055617727,0.7628701249104851,0.7628701423428502,0.7628701423428502,0.7627251356147368,0.7628701423428502,0.7627251395615063,0.8414617673493737,0.5263840391846489,0.7638956943047744
0.01,,1000,ovr,l1,liblinear,,0.7627484946012668,0.7686280569333435,0.7881667350880485,0.7500376484495502,0.7634318889262702,0.7627484946012668,0.7634318756237323,0.7627484704092686,0.7627484946012668,0.7627484946012668,0.7625946149780392,0.7627484946012668,0.7625946204821444,0.8411380894012015,0.5261799095633959,0.7638013033691001
0.01,,1000,ovr,l1,saga,,0.7628701423428502,0.768577929064926,0.78753701380454,0.7505137435475217,0.763514315177984,0.7628701423428502,0.7635143055617727,0.7628701249104851,0.7628701423428502,0.7628701423428502,0.7627251356147368,0.7628701423428502,0.7627251395615063,0.841461758746389,0.5263840391846489,0.7638956943047744
0.01,,10000,ovr,l1,liblinear,,0.7627484946012668,0.7686280569333435,0.7881667350880485,0.7500376484495502,0.7634318889262702,0.7627484946012668,0.7634318756237323,0.7627484704092686,0.7627484946012668,0.7627484946012668,0.7625946149780392,0.7627484946012668,0.7625946204821444,0.8411380894012015,0.5261799095633959,0.7638013033691001
0.01,,10000,ovr,l1,saga,,0.7628701423428502,0.768577929064926,0.78753701380454,0.7505137435475217,0.763514315177984,0.7628701423428502,0.7635143055617727,0.7628701249104851,0.7628701423428502,0.7628701423428502,0.7627251356147368,0.7628701423428502,0.7627251395615063,0.841461758746389,0.5263840391846489,0.7638956943047744
0.01,,100000,ovr,l1,liblinear,,0.7627484946012668,0.7686280569333435,0.7881667350880485,0.7500376484495502,0.7634318889262702,0.7627484946012668,0.7634318756237323,0.7627484704092686,0.7627484946012668,0.7627484946012668,0.7625946149780392,0.7627484946012668,0.7625946204821444,0.8411380894012015,0.5261799095633959,0.7638013033691001
0.01,,100000,ovr,l1,saga,,0.7628701423428502,0.768577929064926,0.78753701380454,0.7505137435475217,0.763514315177984,0.7628701423428502,0.7635143055617727,0.7628701249104851,0.7628701423428502,0.7628701423428502,0.7627251356147368,0.7628701423428502,0.7627251395615063,0.841461758746389,0.5263840391846489,0.7638956943047744
0.1,balanced,1000,ovr,l1,liblinear,,0.769446556445747,0.775379477808126,0.795866681190963,0.7559254936490397,0.7702052284683306,0.769446556445747,0.7702052295396187,0.7694465596009228,0.769446556445747,0.769446556445747,0.7692846977332635,0.769446556445747,0.7692846966843017,0.8484764088683918,0.5396512429501072,0.770503653748236
0.1,balanced,1000,ovr,l1,saga,,0.769482337949539,0.7753844821594909,0.7957664945166387,0.7560246634973388,0.7702327680811735,0.769482337949539,0.7702327682291754,0.7694823394148264,0.769482337949539,0.769482337949539,0.7693223011696676,0.769482337949539,0.7693223005081996,0.8485417906871602,0.5397145758889075,0.7705347373676322
0.1,balanced,10000,ovr,l1,liblinear,,0.769446556445747,0.775379477808126,0.795866681190963,0.7559254936490397,0.7702052284683306,0.769446556445747,0.7702052295396187,0.7694465596009228,0.769446556445747,0.769446556445747,0.7692846977332635,0.769446556445747,0.7692846966843017,0.8484764088683918,0.5396512429501072,0.770503653748236
0.1,balanced,10000,ovr,l1,saga,,0.769482337949539,0.7753844821594909,0.7957664945166387,0.7560246634973388,0.7702327680811735,0.769482337949539,0.7702327682291754,0.7694823394148264,0.769482337949539,0.769482337949539,0.7693223011696676,0.769482337949539,0.7693223005081996,0.8485417906871602,0.5397145758889075,0.7705347373676322
0.1,balanced,100000,ovr,l1,liblinear,,0.769446556445747,0.775379477808126,0.795866681190963,0.7559254936490397,0.7702052284683306,0.769446556445747,0.7702052295396187,0.7694465596009228,0.769446556445747,0.769446556445747,0.7692846977332635,0.769446556445747,0.7692846966843017,0.8484764088683918,0.5396512429501072,0.770503653748236
0.1,balanced,100000,ovr,l1,saga,,0.769482337949539,0.7753844821594909,0.7957664945166387,0.7560246634973388,0.7702327680811735,0.769482337949539,0.7702327682291754,0.7694823394148264,0.769482337949539,0.769482337949539,0.7693223011696676,0.769482337949539,0.7693223005081996,0.8485417906871602,0.5397145758889075,0.7705347373676322
0.1,,1000,ovr,l1,liblinear,,0.7694250884652399,0.7753569796498043,0.7958380578314393,0.7559085895251453,0.7701833256212995,0.7694250884652399,0.7701833269503062,0.76942509208128,0.7694250884652399,0.7694250884652399,0.7692632959581694,0.7694250884652399,0.7692632948064952,0.8484764088683918,0.5396078730696887,0.7704820326964965
0.1,,1000,ovr,l1,saga,,0.7694894939430413,0.7753930424980989,0.7957808068108996,0.7560279998111161,0.7702403300251918,0.7694894939430413,0.7702403302639094,0.7694894955619568,0.7694894939430413,0.7694894939430413,0.769329378145891,0.7694894939430413,0.7693293774525783,0.8485418017481406,0.5397292934782901,0.7705421110163325
0.1,,10000,ovr,l1,liblinear,,0.7694250884652399,0.7753569796498043,0.7958380578314393,0.7559085895251453,0.7701833256212995,0.7694250884652399,0.7701833269503062,0.76942509208128,0.7694250884652399,0.7694250884652399,0.7692632959581694,0.7694250884652399,0.7692632948064952,0.8484764088683918,0.5396078730696887,0.7704820326964965
0.1,,10000,ovr,l1,saga,,0.7694894939430413,0.7753930424980989,0.7957808068108996,0.7560279998111161,0.7702403300251918,0.7694894939430413,0.7702403302639094,0.7694894955619568,0.7694894939430413,0.7694894939430413,0.769329378145891,0.7694894939430413,0.7693293774525783,0.8485418017481406,0.5397292934782901,0.7705421110163325
0.1,,100000,ovr,l1,liblinear,,0.7694250884652399,0.7753569796498043,0.7958380578314393,0.7559085895251453,0.7701833256212995,0.7694250884652399,0.7701833269503062,0.76942509208128,0.7694250884652399,0.7694250884652399,0.7692632959581694,0.7694250884652399,0.7692632948064952,0.8484764088683918,0.5396078730696887,0.7704820326964965
0.1,,100000,ovr,l1,saga,,0.7694894939430413,0.7753930424980989,0.7957808068108996,0.7560279998111161,0.7702403300251918,0.7694894939430413,0.7702403302639094,0.7694894955619568,0.7694894939430413,0.7694894939430413,0.769329378145891,0.7694894939430413,0.7693293774525783,0.8485418017481406,0.5397292934782901,0.7705421110163325
1.0,balanced,1000,ovr,l1,liblinear,,0.7702265637318327,0.7759976792745165,0.7959954783203339,0.7569830684795368,0.7709488601696531,0.7702265637318327,0.7709488566527888,0.7702265581306728,0.7702265637318327,0.7702265637318327,0.7700733981026854,0.7702265637318328,0.7700733991589539,0.8491914382413187,0.5411749295257641,0.7712582543370515
1.0,balanced,1000,ovr,l1,saga,,0.7703267476408658,0.7760985828478758,0.7961099736019254,0.7570714342503188,0.7710499900003303,0.7703267476408658,0.7710499861614578,0.7703267414252529,0.7703267476408658,0.7703267476408658,0.7701734953186854,0.7703267476408658,0.7701734965227054,0.8491910194561649,0.5413762418559401,0.7713585128245234
1.0,balanced,10000,ovr,l1,liblinear,,0.7702265637318327,0.7759976792745165,0.7959954783203339,0.7569830684795368,0.7709488601696531,0.7702265637318327,0.7709488566527888,0.7702265581306728,0.7702265637318327,0.7702265637318327,0.7700733981026854,0.7702265637318328,0.7700733991589539,0.8491914382413187,0.5411749295257641,0.7712582543370515
1.0,balanced,10000,ovr,l1,saga,,0.7703267476408658,0.7760985828478758,0.7961099736019254,0.7570714342503188,0.7710499900003303,0.7703267476408658,0.7710499861614578,0.7703267414252529,0.7703267476408658,0.7703267476408658,0.7701734953186854,0.7703267476408658,0.7701734965227054,0.8491910194561649,0.5413762418559401,0.7713585128245234
