criterion,max_depth,max_features,min_samples_leaf,min_samples_split,random_state,splitter,score
gini,16,log2,4,128,128,best,0.008964003155695299
gini,16,log2,4,128,128,random,0.02333266773060126
gini,16,log2,4,256,128,best,0.005893867575479341
gini,16,log2,4,256,128,random,0.014909723382592053
gini,16,log2,8,1,128,best,0.03353286424403256
gini,16,log2,8,1,128,random,0.01651842284504638
gini,16,log2,8,2,128,best,0.03353286424403256
gini,16,log2,8,2,128,random,0.01651842284504638
gini,16,log2,8,4,128,best,0.03353286424403256
gini,16,log2,8,4,128,random,0.01651842284504638
gini,16,log2,8,8,128,best,0.03353286424403256
gini,16,log2,8,8,128,random,0.01651842284504638
gini,16,log2,8,16,128,best,0.03353286424403256
gini,16,log2,8,16,128,random,0.01651842284504638
gini,16,log2,8,32,128,best,0.019698407054401058
gini,16,log2,8,32,128,random,0.009777274958372864
gini,16,log2,8,64,128,best,0.016451723089201276
gini,16,log2,8,64,128,random,0.015148522229178027
gini,16,log2,8,128,128,best,0.00941263171902435
gini,16,log2,8,128,128,random,0.007014246694354854
gini,16,log2,8,256,128,best,0.00741001021376097
gini,16,log2,8,256,128,random,0.01780710444233923
gini,16,log2,16,1,128,best,0.012332252266925282
gini,16,log2,16,1,128,random,0.012778635202588295
gini,16,log2,16,2,128,best,0.012332252266925282
gini,16,log2,16,2,128,random,0.012778635202588295
gini,16,log2,16,4,128,best,0.012332252266925282
gini,16,log2,16,4,128,random,0.012778635202588295
gini,16,log2,16,8,128,best,0.012332252266925282
gini,16,log2,16,8,128,random,0.012778635202588295
gini,16,log2,16,16,128,best,0.012332252266925282
gini,16,log2,16,16,128,random,0.012778635202588295
gini,16,log2,16,32,128,best,0.012332252266925282
gini,16,log2,16,32,128,random,0.012778635202588295
gini,16,log2,16,64,128,best,0.015676333418341987
gini,16,log2,16,64,128,random,0.005880428215080605
gini,16,log2,16,128,128,best,0.002503941946666916
gini,16,log2,16,128,128,random,0.015870428502738065
gini,16,log2,16,256,128,best,0.007159096438990834
gini,16,log2,16,256,128,random,0.0006851661527920521
gini,16,log2,32,1,128,best,0.003192450948306762
gini,16,log2,32,1,128,random,0.01080862539280694
gini,16,log2,32,2,128,best,0.003192450948306762
gini,16,log2,32,2,128,random,0.01080862539280694
gini,16,log2,32,4,128,best,0.003192450948306762
gini,16,log2,32,4,128,random,0.01080862539280694
gini,16,log2,32,8,128,best,0.003192450948306762
gini,16,log2,32,8,128,random,0.01080862539280694
gini,16,log2,32,16,128,best,0.003192450948306762
gini,16,log2,32,16,128,random,0.01080862539280694
gini,16,log2,32,32,128,best,0.003192450948306762
gini,16,log2,32,32,128,random,0.01080862539280694
gini,16,log2,32,64,128,best,0.003192450948306762
gini,16,log2,32,64,128,random,0.01080862539280694
gini,16,log2,32,128,128,best,0.003365870077415012
gini,16,log2,32,128,128,random,0.014908017757587813
gini,16,log2,32,256,128,best,0.0
gini,16,log2,32,256,128,random,0.006566847996641229
gini,16,log2,64,1,128,best,0.0
gini,16,log2,64,1,128,random,0.0
gini,16,log2,64,2,128,best,0.0
gini,16,log2,64,2,128,random,0.0
gini,16,log2,64,4,128,best,0.0
gini,16,log2,64,4,128,random,0.0
gini,16,log2,64,8,128,best,0.0
gini,16,log2,64,8,128,random,0.0
gini,16,log2,64,16,128,best,0.0
gini,16,log2,64,16,128,random,0.0
gini,16,log2,64,32,128,best,0.0
gini,16,log2,64,32,128,random,0.0
gini,16,log2,64,64,128,best,0.0
gini,16,log2,64,64,128,random,0.0
gini,16,log2,64,128,128,best,0.0
gini,16,log2,64,128,128,random,0.0
gini,16,log2,64,256,128,best,0.0033692722371967657
gini,16,log2,64,256,128,random,0.0020373514431239388
gini,16,log2,128,1,128,best,0.0
gini,16,log2,128,1,128,random,0.0
gini,16,log2,128,2,128,best,0.0
gini,16,log2,128,2,128,random,0.0
gini,16,log2,128,4,128,best,0.0
gini,16,log2,128,4,128,random,0.0
gini,16,log2,128,8,128,best,0.0
gini,16,log2,128,8,128,random,0.0
gini,16,log2,128,16,128,best,0.0
gini,16,log2,128,16,128,random,0.0
gini,16,log2,128,32,128,best,0.0
gini,16,log2,128,32,128,random,0.0
gini,16,log2,128,64,128,best,0.0
gini,16,log2,128,64,128,random,0.0
gini,16,log2,128,128,128,best,0.0
gini,16,log2,128,128,128,random,0.0
gini,16,log2,128,256,128,best,0.0
gini,16,log2,128,256,128,random,0.0
gini,16,log2,256,1,128,best,0.0
gini,16,log2,256,1,128,random,0.0
gini,16,log2,256,2,128,best,0.0
gini,16,log2,256,2,128,random,0.0
gini,16,log2,256,4,128,best,0.0
gini,16,log2,256,4,128,random,0.0
gini,16,log2,256,8,128,best,0.0
gini,16,log2,256,8,128,random,0.0
gini,16,log2,256,16,128,best,0.0
gini,16,log2,256,16,128,random,0.0
gini,16,log2,256,32,128,best,0.0
gini,16,log2,256,32,128,random,0.0
gini,16,log2,256,64,128,best,0.0
gini,16,log2,256,64,128,random,0.0
gini,16,log2,256,128,128,best,0.0
gini,16,log2,256,128,128,random,0.0
gini,16,log2,256,256,128,best,0.0
gini,16,log2,256,256,128,random,0.0
gini,18,sqrt,1,1,128,best,0.06399550862601915
gini,18,sqrt,1,1,128,random,0.08480203567531482
gini,18,sqrt,1,2,128,best,0.06399550862601915
gini,18,sqrt,1,2,128,random,0.08480203567531482
gini,18,sqrt,1,4,128,best,0.06636871000823248
gini,18,sqrt,1,4,128,random,0.08148504656583348
gini,18,sqrt,1,8,128,best,0.07157945907970681
gini,18,sqrt,1,8,128,random,0.07997622401110305
gini,18,sqrt,1,16,128,best,0.060554419873417274
gini,18,sqrt,1,16,128,random,0.07586773268294571
gini,18,sqrt,1,32,128,best,0.05574108542315168
gini,18,sqrt,1,32,128,random,0.06748296030953561
gini,18,sqrt,1,64,128,best,0.04306078374411531
gini,18,sqrt,1,64,128,random,0.05688704499084036
gini,18,sqrt,1,128,128,best,0.035978910498675194
gini,18,sqrt,1,128,128,random,0.04214064705959968
gini,18,sqrt,1,256,128,best,0.009189571290043422
gini,18,sqrt,1,256,128,random,0.02017603166789533
gini,18,sqrt,2,1,128,best,0.05814158267300996
gini,18,sqrt,2,1,128,random,0.08069799529247229
gini,18,sqrt,2,2,128,best,0.05814158267300996
gini,18,sqrt,2,2,128,random,0.08069799529247229
gini,18,sqrt,2,4,128,best,0.05814158267300996
gini,18,sqrt,2,4,128,random,0.08069799529247229
gini,18,sqrt,2,8,128,best,0.06193228520965658
gini,18,sqrt,2,8,128,random,0.07966655097444979
gini,18,sqrt,2,16,128,best,0.058548704623380764
gini,18,sqrt,2,16,128,random,0.07198351007169454
gini,18,sqrt,2,32,128,best,0.055309215547818424
gini,18,sqrt,2,32,128,random,0.05972986478531295
gini,18,sqrt,2,64,128,best,0.023725721166561187
gini,18,sqrt,2,64,128,random,0.05917525557238956
gini,18,sqrt,2,128,128,best,0.03199818292320264
gini,18,sqrt,2,128,128,random,0.036826599505094336
gini,18,sqrt,2,256,128,best,0.012871576646029816
gini,18,sqrt,2,256,128,random,0.01488107901946155
gini,18,sqrt,4,1,128,best,0.05028342754959117
gini,18,sqrt,4,1,128,random,0.0686610379444092
gini,18,sqrt,4,2,128,best,0.05028342754959117
gini,18,sqrt,4,2,128,random,0.0686610379444092
gini,18,sqrt,4,4,128,best,0.05028342754959117
gini,18,sqrt,4,4,128,random,0.0686610379444092
gini,18,sqrt,4,8,128,best,0.05028342754959117
gini,18,sqrt,4,8,128,random,0.0686610379444092
gini,18,sqrt,4,16,128,best,0.06559178071266651
gini,18,sqrt,4,16,128,random,0.07105190694794788
gini,18,sqrt,4,32,128,best,0.055105218964995505
gini,18,sqrt,4,32,128,random,0.07652860425233822
gini,18,sqrt,4,64,128,best,0.05054382576773522
gini,18,sqrt,4,64,128,random,0.05408879029202446
gini,18,sqrt,4,128,128,best,0.02279293091516979
gini,18,sqrt,4,128,128,random,0.027801604092686904
gini,18,sqrt,4,256,128,best,0.016747162673723694
gini,18,sqrt,4,256,128,random,0.01898159380409541
gini,18,sqrt,8,1,128,best,0.04967911852350076
gini,18,sqrt,8,1,128,random,0.05965050012135675
gini,18,sqrt,8,2,128,best,0.04967911852350076
gini,18,sqrt,8,2,128,random,0.05965050012135675
gini,18,sqrt,8,4,128,best,0.04967911852350076
gini,18,sqrt,8,4,128,random,0.05965050012135675
gini,18,sqrt,8,8,128,best,0.04967911852350076
gini,18,sqrt,8,8,128,random,0.05965050012135675
gini,18,sqrt,8,16,128,best,0.04967911852350076
gini,18,sqrt,8,16,128,random,0.05965050012135675
gini,18,sqrt,8,32,128,best,0.038414517726542065
gini,18,sqrt,8,32,128,random,0.039282901383602374
gini,18,sqrt,8,64,128,best,0.03548218050554499
gini,18,sqrt,8,64,128,random,0.04966084612148508
gini,18,sqrt,8,128,128,best,0.02458471146478784
gini,18,sqrt,8,128,128,random,0.038390959484113286
gini,18,sqrt,8,256,128,best,0.017649671348499194
gini,18,sqrt,8,256,128,random,0.012938619519513389
gini,18,sqrt,16,1,128,best,0.03220895522272168
gini,18,sqrt,16,1,128,random,0.037007919725715974
gini,18,sqrt,16,2,128,best,0.03220895522272168
gini,18,sqrt,16,2,128,random,0.037007919725715974
gini,18,sqrt,16,4,128,best,0.03220895522272168
gini,18,sqrt,16,4,128,random,0.037007919725715974
gini,18,sqrt,16,8,128,best,0.03220895522272168
gini,18,sqrt,16,8,128,random,0.037007919725715974
gini,18,sqrt,16,16,128,best,0.03220895522272168
gini,18,sqrt,16,16,128,random,0.037007919725715974
gini,18,sqrt,16,32,128,best,0.03220895522272168
gini,18,sqrt,16,32,128,random,0.037007919725715974
gini,18,sqrt,16,64,128,best,0.02801693336656803
gini,18,sqrt,16,64,128,random,0.03801047357864811
gini,18,sqrt,16,128,128,best,0.02642005310449309
gini,18,sqrt,16,128,128,random,0.02827733674034726
gini,18,sqrt,16,256,128,best,0.013727046168536589
gini,18,sqrt,16,256,128,random,0.018488183991147305
gini,18,sqrt,32,1,128,best,0.018419958256947453
gini,18,sqrt,32,1,128,random,0.022567795029645784
gini,18,sqrt,32,2,128,best,0.018419958256947453
gini,18,sqrt,32,2,128,random,0.022567795029645784
gini,18,sqrt,32,4,128,best,0.018419958256947453
gini,18,sqrt,32,4,128,random,0.022567795029645784
gini,18,sqrt,32,8,128,best,0.018419958256947453
gini,18,sqrt,32,8,128,random,0.022567795029645784
gini,18,sqrt,32,16,128,best,0.018419958256947453
gini,18,sqrt,32,16,128,random,0.022567795029645784
gini,18,sqrt,32,32,128,best,0.018419958256947453
gini,18,sqrt,32,32,128,random,0.022567795029645784
gini,18,sqrt,32,64,128,best,0.018419958256947453
gini,18,sqrt,32,64,128,random,0.022567795029645784
gini,18,sqrt,32,128,128,best,0.0022661494362846007
gini,18,sqrt,32,128,128,random,0.017964419238015332
gini,18,sqrt,32,256,128,best,0.002503311241821295
gini,18,sqrt,32,256,128,random,0.013157645709841778
gini,18,sqrt,64,1,128,best,0.0013637913399249912
gini,18,sqrt,64,1,128,random,0.019063966570234653
gini,18,sqrt,64,2,128,best,0.0013637913399249912
gini,18,sqrt,64,2,128,random,0.019063966570234653
gini,18,sqrt,64,4,128,best,0.0013637913399249912
gini,18,sqrt,64,4,128,random,0.019063966570234653
gini,18,sqrt,64,8,128,best,0.0013637913399249912
gini,18,sqrt,64,8,128,random,0.019063966570234653
gini,18,sqrt,64,16,128,best,0.0013637913399249912
gini,18,sqrt,64,16,128,random,0.019063966570234653
gini,18,sqrt,64,32,128,best,0.0013637913399249912
gini,18,sqrt,64,32,128,random,0.019063966570234653
gini,18,sqrt,64,64,128,best,0.0013637913399249912
gini,18,sqrt,64,64,128,random,0.019063966570234653
gini,18,sqrt,64,128,128,best,0.0013637913399249912
gini,18,sqrt,64,128,128,random,0.019063966570234653
gini,18,sqrt,64,256,128,best,0.012900094332224804
gini,18,sqrt,64,256,128,random,0.013088000107606315
gini,18,sqrt,128,1,128,best,0.0
gini,18,sqrt,128,1,128,random,0.0
gini,18,sqrt,128,2,128,best,0.0
gini,18,sqrt,128,2,128,random,0.0
gini,18,sqrt,128,4,128,best,0.0
gini,18,sqrt,128,4,128,random,0.0
gini,18,sqrt,128,8,128,best,0.0
gini,18,sqrt,128,8,128,random,0.0
gini,18,sqrt,128,16,128,best,0.0
gini,18,sqrt,128,16,128,random,0.0
gini,18,sqrt,128,32,128,best,0.0
gini,18,sqrt,128,32,128,random,0.0
gini,18,sqrt,128,64,128,best,0.0
gini,18,sqrt,128,64,128,random,0.0
gini,18,sqrt,128,128,128,best,0.0
gini,18,sqrt,128,128,128,random,0.0
gini,18,sqrt,128,256,128,best,0.0
gini,18,sqrt,128,256,128,random,0.0
gini,18,sqrt,256,1,128,best,0.0
gini,18,sqrt,256,1,128,random,0.0
gini,18,sqrt,256,2,128,best,0.0
gini,18,sqrt,256,2,128,random,0.0
gini,18,sqrt,256,4,128,best,0.0
gini,18,sqrt,256,4,128,random,0.0
gini,18,sqrt,256,8,128,best,0.0
gini,18,sqrt,256,8,128,random,0.0
gini,18,sqrt,256,16,128,best,0.0
gini,18,sqrt,256,16,128,random,0.0
gini,18,sqrt,256,32,128,best,0.0
gini,18,sqrt,256,32,128,random,0.0
gini,18,sqrt,256,64,128,best,0.0
gini,18,sqrt,256,64,128,random,0.0
gini,18,sqrt,256,128,128,best,0.0
gini,18,sqrt,256,128,128,random,0.0
gini,18,sqrt,256,256,128,best,0.0
gini,18,sqrt,256,256,128,random,0.0
gini,18,log2,1,1,128,best,0.04802157503011775
gini,18,log2,1,1,128,random,0.04381786269489391
gini,18,log2,1,2,128,best,0.04802157503011775
gini,18,log2,1,2,128,random,0.04381786269489391
gini,18,log2,1,4,128,best,0.050524195532900516
gini,18,log2,1,4,128,random,0.04689259502238816
gini,18,log2,1,8,128,best,0.054742347024928965
gini,18,log2,1,8,128,random,0.0391849523972364
gini,18,log2,1,16,128,best,0.038339802748048615
gini,18,log2,1,16,128,random,0.0354401137001536
gini,18,log2,1,32,128,best,0.033303085094502666
gini,18,log2,1,32,128,random,0.029096700473749074
gini,18,log2,1,64,128,best,0.022013791928149482
gini,18,log2,1,64,128,random,0.01886238723868502
gini,18,log2,1,128,128,best,0.01837290705838079
gini,18,log2,1,128,128,random,0.027587557785186248
gini,18,log2,1,256,128,best,0.006236578004115377
gini,18,log2,1,256,128,random,0.019865982820011768
gini,18,log2,2,1,128,best,0.04245109395545079
gini,18,log2,2,1,128,random,0.045003078187424383
gini,18,log2,2,2,128,best,0.04245109395545079
gini,18,log2,2,2,128,random,0.045003078187424383
gini,18,log2,2,4,128,best,0.04245109395545079
gini,18,log2,2,4,128,random,0.045003078187424383
gini,18,log2,2,8,128,best,0.045709396795567625
gini,18,log2,2,8,128,random,0.047450010888972695
gini,18,log2,2,16,128,best,0.04488026976515524
gini,18,log2,2,16,128,random,0.02944928377209848
gini,18,log2,2,32,128,best,0.03805910162365034
gini,18,log2,2,32,128,random,0.039803617453718375
gini,18,log2,2,64,128,best,0.024945273690196362
gini,18,log2,2,64,128,random,0.0259671064736266
gini,18,log2,2,128,128,best,0.026848535931969775
gini,18,log2,2,128,128,random,0.016375415115226825
gini,18,log2,2,256,128,best,0.012602935245110393
gini,18,log2,2,256,128,random,0.011838019134233607
gini,18,log2,4,1,128,best,0.03947509464266191
gini,18,log2,4,1,128,random,0.03951797046783849
gini,18,log2,4,2,128,best,0.03947509464266191
gini,18,log2,4,2,128,random,0.03951797046783849
gini,18,log2,4,4,128,best,0.03947509464266191
gini,18,log2,4,4,128,random,0.03951797046783849
gini,18,log2,4,8,128,best,0.03947509464266191
gini,18,log2,4,8,128,random,0.03951797046783849
gini,18,log2,4,16,128,best,0.031727357395768464
gini,18,log2,4,16,128,random,0.029232611785384097
gini,18,log2,4,32,128,best,0.020903863445005926
gini,18,log2,4,32,128,random,0.03837908148121369
gini,18,log2,4,64,128,best,0.015723728935258377
gini,18,log2,4,64,128,random,0.017769128401719115
gini,18,log2,4,128,128,best,0.017163178959759093
gini,18,log2,4,128,128,random,0.011786150208731626
gini,18,log2,4,256,128,best,0.009225671507072921
gini,18,log2,4,256,128,random,0.014774122263008444
gini,18,log2,8,1,128,best,0.037641178960273955
gini,18,log2,8,1,128,random,0.03749791028240043
gini,18,log2,8,2,128,best,0.037641178960273955
gini,18,log2,8,2,128,random,0.03749791028240043
gini,18,log2,8,4,128,best,0.037641178960273955
gini,18,log2,8,4,128,random,0.03749791028240043
gini,18,log2,8,8,128,best,0.037641178960273955
gini,18,log2,8,8,128,random,0.03749791028240043
gini,18,log2,8,16,128,best,0.037641178960273955
gini,18,log2,8,16,128,random,0.03749791028240043
gini,18,log2,8,32,128,best,0.015774934894217524
gini,18,log2,8,32,128,random,0.031413811345615265
gini,18,log2,8,64,128,best,0.029932999695031128
gini,18,log2,8,64,128,random,0.020844596753311604
gini,18,log2,8,128,128,best,0.016868274993869326
gini,18,log2,8,128,128,random,0.019254067883034288
gini,18,log2,8,256,128,best,0.004743861181253992
gini,18,log2,8,256,128,random,0.013570851324196803
gini,18,log2,16,1,128,best,0.01111643846505493
gini,18,log2,16,1,128,random,0.017798028857190878
gini,18,log2,16,2,128,best,0.01111643846505493
gini,18,log2,16,2,128,random,0.017798028857190878
gini,18,log2,16,4,128,best,0.01111643846505493
gini,18,log2,16,4,128,random,0.017798028857190878
gini,18,log2,16,8,128,best,0.01111643846505493
gini,18,log2,16,8,128,random,0.017798028857190878
gini,18,log2,16,16,128,best,0.01111643846505493
gini,18,log2,16,16,128,random,0.017798028857190878
gini,18,log2,16,32,128,best,0.01111643846505493
gini,18,log2,16,32,128,random,0.017798028857190878
gini,18,log2,16,64,128,best,0.010739023089387041
gini,18,log2,16,64,128,random,0.01097738648427663
gini,18,log2,16,128,128,best,0.014902850206551271
gini,18,log2,16,128,128,random,0.012092006790617603
gini,18,log2,16,256,128,best,0.007666842874996099
gini,18,log2,16,256,128,random,0.012920655314890258
gini,18,log2,32,1,128,best,0.006532745571581439
gini,18,log2,32,1,128,random,0.005872343214070597
gini,18,log2,32,2,128,best,0.006532745571581439
gini,18,log2,32,2,128,random,0.005872343214070597
gini,18,log2,32,4,128,best,0.006532745571581439
gini,18,log2,32,4,128,random,0.005872343214070597
gini,18,log2,32,8,128,best,0.006532745571581439
gini,18,log2,32,8,128,random,0.005872343214070597
gini,18,log2,32,16,128,best,0.006532745571581439
gini,18,log2,32,16,128,random,0.005872343214070597
gini,18,log2,32,32,128,best,0.006532745571581439
gini,18,log2,32,32,128,random,0.005872343214070597
gini,18,log2,32,64,128,best,0.006532745571581439
gini,18,log2,32,64,128,random,0.005872343214070597
gini,18,log2,32,128,128,best,0.006755685169782086
gini,18,log2,32,128,128,random,0.009748305559183717
gini,18,log2,32,256,128,best,0.0
gini,18,log2,32,256,128,random,0.014013128936328093
gini,18,log2,64,1,128,best,0.004753820033955859
gini,18,log2,64,1,128,random,0.003606040117196304
gini,18,log2,64,2,128,best,0.004753820033955859
gini,18,log2,64,2,128,random,0.003606040117196304
gini,18,log2,64,4,128,best,0.004753820033955859
gini,18,log2,64,4,128,random,0.003606040117196304
gini,18,log2,64,8,128,best,0.004753820033955859
gini,18,log2,64,8,128,random,0.003606040117196304
gini,18,log2,64,16,128,best,0.004753820033955859
gini,18,log2,64,16,128,random,0.003606040117196304
gini,18,log2,64,32,128,best,0.004753820033955859
gini,18,log2,64,32,128,random,0.003606040117196304
gini,18,log2,64,64,128,best,0.004753820033955859
gini,18,log2,64,64,128,random,0.003606040117196304
gini,18,log2,64,128,128,best,0.004753820033955859
gini,18,log2,64,128,128,random,0.003606040117196304
gini,18,log2,64,256,128,best,0.0
gini,18,log2,64,256,128,random,0.002939846223428313
gini,18,log2,128,1,128,best,0.0
gini,18,log2,128,1,128,random,0.004895416110369382
gini,18,log2,128,2,128,best,0.0
gini,18,log2,128,2,128,random,0.004895416110369382
gini,18,log2,128,4,128,best,0.0
gini,18,log2,128,4,128,random,0.004895416110369382
gini,18,log2,128,8,128,best,0.0
gini,18,log2,128,8,128,random,0.004895416110369382
gini,18,log2,128,16,128,best,0.0
gini,18,log2,128,16,128,random,0.004895416110369382
gini,18,log2,128,32,128,best,0.0
gini,18,log2,128,32,128,random,0.004895416110369382
gini,18,log2,128,64,128,best,0.0
gini,18,log2,128,64,128,random,0.004895416110369382
gini,18,log2,128,128,128,best,0.0
gini,18,log2,128,128,128,random,0.004895416110369382
gini,18,log2,128,256,128,best,0.0
gini,18,log2,128,256,128,random,0.004895416110369382
gini,18,log2,256,1,128,best,0.0
gini,18,log2,256,1,128,random,0.0
gini,18,log2,256,2,128,best,0.0
gini,18,log2,256,2,128,random,0.0
gini,18,log2,256,4,128,best,0.0
gini,18,log2,256,4,128,random,0.0
gini,18,log2,256,8,128,best,0.0
gini,18,log2,256,8,128,random,0.0
gini,18,log2,256,16,128,best,0.0
gini,18,log2,256,16,128,random,0.0
gini,18,log2,256,32,128,best,0.0
gini,18,log2,256,32,128,random,0.0
gini,18,log2,256,64,128,best,0.0
gini,18,log2,256,64,128,random,0.0
gini,18,log2,256,128,128,best,0.0
gini,18,log2,256,128,128,random,0.0
gini,18,log2,256,256,128,best,0.0
gini,18,log2,256,256,128,random,0.0
gini,20,sqrt,1,1,128,best,0.07862433147835018
gini,20,sqrt,1,1,128,random,0.08517193735942442
gini,20,sqrt,1,2,128,best,0.07862433147835018
gini,20,sqrt,1,2,128,random,0.08517193735942442
gini,20,sqrt,1,4,128,best,0.08256091282379742
gini,20,sqrt,1,4,128,random,0.08990025707021458
gini,20,sqrt,1,8,128,best,0.07540475524554908
gini,20,sqrt,1,8,128,random,0.07336991504501526
gini,20,sqrt,1,16,128,best,0.06974825173286113
gini,20,sqrt,1,16,128,random,0.08096709599951564
gini,20,sqrt,1,32,128,best,0.059511595566915036
gini,20,sqrt,1,32,128,random,0.0764896454554857
gini,20,sqrt,1,64,128,best,0.05481054113448158
gini,20,sqrt,1,64,128,random,0.0645271823600803
gini,20,sqrt,1,128,128,best,0.0392485374318334
gini,20,sqrt,1,128,128,random,0.031941357999697745
gini,20,sqrt,1,256,128,best,0.017701721613759974
gini,20,sqrt,1,256,128,random,0.03443266537183526
gini,20,sqrt,2,1,128,best,0.08374994099183325
gini,20,sqrt,2,1,128,random,0.09398730487429456
gini,20,sqrt,2,2,128,best,0.08374994099183325
gini,20,sqrt,2,2,128,random,0.09398730487429456
gini,20,sqrt,2,4,128,best,0.08374994099183325
gini,20,sqrt,2,4,128,random,0.09398730487429456
gini,20,sqrt,2,8,128,best,0.07901841470170277
gini,20,sqrt,2,8,128,random,0.08456831851521536
gini,20,sqrt,2,16,128,best,0.06738999266258398
gini,20,sqrt,2,16,128,random,0.08120893241814502
gini,20,sqrt,2,32,128,best,0.052657062071254736
gini,20,sqrt,2,32,128,random,0.07459026637808211
gini,20,sqrt,2,64,128,best,0.048357014218999315
gini,20,sqrt,2,64,128,random,0.06405289778333384
gini,20,sqrt,2,128,128,best,0.03791880725199573
gini,20,sqrt,2,128,128,random,0.055335842882186036
gini,20,sqrt,2,256,128,best,0.022782920082642
gini,20,sqrt,2,256,128,random,0.02183696174782437
gini,20,sqrt,4,1,128,best,0.05900445854070686
gini,20,sqrt,4,1,128,random,0.07847187493703493
gini,20,sqrt,4,2,128,best,0.05900445854070686
gini,20,sqrt,4,2,128,random,0.07847187493703493
gini,20,sqrt,4,4,128,best,0.05900445854070686
gini,20,sqrt,4,4,128,random,0.07847187493703493
gini,20,sqrt,4,8,128,best,0.05900445854070686
gini,20,sqrt,4,8,128,random,0.07847187493703493
gini,20,sqrt,4,16,128,best,0.05342125374868468
gini,20,sqrt,4,16,128,random,0.07484235281447371
gini,20,sqrt,4,32,128,best,0.05259735064277846
gini,20,sqrt,4,32,128,random,0.07407261691456644
gini,20,sqrt,4,64,128,best,0.05722232945126864
gini,20,sqrt,4,64,128,random,0.06227857735968497
gini,20,sqrt,4,128,128,best,0.034546514256712645
gini,20,sqrt,4,128,128,random,0.06349364486350788
gini,20,sqrt,4,256,128,best,0.02086271500750245
gini,20,sqrt,4,256,128,random,0.015013662889035015
gini,20,sqrt,8,1,128,best,0.06411441892672422
gini,20,sqrt,8,1,128,random,0.06189681945432879
gini,20,sqrt,8,2,128,best,0.06411441892672422
gini,20,sqrt,8,2,128,random,0.06189681945432879
gini,20,sqrt,8,4,128,best,0.06411441892672422
gini,20,sqrt,8,4,128,random,0.06189681945432879
gini,20,sqrt,8,8,128,best,0.06411441892672422
gini,20,sqrt,8,8,128,random,0.06189681945432879
gini,20,sqrt,8,16,128,best,0.06411441892672422
gini,20,sqrt,8,16,128,random,0.06189681945432879
gini,20,sqrt,8,32,128,best,0.05227250979809193
gini,20,sqrt,8,32,128,random,0.06538717161835322
gini,20,sqrt,8,64,128,best,0.04457884653628571
gini,20,sqrt,8,64,128,random,0.0510058101579516
gini,20,sqrt,8,128,128,best,0.036211278828658204
gini,20,sqrt,8,128,128,random,0.03941266367112572
gini,20,sqrt,8,256,128,best,0.01692489266762467
gini,20,sqrt,8,256,128,random,0.03117481069512887
gini,20,sqrt,16,1,128,best,0.03311958290349631
gini,20,sqrt,16,1,128,random,0.03655547625931995
gini,20,sqrt,16,2,128,best,0.03311958290349631
gini,20,sqrt,16,2,128,random,0.03655547625931995
gini,20,sqrt,16,4,128,best,0.03311958290349631
gini,20,sqrt,16,4,128,random,0.03655547625931995
gini,20,sqrt,16,8,128,best,0.03311958290349631
gini,20,sqrt,16,8,128,random,0.03655547625931995
gini,20,sqrt,16,16,128,best,0.03311958290349631
gini,20,sqrt,16,16,128,random,0.03655547625931995
gini,20,sqrt,16,32,128,best,0.03311958290349631
gini,20,sqrt,16,32,128,random,0.03655547625931995
gini,20,sqrt,16,64,128,best,0.019642507568966173
gini,20,sqrt,16,64,128,random,0.040238908520292695
gini,20,sqrt,16,128,128,best,0.016855600198382465
gini,20,sqrt,16,128,128,random,0.02507006405692616
gini,20,sqrt,16,256,128,best,0.019666004096773094
gini,20,sqrt,16,256,128,random,0.017256548637271284
gini,20,sqrt,32,1,128,best,0.02164875727599651
gini,20,sqrt,32,1,128,random,0.01531894703968914
gini,20,sqrt,32,2,128,best,0.02164875727599651
gini,20,sqrt,32,2,128,random,0.01531894703968914
gini,20,sqrt,32,4,128,best,0.02164875727599651
gini,20,sqrt,32,4,128,random,0.01531894703968914
gini,20,sqrt,32,8,128,best,0.02164875727599651
gini,20,sqrt,32,8,128,random,0.01531894703968914
gini,20,sqrt,32,16,128,best,0.02164875727599651
gini,20,sqrt,32,16,128,random,0.01531894703968914
gini,20,sqrt,32,32,128,best,0.02164875727599651
gini,20,sqrt,32,32,128,random,0.01531894703968914
gini,20,sqrt,32,64,128,best,0.02164875727599651
gini,20,sqrt,32,64,128,random,0.01531894703968914
gini,20,sqrt,32,128,128,best,0.0058826996758031234
gini,20,sqrt,32,128,128,random,0.012684447198047595
gini,20,sqrt,32,256,128,best,0.0
gini,20,sqrt,32,256,128,random,0.01714293660672754
gini,20,sqrt,64,1,128,best,0.002699055330634278
gini,20,sqrt,64,1,128,random,0.01917852124880274
gini,20,sqrt,64,2,128,best,0.002699055330634278
gini,20,sqrt,64,2,128,random,0.01917852124880274
gini,20,sqrt,64,4,128,best,0.002699055330634278
gini,20,sqrt,64,4,128,random,0.01917852124880274
gini,20,sqrt,64,8,128,best,0.002699055330634278
gini,20,sqrt,64,8,128,random,0.01917852124880274
gini,20,sqrt,64,16,128,best,0.002699055330634278
gini,20,sqrt,64,16,128,random,0.01917852124880274
gini,20,sqrt,64,32,128,best,0.002699055330634278
gini,20,sqrt,64,32,128,random,0.01917852124880274
gini,20,sqrt,64,64,128,best,0.002699055330634278
gini,20,sqrt,64,64,128,random,0.01917852124880274
