criterion,max_depth,max_features,min_samples_leaf,min_samples_split,random_state,splitter,score
gini,14,log2,256,256,256,random,0.3737683141025867
gini,16,sqrt,1,1,16,best,0.4389689421948412
gini,16,sqrt,1,1,16,random,0.42291781977925513
gini,16,sqrt,1,1,32,best,0.43309280384304727
gini,16,sqrt,1,1,32,random,0.4275259724023721
gini,16,sqrt,1,1,64,best,0.43191427982347497
gini,16,sqrt,1,1,64,random,0.42771456643142053
gini,16,sqrt,1,1,128,best,0.43176738298383804
gini,16,sqrt,1,1,128,random,0.43635196351560857
gini,16,sqrt,1,1,256,best,0.4301869665731734
gini,16,sqrt,1,1,256,random,0.4259795029218221
gini,16,sqrt,1,2,16,best,0.4389689421948412
gini,16,sqrt,1,2,16,random,0.42291781977925513
gini,16,sqrt,1,2,32,best,0.43309280384304727
gini,16,sqrt,1,2,32,random,0.4275259724023721
gini,16,sqrt,1,2,64,best,0.43191427982347497
gini,16,sqrt,1,2,64,random,0.42771456643142053
gini,16,sqrt,1,2,128,best,0.43176738298383804
gini,16,sqrt,1,2,128,random,0.43635196351560857
gini,16,sqrt,1,2,256,best,0.4301869665731734
gini,16,sqrt,1,2,256,random,0.4259795029218221
gini,16,sqrt,1,4,16,best,0.43940211269227475
gini,16,sqrt,1,4,16,random,0.4273566100765587
gini,16,sqrt,1,4,32,best,0.43560046296348615
gini,16,sqrt,1,4,32,random,0.43091820715362394
gini,16,sqrt,1,4,64,best,0.4290924833031226
gini,16,sqrt,1,4,64,random,0.43451660448511903
gini,16,sqrt,1,4,128,best,0.4315597950657572
gini,16,sqrt,1,4,128,random,0.4311193799032038
gini,16,sqrt,1,4,256,best,0.4271703829507147
gini,16,sqrt,1,4,256,random,0.4257985555308274
gini,16,sqrt,1,8,16,best,0.43996457521607724
gini,16,sqrt,1,8,16,random,0.4198934738427806
gini,16,sqrt,1,8,32,best,0.4356616270035469
gini,16,sqrt,1,8,32,random,0.42167217187424905
gini,16,sqrt,1,8,64,best,0.4335690011173807
gini,16,sqrt,1,8,64,random,0.4317584688179841
gini,16,sqrt,1,8,128,best,0.4313126630202789
gini,16,sqrt,1,8,128,random,0.43390563101967167
gini,16,sqrt,1,8,256,best,0.4240847846684969
gini,16,sqrt,1,8,256,random,0.4280537868953623
gini,16,sqrt,1,16,16,best,0.4342657031118284
gini,16,sqrt,1,16,16,random,0.4259537735339672
gini,16,sqrt,1,16,32,best,0.43070895548415195
gini,16,sqrt,1,16,32,random,0.43356086693984697
gini,16,sqrt,1,16,64,best,0.42742375491198653
gini,16,sqrt,1,16,64,random,0.43121353500273
gini,16,sqrt,1,16,128,best,0.42823116065616
gini,16,sqrt,1,16,128,random,0.43682314203166234
gini,16,sqrt,1,16,256,best,0.4236818285868707
gini,16,sqrt,1,16,256,random,0.4281728497693942
gini,16,sqrt,1,32,16,best,0.43934915649722545
gini,16,sqrt,1,32,16,random,0.4187214423981527
gini,16,sqrt,1,32,32,best,0.43029852829284376
gini,16,sqrt,1,32,32,random,0.42975060421179756
gini,16,sqrt,1,32,64,best,0.436045441215201
gini,16,sqrt,1,32,64,random,0.4286521350844639
gini,16,sqrt,1,32,128,best,0.42981974041860527
gini,16,sqrt,1,32,128,random,0.43640757288358706
gini,16,sqrt,1,32,256,best,0.42540147118508326
gini,16,sqrt,1,32,256,random,0.42952644439887006
gini,16,sqrt,1,64,16,best,0.43554512201463913
gini,16,sqrt,1,64,16,random,0.4234793743945699
gini,16,sqrt,1,64,32,best,0.4306672208642824
gini,16,sqrt,1,64,32,random,0.4267805132648805
gini,16,sqrt,1,64,64,best,0.43078023977225866
gini,16,sqrt,1,64,64,random,0.4327235879557099
gini,16,sqrt,1,64,128,best,0.4246596369448599
gini,16,sqrt,1,64,128,random,0.43034045477614535
gini,16,sqrt,1,64,256,best,0.4251706930264523
gini,16,sqrt,1,64,256,random,0.4237884575843947
gini,16,sqrt,1,128,16,best,0.4333224636361388
gini,16,sqrt,1,128,16,random,0.41847218585129103
gini,16,sqrt,1,128,32,best,0.4302823724526159
gini,16,sqrt,1,128,32,random,0.4257931850793267
gini,16,sqrt,1,128,64,best,0.4269499153315702
gini,16,sqrt,1,128,64,random,0.42439423702115225
gini,16,sqrt,1,128,128,best,0.4295177910055616
gini,16,sqrt,1,128,128,random,0.428020060584905
gini,16,sqrt,1,128,256,best,0.4185852795835016
gini,16,sqrt,1,128,256,random,0.4270850021589169
gini,16,sqrt,1,256,16,best,0.43616261780154414
gini,16,sqrt,1,256,16,random,0.4197775873815453
gini,16,sqrt,1,256,32,best,0.4228975539958428
gini,16,sqrt,1,256,32,random,0.4254185561937292
gini,16,sqrt,1,256,64,best,0.4281301017079791
gini,16,sqrt,1,256,64,random,0.42420512992935794
gini,16,sqrt,1,256,128,best,0.4233400191239685
gini,16,sqrt,1,256,128,random,0.4223173372091438
gini,16,sqrt,1,256,256,best,0.42370099643362885
gini,16,sqrt,1,256,256,random,0.4178754389850421
gini,16,sqrt,2,1,16,best,0.44285003401007833
gini,16,sqrt,2,1,16,random,0.42478279117783596
gini,16,sqrt,2,1,32,best,0.43847386103469055
gini,16,sqrt,2,1,32,random,0.42608018508732465
gini,16,sqrt,2,1,64,best,0.432666537269071
gini,16,sqrt,2,1,64,random,0.43100895393418787
gini,16,sqrt,2,1,128,best,0.42609760163999727
gini,16,sqrt,2,1,128,random,0.4331063740623419
gini,16,sqrt,2,1,256,best,0.4258532331586928
gini,16,sqrt,2,1,256,random,0.42495526704710124
gini,16,sqrt,2,2,16,best,0.44285003401007833
gini,16,sqrt,2,2,16,random,0.42478279117783596
gini,16,sqrt,2,2,32,best,0.43847386103469055
gini,16,sqrt,2,2,32,random,0.42608018508732465
gini,16,sqrt,2,2,64,best,0.432666537269071
gini,16,sqrt,2,2,64,random,0.43100895393418787
gini,16,sqrt,2,2,128,best,0.42609760163999727
gini,16,sqrt,2,2,128,random,0.4331063740623419
gini,16,sqrt,2,2,256,best,0.4258532331586928
gini,16,sqrt,2,2,256,random,0.42495526704710124
gini,16,sqrt,2,4,16,best,0.44285003401007833
gini,16,sqrt,2,4,16,random,0.42478279117783596
gini,16,sqrt,2,4,32,best,0.43847386103469055
gini,16,sqrt,2,4,32,random,0.42608018508732465
gini,16,sqrt,2,4,64,best,0.432666537269071
gini,16,sqrt,2,4,64,random,0.43100895393418787
gini,16,sqrt,2,4,128,best,0.42609760163999727
gini,16,sqrt,2,4,128,random,0.4331063740623419
gini,16,sqrt,2,4,256,best,0.4258532331586928
gini,16,sqrt,2,4,256,random,0.42495526704710124
gini,16,sqrt,2,8,16,best,0.44074745198970483
gini,16,sqrt,2,8,16,random,0.422100501753307
gini,16,sqrt,2,8,32,best,0.4394384772496888
gini,16,sqrt,2,8,32,random,0.4322424998010412
gini,16,sqrt,2,8,64,best,0.4318841736423982
gini,16,sqrt,2,8,64,random,0.430452344853284
gini,16,sqrt,2,8,128,best,0.4276948005462031
gini,16,sqrt,2,8,128,random,0.4320674367282573
gini,16,sqrt,2,8,256,best,0.4220161059588315
gini,16,sqrt,2,8,256,random,0.425429557499374
gini,16,sqrt,2,16,16,best,0.4433222606717238
gini,16,sqrt,2,16,16,random,0.423910391384598
gini,16,sqrt,2,16,32,best,0.43487005934374556
gini,16,sqrt,2,16,32,random,0.4364735927262731
gini,16,sqrt,2,16,64,best,0.43474684408719827
gini,16,sqrt,2,16,64,random,0.4291673493905266
gini,16,sqrt,2,16,128,best,0.42742545845595087
gini,16,sqrt,2,16,128,random,0.4355356650621371
gini,16,sqrt,2,16,256,best,0.42636467870612876
gini,16,sqrt,2,16,256,random,0.42418995078804284
gini,16,sqrt,2,32,16,best,0.43939317950034124
gini,16,sqrt,2,32,16,random,0.41852021465899575
gini,16,sqrt,2,32,32,best,0.432045165240865
gini,16,sqrt,2,32,32,random,0.42119878806590094
gini,16,sqrt,2,32,64,best,0.43267582011435407
gini,16,sqrt,2,32,64,random,0.4302492697404127
gini,16,sqrt,2,32,128,best,0.4264476440405615
gini,16,sqrt,2,32,128,random,0.4310748373541255
gini,16,sqrt,2,32,256,best,0.4246543611509693
gini,16,sqrt,2,32,256,random,0.4249082281812148
gini,16,sqrt,2,64,16,best,0.43792054757684945
gini,16,sqrt,2,64,16,random,0.4254367690316309
gini,16,sqrt,2,64,32,best,0.4332904160763283
gini,16,sqrt,2,64,32,random,0.42693407127926647
gini,16,sqrt,2,64,64,best,0.4255910945802451
gini,16,sqrt,2,64,64,random,0.425086024067357
gini,16,sqrt,2,64,128,best,0.4238504673377676
gini,16,sqrt,2,64,128,random,0.4369738072576155
gini,16,sqrt,2,64,256,best,0.42817021179159126
gini,16,sqrt,2,64,256,random,0.4241695194238084
gini,16,sqrt,2,128,16,best,0.43646485938752494
gini,16,sqrt,2,128,16,random,0.4215219711368285
gini,16,sqrt,2,128,32,best,0.429282255950484
gini,16,sqrt,2,128,32,random,0.4259307341537905
gini,16,sqrt,2,128,64,best,0.429640596155
gini,16,sqrt,2,128,64,random,0.4276534478960035
gini,16,sqrt,2,128,128,best,0.426608159165003
gini,16,sqrt,2,128,128,random,0.4314268916600343
gini,16,sqrt,2,128,256,best,0.4192481734539955
gini,16,sqrt,2,128,256,random,0.42312782646265545
gini,16,sqrt,2,256,16,best,0.43156642795982175
gini,16,sqrt,2,256,16,random,0.41657230473621915
gini,16,sqrt,2,256,32,best,0.43208631214621285
gini,16,sqrt,2,256,32,random,0.424407903783327
gini,16,sqrt,2,256,64,best,0.4238313863222185
gini,16,sqrt,2,256,64,random,0.4225993153201912
gini,16,sqrt,2,256,128,best,0.4175437612894881
gini,16,sqrt,2,256,128,random,0.4237991885099701
gini,16,sqrt,2,256,256,best,0.4215530001997912
gini,16,sqrt,2,256,256,random,0.41029870575742783
gini,16,sqrt,4,1,16,best,0.4397431967742606
gini,16,sqrt,4,1,16,random,0.4215866913681454
gini,16,sqrt,4,1,32,best,0.4367077249675788
gini,16,sqrt,4,1,32,random,0.43717391834069463
gini,16,sqrt,4,1,64,best,0.4340241495299637
gini,16,sqrt,4,1,64,random,0.4315188180402923
gini,16,sqrt,4,1,128,best,0.42540890384703006
gini,16,sqrt,4,1,128,random,0.43414992411685666
gini,16,sqrt,4,1,256,best,0.4253858771243098
gini,16,sqrt,4,1,256,random,0.4288671110001232
gini,16,sqrt,4,2,16,best,0.4397431967742606
gini,16,sqrt,4,2,16,random,0.4215866913681454
gini,16,sqrt,4,2,32,best,0.4367077249675788
gini,16,sqrt,4,2,32,random,0.43717391834069463
gini,16,sqrt,4,2,64,best,0.4340241495299637
gini,16,sqrt,4,2,64,random,0.4315188180402923
gini,16,sqrt,4,2,128,best,0.42540890384703006
gini,16,sqrt,4,2,128,random,0.43414992411685666
gini,16,sqrt,4,2,256,best,0.4253858771243098
gini,16,sqrt,4,2,256,random,0.4288671110001232
gini,16,sqrt,4,4,16,best,0.4397431967742606
gini,16,sqrt,4,4,16,random,0.4215866913681454
gini,16,sqrt,4,4,32,best,0.4367077249675788
gini,16,sqrt,4,4,32,random,0.43717391834069463
gini,16,sqrt,4,4,64,best,0.4340241495299637
gini,16,sqrt,4,4,64,random,0.4315188180402923
gini,16,sqrt,4,4,128,best,0.42540890384703006
gini,16,sqrt,4,4,128,random,0.43414992411685666
gini,16,sqrt,4,4,256,best,0.4253858771243098
gini,16,sqrt,4,4,256,random,0.4288671110001232
gini,16,sqrt,4,8,16,best,0.4397431967742606
gini,16,sqrt,4,8,16,random,0.4215866913681454
gini,16,sqrt,4,8,32,best,0.4367077249675788
gini,16,sqrt,4,8,32,random,0.43717391834069463
gini,16,sqrt,4,8,64,best,0.4340241495299637
gini,16,sqrt,4,8,64,random,0.4315188180402923
gini,16,sqrt,4,8,128,best,0.42540890384703006
gini,16,sqrt,4,8,128,random,0.43414992411685666
gini,16,sqrt,4,8,256,best,0.4253858771243098
gini,16,sqrt,4,8,256,random,0.4288671110001232
gini,16,sqrt,4,16,16,best,0.4379408388703732
gini,16,sqrt,4,16,16,random,0.4230063227833147
gini,16,sqrt,4,16,32,best,0.43319614985493254
gini,16,sqrt,4,16,32,random,0.4283459123528135
gini,16,sqrt,4,16,64,best,0.43709057198612106
gini,16,sqrt,4,16,64,random,0.43558055452582134
gini,16,sqrt,4,16,128,best,0.4304159249824129
gini,16,sqrt,4,16,128,random,0.4367456315039198
gini,16,sqrt,4,16,256,best,0.4233235844012177
gini,16,sqrt,4,16,256,random,0.43336308199343865
gini,16,sqrt,4,32,16,best,0.43823206470637904
gini,16,sqrt,4,32,16,random,0.42361583073727416
gini,16,sqrt,4,32,32,best,0.43377931378488
gini,16,sqrt,4,32,32,random,0.4281232277874239
gini,16,sqrt,4,32,64,best,0.4343041503760325
gini,16,sqrt,4,32,64,random,0.4345790831509615
gini,16,sqrt,4,32,128,best,0.42866202540080733
gini,16,sqrt,4,32,128,random,0.435705986513873
gini,16,sqrt,4,32,256,best,0.4276876389710322
gini,16,sqrt,4,32,256,random,0.42955187692136937
gini,16,sqrt,4,64,16,best,0.44494854830795444
gini,16,sqrt,4,64,16,random,0.4246156907087295
gini,16,sqrt,4,64,32,best,0.43267026478893317
gini,16,sqrt,4,64,32,random,0.4231106862630969
gini,16,sqrt,4,64,64,best,0.4363447926649095
gini,16,sqrt,4,64,64,random,0.4291560181655054
gini,16,sqrt,4,64,128,best,0.4322855935396647
gini,16,sqrt,4,64,128,random,0.4318870755603579
gini,16,sqrt,4,64,256,best,0.4211320537097893
gini,16,sqrt,4,64,256,random,0.427156003713876
gini,16,sqrt,4,128,16,best,0.4321928040844158
gini,16,sqrt,4,128,16,random,0.4204628158705564
gini,16,sqrt,4,128,32,best,0.42915625306091015
gini,16,sqrt,4,128,32,random,0.4239832550661618
gini,16,sqrt,4,128,64,best,0.426664870987423
gini,16,sqrt,4,128,64,random,0.4274571952916287
gini,16,sqrt,4,128,128,best,0.42029492014825154
gini,16,sqrt,4,128,128,random,0.4334104093639426
gini,16,sqrt,4,128,256,best,0.42147295356137365
gini,16,sqrt,4,128,256,random,0.4252269332945698
gini,16,sqrt,4,256,16,best,0.42976777660607174
gini,16,sqrt,4,256,16,random,0.41168004590871926
gini,16,sqrt,4,256,32,best,0.4277023432973072
gini,16,sqrt,4,256,32,random,0.42336458043317354
gini,16,sqrt,4,256,64,best,0.42565787329768234
gini,16,sqrt,4,256,64,random,0.42465758826070593
gini,16,sqrt,4,256,128,best,0.42322624743356424
gini,16,sqrt,4,256,128,random,0.4183146146592657
gini,16,sqrt,4,256,256,best,0.4188481518898972
gini,16,sqrt,4,256,256,random,0.4164487976464517
gini,16,sqrt,8,1,16,best,0.4387038405177078
gini,16,sqrt,8,1,16,random,0.4257322422924796
gini,16,sqrt,8,1,32,best,0.4309962585314963
gini,16,sqrt,8,1,32,random,0.42164822308162453
gini,16,sqrt,8,1,64,best,0.4360909688525671
gini,16,sqrt,8,1,64,random,0.4226600511016128
gini,16,sqrt,8,1,128,best,0.43077952861112295
gini,16,sqrt,8,1,128,random,0.43240337484232594
gini,16,sqrt,8,1,256,best,0.4249052642652229
gini,16,sqrt,8,1,256,random,0.41982729246388706
gini,16,sqrt,8,2,16,best,0.4387038405177078
gini,16,sqrt,8,2,16,random,0.4257322422924796
gini,16,sqrt,8,2,32,best,0.4309962585314963
gini,16,sqrt,8,2,32,random,0.42164822308162453
gini,16,sqrt,8,2,64,best,0.4360909688525671
gini,16,sqrt,8,2,64,random,0.4226600511016128
gini,16,sqrt,8,2,128,best,0.43077952861112295
gini,16,sqrt,8,2,128,random,0.43240337484232594
gini,16,sqrt,8,2,256,best,0.4249052642652229
gini,16,sqrt,8,2,256,random,0.41982729246388706
gini,16,sqrt,8,4,16,best,0.4387038405177078
gini,16,sqrt,8,4,16,random,0.4257322422924796
gini,16,sqrt,8,4,32,best,0.4309962585314963
gini,16,sqrt,8,4,32,random,0.42164822308162453
gini,16,sqrt,8,4,64,best,0.4360909688525671
gini,16,sqrt,8,4,64,random,0.4226600511016128
gini,16,sqrt,8,4,128,best,0.43077952861112295
gini,16,sqrt,8,4,128,random,0.43240337484232594
gini,16,sqrt,8,4,256,best,0.4249052642652229
gini,16,sqrt,8,4,256,random,0.41982729246388706
gini,16,sqrt,8,8,16,best,0.4387038405177078
gini,16,sqrt,8,8,16,random,0.4257322422924796
gini,16,sqrt,8,8,32,best,0.4309962585314963
gini,16,sqrt,8,8,32,random,0.42164822308162453
gini,16,sqrt,8,8,64,best,0.4360909688525671
gini,16,sqrt,8,8,64,random,0.4226600511016128
gini,16,sqrt,8,8,128,best,0.43077952861112295
gini,16,sqrt,8,8,128,random,0.43240337484232594
gini,16,sqrt,8,8,256,best,0.4249052642652229
gini,16,sqrt,8,8,256,random,0.41982729246388706
gini,16,sqrt,8,16,16,best,0.4387038405177078
gini,16,sqrt,8,16,16,random,0.4257322422924796
gini,16,sqrt,8,16,32,best,0.4309962585314963
gini,16,sqrt,8,16,32,random,0.42164822308162453
gini,16,sqrt,8,16,64,best,0.4360909688525671
gini,16,sqrt,8,16,64,random,0.4226600511016128
gini,16,sqrt,8,16,128,best,0.43077952861112295
gini,16,sqrt,8,16,128,random,0.43240337484232594
gini,16,sqrt,8,16,256,best,0.4249052642652229
gini,16,sqrt,8,16,256,random,0.41982729246388706
gini,16,sqrt,8,32,16,best,0.4327554573857522
gini,16,sqrt,8,32,16,random,0.42617535856748406
gini,16,sqrt,8,32,32,best,0.4299979170214205
gini,16,sqrt,8,32,32,random,0.4227268551182728
gini,16,sqrt,8,32,64,best,0.429399422801729
gini,16,sqrt,8,32,64,random,0.428840979248643
gini,16,sqrt,8,32,128,best,0.42849204355628845
gini,16,sqrt,8,32,128,random,0.43401670723828367
gini,16,sqrt,8,32,256,best,0.43241056876463935
gini,16,sqrt,8,32,256,random,0.4202258004812549
gini,16,sqrt,8,64,16,best,0.439273291516751
gini,16,sqrt,8,64,16,random,0.4223852909561119
gini,16,sqrt,8,64,32,best,0.43306206325550406
gini,16,sqrt,8,64,32,random,0.4267688451647411
gini,16,sqrt,8,64,64,best,0.4275874071359798
gini,16,sqrt,8,64,64,random,0.4309854167774087
gini,16,sqrt,8,64,128,best,0.42965224873798386
gini,16,sqrt,8,64,128,random,0.4316327507447344
gini,16,sqrt,8,64,256,best,0.4238887139654372
gini,16,sqrt,8,64,256,random,0.41507498015159694
gini,16,sqrt,8,128,16,best,0.42733013396376035
gini,16,sqrt,8,128,16,random,0.42380100104554286
gini,16,sqrt,8,128,32,best,0.432612164781123
gini,16,sqrt,8,128,32,random,0.4289263690611116
gini,16,sqrt,8,128,64,best,0.42894322893016806
gini,16,sqrt,8,128,64,random,0.4289117243793266
gini,16,sqrt,8,128,128,best,0.42766866106055046
gini,16,sqrt,8,128,128,random,0.4223316191909783
gini,16,sqrt,8,128,256,best,0.41364225787454595
gini,16,sqrt,8,128,256,random,0.4230791690765206
gini,16,sqrt,8,256,16,best,0.43228996042512313
gini,16,sqrt,8,256,16,random,0.4139244220628114
gini,16,sqrt,8,256,32,best,0.4295560586976536
gini,16,sqrt,8,256,32,random,0.4105843423543976
gini,16,sqrt,8,256,64,best,0.4310288327940555
gini,16,sqrt,8,256,64,random,0.41850289583713196
gini,16,sqrt,8,256,128,best,0.42325301592254333
gini,16,sqrt,8,256,128,random,0.42179004205925236
gini,16,sqrt,8,256,256,best,0.4179114616591694
gini,16,sqrt,8,256,256,random,0.4081155150522962
gini,16,sqrt,16,1,16,best,0.4349608631981592
gini,16,sqrt,16,1,16,random,0.42455780003772353
gini,16,sqrt,16,1,32,best,0.4271668659540894
gini,16,sqrt,16,1,32,random,0.4293004438807552
gini,16,sqrt,16,1,64,best,0.42416942983805045
gini,16,sqrt,16,1,64,random,0.4285107968598935
gini,16,sqrt,16,1,128,best,0.43058986612969424
gini,16,sqrt,16,1,128,random,0.4349549059157338
gini,16,sqrt,16,1,256,best,0.418547130923534
gini,16,sqrt,16,1,256,random,0.42498416636539904
gini,16,sqrt,16,2,16,best,0.4349608631981592
gini,16,sqrt,16,2,16,random,0.42455780003772353
gini,16,sqrt,16,2,32,best,0.4271668659540894
gini,16,sqrt,16,2,32,random,0.4293004438807552
gini,16,sqrt,16,2,64,best,0.42416942983805045
gini,16,sqrt,16,2,64,random,0.4285107968598935
gini,16,sqrt,16,2,128,best,0.43058986612969424
gini,16,sqrt,16,2,128,random,0.4349549059157338
gini,16,sqrt,16,2,256,best,0.418547130923534
gini,16,sqrt,16,2,256,random,0.42498416636539904
gini,16,sqrt,16,4,16,best,0.4349608631981592
gini,16,sqrt,16,4,16,random,0.42455780003772353
gini,16,sqrt,16,4,32,best,0.4271668659540894
gini,16,sqrt,16,4,32,random,0.4293004438807552
gini,16,sqrt,16,4,64,best,0.42416942983805045
gini,16,sqrt,16,4,64,random,0.4285107968598935
gini,16,sqrt,16,4,128,best,0.43058986612969424
gini,16,sqrt,16,4,128,random,0.4349549059157338
gini,16,sqrt,16,4,256,best,0.418547130923534
gini,16,sqrt,16,4,256,random,0.42498416636539904
gini,16,sqrt,16,8,16,best,0.4349608631981592
gini,16,sqrt,16,8,16,random,0.42455780003772353
gini,16,sqrt,16,8,32,best,0.4271668659540894
gini,16,sqrt,16,8,32,random,0.4293004438807552
gini,16,sqrt,16,8,64,best,0.42416942983805045
gini,16,sqrt,16,8,64,random,0.4285107968598935
gini,16,sqrt,16,8,128,best,0.43058986612969424
gini,16,sqrt,16,8,128,random,0.4349549059157338
gini,16,sqrt,16,8,256,best,0.418547130923534
gini,16,sqrt,16,8,256,random,0.42498416636539904
gini,16,sqrt,16,16,16,best,0.4349608631981592
gini,16,sqrt,16,16,16,random,0.42455780003772353
gini,16,sqrt,16,16,32,best,0.4271668659540894
gini,16,sqrt,16,16,32,random,0.4293004438807552
gini,16,sqrt,16,16,64,best,0.42416942983805045
gini,16,sqrt,16,16,64,random,0.4285107968598935
gini,16,sqrt,16,16,128,best,0.43058986612969424
gini,16,sqrt,16,16,128,random,0.4349549059157338
gini,16,sqrt,16,16,256,best,0.418547130923534
gini,16,sqrt,16,16,256,random,0.42498416636539904
gini,16,sqrt,16,32,16,best,0.4349608631981592
gini,16,sqrt,16,32,16,random,0.42455780003772353
gini,16,sqrt,16,32,32,best,0.4271668659540894
gini,16,sqrt,16,32,32,random,0.4293004438807552
gini,16,sqrt,16,32,64,best,0.42416942983805045
gini,16,sqrt,16,32,64,random,0.4285107968598935
gini,16,sqrt,16,32,128,best,0.43058986612969424
gini,16,sqrt,16,32,128,random,0.4349549059157338
gini,16,sqrt,16,32,256,best,0.418547130923534
gini,16,sqrt,16,32,256,random,0.42498416636539904
gini,16,sqrt,16,64,16,best,0.43940427763537954
gini,16,sqrt,16,64,16,random,0.4216842848492029
gini,16,sqrt,16,64,32,best,0.4277700008026775
gini,16,sqrt,16,64,32,random,0.42516848951842645
gini,16,sqrt,16,64,64,best,0.4268337371890964
gini,16,sqrt,16,64,64,random,0.42771845991893037
gini,16,sqrt,16,64,128,best,0.4299194963111432
gini,16,sqrt,16,64,128,random,0.42709654312825723
gini,16,sqrt,16,64,256,best,0.4190255956280661
gini,16,sqrt,16,64,256,random,0.42253448190313064
gini,16,sqrt,16,128,16,best,0.4314505404875642
gini,16,sqrt,16,128,16,random,0.40776378026486615
gini,16,sqrt,16,128,32,best,0.43035606289646217
gini,16,sqrt,16,128,32,random,0.4227429060902886
gini,16,sqrt,16,128,64,best,0.42332806557215236
gini,16,sqrt,16,128,64,random,0.4214383468357406
gini,16,sqrt,16,128,128,best,0.4158507164674359
gini,16,sqrt,16,128,128,random,0.434034585589478
gini,16,sqrt,16,128,256,best,0.4120495126619678
gini,16,sqrt,16,128,256,random,0.4219252197987402
gini,16,sqrt,16,256,16,best,0.42804830831653184
gini,16,sqrt,16,256,16,random,0.41180361346069166
gini,16,sqrt,16,256,32,best,0.4268015617862937
gini,16,sqrt,16,256,32,random,0.42173482606364326
gini,16,sqrt,16,256,64,best,0.4206063058908234
gini,16,sqrt,16,256,64,random,0.4175458104330545
gini,16,sqrt,16,256,128,best,0.41626711816413864
gini,16,sqrt,16,256,128,random,0.42419382878010214
gini,16,sqrt,16,256,256,best,0.41915383925449046
gini,16,sqrt,16,256,256,random,0.42025226095819085
gini,16,sqrt,32,1,16,best,0.42899881467423756
gini,16,sqrt,32,1,16,random,0.4081241897074002
gini,16,sqrt,32,1,32,best,0.42849229749541423
gini,16,sqrt,32,1,32,random,0.42249772269221775
gini,16,sqrt,32,1,64,best,0.42659331150981655
gini,16,sqrt,32,1,64,random,0.42725315628485433
gini,16,sqrt,32,1,128,best,0.42102351808421795
gini,16,sqrt,32,1,128,random,0.4212662000247293
gini,16,sqrt,32,1,256,best,0.42018796532417885
gini,16,sqrt,32,1,256,random,0.4190683617579392
gini,16,sqrt,32,2,16,best,0.42899881467423756
gini,16,sqrt,32,2,16,random,0.4081241897074002
gini,16,sqrt,32,2,32,best,0.42849229749541423
gini,16,sqrt,32,2,32,random,0.42249772269221775
gini,16,sqrt,32,2,64,best,0.42659331150981655
gini,16,sqrt,32,2,64,random,0.42725315628485433
gini,16,sqrt,32,2,128,best,0.42102351808421795
gini,16,sqrt,32,2,128,random,0.4212662000247293
gini,16,sqrt,32,2,256,best,0.42018796532417885
gini,16,sqrt,32,2,256,random,0.4190683617579392
gini,16,sqrt,32,4,16,best,0.42899881467423756
gini,16,sqrt,32,4,16,random,0.4081241897074002
gini,16,sqrt,32,4,32,best,0.42849229749541423
gini,16,sqrt,32,4,32,random,0.42249772269221775
gini,16,sqrt,32,4,64,best,0.42659331150981655
gini,16,sqrt,32,4,64,random,0.42725315628485433
gini,16,sqrt,32,4,128,best,0.42102351808421795
gini,16,sqrt,32,4,128,random,0.4212662000247293
gini,16,sqrt,32,4,256,best,0.42018796532417885
gini,16,sqrt,32,4,256,random,0.4190683617579392
gini,16,sqrt,32,8,16,best,0.42899881467423756
gini,16,sqrt,32,8,16,random,0.4081241897074002
gini,16,sqrt,32,8,32,best,0.42849229749541423
gini,16,sqrt,32,8,32,random,0.42249772269221775
gini,16,sqrt,32,8,64,best,0.42659331150981655
gini,16,sqrt,32,8,64,random,0.42725315628485433
gini,16,sqrt,32,8,128,best,0.42102351808421795
gini,16,sqrt,32,8,128,random,0.4212662000247293
gini,16,sqrt,32,8,256,best,0.42018796532417885
gini,16,sqrt,32,8,256,random,0.4190683617579392
gini,16,sqrt,32,16,16,best,0.42899881467423756
gini,16,sqrt,32,16,16,random,0.4081241897074002
gini,16,sqrt,32,16,32,best,0.42849229749541423
gini,16,sqrt,32,16,32,random,0.42249772269221775
gini,16,sqrt,32,16,64,best,0.42659331150981655
gini,16,sqrt,32,16,64,random,0.42725315628485433
gini,16,sqrt,32,16,128,best,0.42102351808421795
gini,16,sqrt,32,16,128,random,0.4212662000247293
gini,16,sqrt,32,16,256,best,0.42018796532417885
gini,16,sqrt,32,16,256,random,0.4190683617579392
gini,16,sqrt,32,32,16,best,0.42899881467423756
gini,16,sqrt,32,32,16,random,0.4081241897074002
gini,16,sqrt,32,32,32,best,0.42849229749541423
gini,16,sqrt,32,32,32,random,0.42249772269221775
gini,16,sqrt,32,32,64,best,0.42659331150981655
gini,16,sqrt,32,32,64,random,0.42725315628485433
gini,16,sqrt,32,32,128,best,0.42102351808421795
gini,16,sqrt,32,32,128,random,0.4212662000247293
gini,16,sqrt,32,32,256,best,0.42018796532417885
gini,16,sqrt,32,32,256,random,0.4190683617579392
gini,16,sqrt,32,64,16,best,0.42899881467423756
gini,16,sqrt,32,64,16,random,0.4081241897074002
gini,16,sqrt,32,64,32,best,0.42849229749541423
gini,16,sqrt,32,64,32,random,0.42249772269221775
gini,16,sqrt,32,64,64,best,0.42659331150981655
gini,16,sqrt,32,64,64,random,0.42725315628485433
gini,16,sqrt,32,64,128,best,0.42102351808421795
