mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_weight_fraction_leaf,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_leaf_nodes,param_max_features,param_max_depth,param_criterion,param_class_weight,param_ccp_alpha,param_bootstrap,params,split0_test_MCC,split1_test_MCC,split2_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_test_F1,split1_test_F1,split2_test_F1,mean_test_F1,std_test_F1,rank_test_F1,split0_test_Cust_metric,split1_test_Cust_metric,split2_test_Cust_metric,mean_test_Cust_metric,std_test_Cust_metric,rank_test_Cust_metric,split0_test_F1_cl_2,split1_test_F1_cl_2,split2_test_F1_cl_2,mean_test_F1_cl_2,std_test_F1_cl_2,rank_test_F1_cl_2
161.4148530960083,1.0566812680682394,9.941171884536743,0.37330348218426246,600,0.0,2,20,0.03,,sqrt,10,entropy,balanced_subsample,0.0,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.2751642946683414,0.2731375512851558,0.2729617230830983,0.2737545230121985,0.0009994401702978937,808,0.3535820831535934,0.3526812345054514,0.3513731072182189,0.3525454749590879,0.000906905603903564,908,0.19425005155163638,0.19268207678495775,0.1911416443413795,0.19269125755932456,0.0012690185344477079,778,0.1144721233689205,0.11480117820324004,0.1124209423300026,0.11389808130072104,0.0010530982623062363,822
30.672659317652386,1.9855209335328845,4.701648712158203,0.8877360206215537,100,0.03,2,20,0.03,,log2,3,entropy,balanced_subsample,0.0,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.24506988646835107,0.24289193646953647,0.25647482763735363,0.24814555019174703,0.00595642586477002,921,0.3523284700881965,0.3512270325653877,0.3588701826134683,0.35414189508901756,0.0033735064191007277,832,0.18294489580437562,0.18102752574048214,0.18209397786817272,0.18202213313767682,0.0007844098586214302,923,0.12039498670717814,0.1183050118305012,0.11554706724942154,0.11808235526236695,0.0019854072172938485,572
183.4926106929779,0.5240958327845754,9.887176990509033,0.4592129077030504,600,0.0,2,20,0.0,10,log2,10,gini,balanced_subsample,0.01,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.28296619374767434,0.28116811563840555,0.2822673242063891,0.28213387786415633,0.0007401023201555283,552,0.35629622077434797,0.354448027874789,0.3551867405764994,0.35531032974187876,0.0007595656477419247,804,0.2074476975347057,0.20610086960747412,0.2065534920711348,0.2067006864044382,0.0005596046194771289,78,0.11576448970216674,0.11875894269146774,0.11493633880832403,0.11648659040065285,0.0016419799381482332,696
151.31491859753928,3.3196325146874335,9.127469778060913,1.2752810414360096,600,0.0,10,4,0.03,10,log2,3,gini,balanced_subsample,0.0,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
39.395553509394325,2.3140265770618935,4.521658579508464,1.0097149120244988,100,0.03,10,1,0.0,10,log2,10,gini,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.2753476952209011,0.2731538905045747,0.26212936093559325,0.2702103155536897,0.005783860616009836,851,0.3557137722661823,0.3518409686401023,0.3545423245209692,0.3540323551424179,0.0016216665413167968,836,0.18753313099628116,0.18673288041192532,0.18572670160455593,0.1866642376709208,0.0007390672753507894,905,0.1186410080514135,0.1160431424198199,0.1150955390195565,0.11659322983026331,0.0014987850153397578,667
648.4811250368754,1.7018246816758404,23.50762661298116,0.9462826662004798,2000,0.03,10,20,0.0,5,sqrt,20,gini,balanced_subsample,0.0,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.30353204166652664,0.3001341020270279,0.3027790508020509,0.30214839816520184,0.0014571182769866381,412,0.37454676565046796,0.3714908657767484,0.3736579003241457,0.3732318439171207,0.0012834261583810523,424,0.1984473219643878,0.1958109632430675,0.19883569969853152,0.19769799496866228,0.001343720175767153,567,0.125157372435755,0.12481868291267768,0.12211538461538461,0.1240304799879391,0.001361217681035451,469
248.13608503341675,0.5704522518745951,11.013749678929647,0.10696368683928074,600,0.0,10,4,0.0,10,sqrt,20,gini,balanced_subsample,0.0,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.3264259923049257,0.3212272715356217,0.3230915243796233,0.32358159607339027,0.0021504731429884422,55,0.3891646628795175,0.3843750692175216,0.385861283633019,0.38646700524335276,0.00200170358506227,75,0.2083916038269354,0.20382891086154542,0.2043100202845894,0.20551017832435672,0.0020469206570551163,108,0.13796137081617146,0.1381083985874405,0.13331250732164474,0.13646075890841888,0.0022269591122725516,77
184.9550720055898,8.836871343654485,11.076062043507894,0.5033853458872567,600,0.0,10,1,0.0,10,log2,3,entropy,balanced_subsample,0.01,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.30591810870884206,0.30514508411192465,0.3061448204185266,0.30573600441309773,0.00042797169032613715,335,0.3743954740797385,0.37379379427576576,0.3748344696148318,0.37434124599011204,0.00042658082830296037,370,0.1992051124902237,0.19950585394615622,0.20008398940534775,0.19959831861390923,0.00036470850832913073,479,0.1267716240978273,0.12974765150119727,0.12644489871771047,0.12765472477224502,0.0014859215071407618,314
158.72337063153586,0.5524506036514641,9.456504106521606,0.39145573510053744,600,0.0,5,20,0.03,,log2,3,entropy,balanced_subsample,0.0,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 5, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.27716034236539966,0.2758527897508051,0.2761343133462442,0.2763824818208163,0.0005619099298000448,757,0.3593653255938063,0.3591577704813301,0.3577053323214212,0.3587428094655192,0.0007384844388218502,662,0.19516260302220897,0.19314705726965026,0.19167652926372036,0.19332872985185987,0.0014289696189331105,733,0.11759758382077455,0.11724294126528764,0.11394076589322767,0.11626043032642995,0.001646627897155947,716
96.40427605311076,2.188386154691387,7.100976387659709,0.09057769997529767,300,0.03,5,4,0.0,,log2,5,gini,balanced_subsample,0.01,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.27538912556490636,0.276288687810843,0.27606563974732323,0.27591448437435756,0.0003824822598595811,763,0.3564965155207489,0.35914926198273567,0.35955448443017324,0.35840008731121925,0.0013561564509261073,678,0.20263162821659625,0.1978745252247677,0.1975032648004458,0.19933647274726993,0.0023349512130435538,497,0.11775082690187431,0.1179416461024822,0.11676758615534125,0.11748668638656594,0.0005144134839735398,623
475.0164098739624,1.3671770089099804,20.302009264628094,0.15355921170711556,2000,0.03,10,20,0.03,10,log2,10,gini,balanced_subsample,0.01,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
31.749789714813232,0.7471179394288784,4.812907298405965,0.07708212421038245,100,0.0,5,20,0.03,10,log2,5,gini,balanced_subsample,0.0,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 5, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.06805549175432954,0.012629578438147894,0.14900645771379512,0.07656384263542419,0.05599974598917381,1175,0.10888878680692726,0.030310988251554944,0.0,0.046399925019494075,0.045886326124552415,947,0.0,0.050518313752591575,0.0,0.016839437917530526,0.023814561485711417,947
516.6566267808279,2.1026371508535364,21.22146423657735,2.399411315838965,2000,0.03,10,20,0.03,5,sqrt,3,entropy,balanced_subsample,0.0,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.2768376990323681,0.27825713650099304,0.2787937876591405,0.2779628743975005,0.0008252326209867275,718,0.3548014756810328,0.35815072004100146,0.35839869432849114,0.3571169633501752,0.0016404237605522557,714,0.1965573851021734,0.2042645457407577,0.20371735449115494,0.20151309511136203,0.0035113293624390134,335,0.11513407059536432,0.11265414089547593,0.10936507936507937,0.11238443028530654,0.0023628898709990146,885
33.490285793940224,0.5622439502506076,5.045376539230347,0.05300184219199337,100,0.0,2,20,0.03,5,sqrt,3,entropy,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.2742087265373485,0.2709290189286054,0.2759432303241415,0.2736936585966984,0.00207919058247757,813,0.35619271118779217,0.3533827826234049,0.35610633420325744,0.3552272760048181,0.0013047303990792781,807,0.19290111635900814,0.19072922774823264,0.19328395428532769,0.19230476613085615,0.0011249835897461198,814,0.11570247933884298,0.11539611360239165,0.11424839614306022,0.11511566302809828,0.0006258747896773813,769
85.52156670888265,0.4762430355889494,6.641156991322835,0.08412321289261952,300,0.0,2,4,0.03,,sqrt,10,entropy,balanced_subsample,0.0,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.28075267516520314,0.2784634480580113,0.28511719226209475,0.2814444384951031,0.0027600700911135276,575,0.3611181624966301,0.35951504257807226,0.3662534067743752,0.3622955372830259,0.002874142950659041,517,0.19435097050620403,0.19413723509651187,0.20241870058233769,0.1969689687283512,0.00385453011979457,591,0.11330123382485704,0.11589192439216865,0.1084643481022709,0.1125525021064322,0.003078167395837375,854
164.37743266423544,2.217477627557703,8.780251423517862,0.4733509080626466,600,0.03,10,4,0.03,10,sqrt,5,entropy,balanced_subsample,0.01,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.2723687880692278,0.2689189875861695,0.2722697915793085,0.2711858557449019,0.0016034272695407397,839,0.3520618312644019,0.34977292595330367,0.35194229266754157,0.3512590166284157,0.0010519573787392854,932,0.19105217534322724,0.1893750555949986,0.19045141813479555,0.19029288302434044,0.0006937976162205074,879,0.11476805745807264,0.11444858583643935,0.11151506158183708,0.11357723495878302,0.001463997906805366,839
152.12763984998068,0.5689433539013589,8.85018515586853,1.2825296898457093,600,0.03,10,1,0.03,10,log2,20,gini,balanced_subsample,0.01,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 10, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
1058.1997321446736,1.1451492279700604,50.49032727877299,2.8627724373709,1000,0.0,10,4,0.0,,sqrt,20,entropy,balanced_subsample,0.0,True,"{'n_estimators': 1000, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.4360378884684632,0.4331912892592317,0.43391101070298915,0.43438006281022806,0.001208522286093842,5,0.508376614029203,0.508488621578816,0.508421460051836,0.508428898553285,4.602840623234807e-05,4,0.32894296319649063,0.3335573213980872,0.33342693491620407,0.33197573983692724,0.0021451574568079586,3,0.2532371046486946,0.26014193411714864,0.26070287539936104,0.25802730472173474,0.0033949154466975133,2
630.5040686925253,0.14041287812944944,29.08557407061259,0.20046457957644218,2000,0.03,5,1,0.03,,sqrt,3,entropy,balanced_subsample,0.01,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.27730333279506186,0.2796425874303752,0.2819320439226351,0.2796259880493574,0.0018896998580405493,621,0.35520097627219394,0.35936791987215455,0.35943834619276915,0.35800241411237255,0.001981124334975349,683,0.19703017877415135,0.20541191504281073,0.2043127412890061,0.20225161170198938,0.003719280136459806,282,0.11565091683786045,0.11328125000000001,0.10905219996845922,0.11266145560210657,0.0027293314080405837,850
95.5977069536845,0.13044617679550977,8.282754023869833,0.4734441082736813,300,0.03,10,20,0.03,,sqrt,5,gini,balanced_subsample,0.01,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
373.4893077214559,10.593744891564443,17.132473309834797,1.3823996316815277,1000,0.03,2,20,0.0,,sqrt,3,entropy,balanced_subsample,0.01,True,"{'n_estimators': 1000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.30944885755979196,0.30302370357487485,0.3030561837832427,0.30517624830596984,0.0030212200756061743,349,0.3773044492888348,0.3721563029545446,0.37189048742731656,0.37378374655689867,0.00249187683866676,404,0.20329510274018273,0.19828302987604066,0.19977772758810114,0.2004519534014415,0.0021009765879067104,424,0.127581780699366,0.12564850229105917,0.123167604393922,0.12546596246144906,0.0018066965629626053,416
531.2800252437592,1.1757444598559785,22.17969544728597,0.23142291626415862,2000,0.03,10,4,0.03,,log2,5,gini,balanced_subsample,0.0,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
187.9824776649475,8.607115047582006,10.78324270248413,0.632794080146231,600,0.0,5,20,0.03,,sqrt,5,entropy,balanced_subsample,0.0,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 5, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.2751642946683414,0.2731375512851558,0.2729617230830983,0.2737545230121985,0.0009994401702978937,808,0.3535820831535934,0.3526812345054514,0.3513731072182189,0.3525454749590879,0.000906905603903564,908,0.19425005155163638,0.19268207678495775,0.1911416443413795,0.19269125755932456,0.0012690185344477079,778,0.1144721233689205,0.11480117820324004,0.1124209423300026,0.11389808130072104,0.0010530982623062363,822
246.43102939923605,0.3318456029601018,11.634648402531942,0.3382780000039628,1000,0.0,10,20,0.03,10,sqrt,3,gini,balanced_subsample,0.01,True,"{'n_estimators': 1000, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
167.43758368492126,1.4366917098204015,9.53629438082377,0.15326203571185149,600,0.03,10,4,0.0,5,log2,5,gini,balanced_subsample,0.01,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.28510419952150584,0.2832619976177738,0.282069431812816,0.2834785429840319,0.0012483649795265543,530,0.36203423721712863,0.36103353472070016,0.3589078320598058,0.36065853466587816,0.0013036029770782808,603,0.20273845638260193,0.19889014601334823,0.20145691579688804,0.20102850606427938,0.0016000050726527404,392,0.1158176943699732,0.1182687655837148,0.11553059055715803,0.11653901683694867,0.0012287202543127202,675
166.64303024609885,0.7807445308996374,9.585116386413574,0.23813704983214748,600,0.03,2,4,0.0,5,log2,20,entropy,balanced_subsample,0.0,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.306476874506399,0.3053428561322274,0.30618430484658105,0.3060013451617358,0.00048069748140849074,329,0.3768131348386068,0.37605867215394295,0.3767137716178343,0.3765285262034614,0.0003347042309235613,300,0.20024794219109535,0.2002210212325449,0.20145174526265935,0.20064023622876656,0.0005739287810460827,417,0.12747747747747748,0.1298549453761555,0.12625848310836008,0.12786363532066436,0.0014934241685491533,301
140.5791037082672,2.523911096070948,6.194357872009277,0.12866019015889674,600,0.0,2,1,0.03,5,log2,3,gini,balanced_subsample,0.01,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
86.071368932724,0.6019355446612413,6.430317401885986,0.19859905483312437,300,0.0,5,20,0.0,5,log2,20,gini,balanced_subsample,0.0,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 5, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.3099757695081341,0.30751822617849217,0.3091328318944189,0.30887560919368173,0.0010196412580242096,251,0.3801028430505575,0.37738610559555064,0.37931838788061056,0.37893577884223956,0.001141623947728763,216,0.19956328809912938,0.1988501139005641,0.20036165131428155,0.19959168443799166,0.0006174091578591412,482,0.12992184043651378,0.1317893975031663,0.1289869534686033,0.13023273046942782,0.0011650214879673146,216
38.34858099619547,1.2309013827609492,4.232228358586629,1.1238858786744268,100,0.03,2,4,0.0,5,sqrt,10,entropy,balanced_subsample,0.0,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.29759104865129726,0.29734885714012727,0.29411726058521415,0.2963523887922129,0.0015835640726563126,477,0.37511051405693563,0.37344496113841463,0.3688560825020595,0.37247051923246993,0.0026446967425023116,441,0.2028520307228081,0.20220972409431362,0.2010296897104268,0.20203048150918282,0.0007546865219391838,303,0.1253069306930693,0.12556227702807507,0.12124038237351363,0.12403653003155268,0.0019799211654117476,466
158.26855166753134,0.7885139115857169,10.386269807815552,0.3021302236591878,600,0.03,5,4,0.0,,log2,3,entropy,balanced_subsample,0.0,True,"{'n_estimators': 600, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.3066234758576656,0.30494475825970135,0.305584721873923,0.3057176519970966,0.0006917494761660081,337,0.37786509140956775,0.37686516118711294,0.3779403206289005,0.37755685774186043,0.000490066629311753,268,0.19803810891502036,0.19834456122443397,0.19977839834646585,0.1987203561619734,0.0007585372777525679,520,0.12932086213908092,0.13071274613670406,0.12652789095488556,0.12885383307689016,0.0017400843527247646,254
516.7453943093618,1.6026259315940645,21.21647572517395,0.633824352700244,2000,0.0,10,20,0.0,5,log2,5,gini,balanced_subsample,0.01,True,"{'n_estimators': 2000, 'min_weight_fraction_leaf': 0.0, 'min_samples_split': 10, 'min_samples_leaf': 20, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 5, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.28795079802267765,0.2859363397341391,0.284771381574011,0.2862195064436093,0.0013133442751305081,502,0.3637245305026294,0.3633783195707905,0.3606486299314189,0.36258382666827954,0.0013756708206297986,505,0.20164049778499232,0.20103799576500236,0.20455828501521856,0.20241225952173778,0.0015372749125265252,270,0.11999696785930866,0.12020183143337693,0.11726183597210986,0.11915354508826514,0.0013402524155555616,519
80.8947024345398,0.7726881441204835,6.301094611485799,0.22480485377623036,300,0.03,5,4,0.03,10,sqrt,20,gini,balanced_subsample,0.01,True,"{'n_estimators': 300, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.03, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,947,0.14900864133782094,0.14900645771379512,0.14900645771379512,0.1490071855884704,1.029370237479438e-06,947,0.0,0.0,0.0,0.0,0.0,1023,0.0,0.0,0.0,0.0,0.0,1023
43.47296110788981,1.0383061594055587,4.906300624211629,0.33546689708994004,100,0.03,5,1,0.0,10,sqrt,20,gini,balanced_subsample,0.0,True,"{'n_estimators': 100, 'min_weight_fraction_leaf': 0.03, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.3110270239495733,0.30816670164479043,0.30818033478567786,0.3091246867933472,0.0013451670175363536,243,0.38491948152461497,0.3814167052510558,0.38132262170284714,0.382552936159506,0.0016738410223893303,152,0.20430510296857837,0.20348882499439602,0.20686472507356024,0.20488621767884488,0.0014381576329900551,134,0.13011079131017622,0.12937698954070032,0.12545328292570018,0.12831368792552558,0.0020446766380842166,280
